@T,climate,,,,,,,,,,,,,,,,
name,rhum,,,,,,,,,,,,,,,,
desc,relative humidity,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
missing_val,-9999,,,,,,,,,,,,,,,,
date_start,01.01.1980,,,,,,,,,,,,,,,,
date_end,05.08.2013,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
tres,d,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
@H,date,rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Artern,Dachwig,Erfurt,Erfurt-Weimar,Martinroda,Schmücke,Waltershausen,Eichelborn-ILMS,Geraberg-ILMS,Gossel-ILMS,Kirchheim-ILMS,Oberhof-ILMS,Ohrdruf-ILMS,Riechheim-ILMS,Wandersleben-ILMS,Wipfra-ILMS
ID,,198,1574,1270,1513,1440,4501,99,1,2,3,4,5,6,7,8,9
elevation,,164,170,316,260,430,937,338,297,481,495,265,753,334,385,268,390
,17.03.1985,89,-9999,96,95.70833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.03.1985,88,-9999,95,95.25,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.03.1985,89,-9999,95,94.66666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.03.1985,91,-9999,93,92.08333333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.03.1985,86,-9999,84,84.625,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.03.1985,82,-9999,83,81.54166667,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.03.1985,77,-9999,75,74.41666667,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.03.1985,71,-9999,78,77.66666667,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.03.1985,70,-9999,77,77.16666667,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.03.1985,71,-9999,74,73.45833333,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.03.1985,78,-9999,85,84.45833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.03.1985,68,-9999,72,71.41666667,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.03.1985,75,-9999,80,78.625,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.03.1985,62,-9999,66,64.25,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.03.1985,70,-9999,74,73.83333333,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.04.1985,84,-9999,87,86.625,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.04.1985,75,-9999,73,72.25,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.04.1985,71,-9999,71,69.54166667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.04.1985,58,-9999,53,52.125,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.04.1985,47,-9999,49,48.375,-9999,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.04.1985,77,-9999,80,79.41666667,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.04.1985,69,-9999,70,68.16666667,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.04.1985,64,-9999,64,65.20833333,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.04.1985,73,-9999,70,69.33333333,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.04.1985,79,-9999,78,76.45833333,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.04.1985,77,-9999,76,77.08333333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.04.1985,72,-9999,77,75.95833333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.04.1985,83,-9999,76,75.91666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.04.1985,80,-9999,78,77.29166667,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.04.1985,78,-9999,84,81.33333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.04.1985,88,-9999,90,89.375,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.04.1985,78,-9999,76,73.95833333,-9999,79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.04.1985,70,-9999,64,63.79166667,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.04.1985,73,-9999,64,63.75,-9999,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.04.1985,60,-9999,56,54.95833333,-9999,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.04.1985,72,-9999,69,68.5,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.04.1985,73,-9999,71,69.79166667,-9999,79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.04.1985,77,-9999,83,81.375,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.04.1985,59,-9999,63,61.20833333,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.04.1985,66,-9999,71,72.625,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.04.1985,67,-9999,74,73.41666667,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.04.1985,78,-9999,82,82.08333333,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.04.1985,78,-9999,81,82.5,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.04.1985,79,-9999,84,82.54166667,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.04.1985,71,-9999,70,69.20833333,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.05.1985,72,-9999,80,75.95833333,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.05.1985,73,-9999,74,73.41666667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.05.1985,85,-9999,88,88.54166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.05.1985,79,-9999,72,71.875,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.05.1985,73,-9999,68,67.79166667,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.05.1985,71,-9999,69,69.58333333,-9999,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.05.1985,72,-9999,74,74.70833333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.05.1985,70,-9999,76,75.25,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.05.1985,75,-9999,74,73.75,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.05.1985,77,-9999,76,75,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.05.1985,78,-9999,75,74.625,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.05.1985,80,-9999,76,75.83333333,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.05.1985,81,-9999,79,78.125,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.05.1985,61,-9999,61,59.58333333,-9999,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.05.1985,65,-9999,70,69.45833333,-9999,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.05.1985,68,-9999,68,66.04166667,-9999,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.05.1985,58,-9999,59,58.91666667,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.05.1985,67,-9999,61,61.66666667,-9999,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.05.1985,63,-9999,61,59.70833333,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.05.1985,64,-9999,70,70.95833333,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.05.1985,56,-9999,66,65.16666667,-9999,77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.05.1985,75,-9999,87,87.54166667,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.05.1985,81,-9999,81,80.41666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.05.1985,74,-9999,70,69.83333333,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.05.1985,65,-9999,56,56.04166667,-9999,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.05.1985,61,-9999,54,54.25,-9999,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.05.1985,62,-9999,56,53.70833333,-9999,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.05.1985,82,-9999,85,85.375,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.05.1985,85,-9999,89,88.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.05.1985,55,-9999,55,55.33333333,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.05.1985,69,-9999,67,66.79166667,-9999,79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.06.1985,63,-9999,63,62.75,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.06.1985,48,-9999,52,51.91666667,-9999,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.06.1985,49,-9999,47,46.29166667,-9999,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.06.1985,58,-9999,56,55.58333333,-9999,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.06.1985,71,-9999,71,69.79166667,-9999,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.06.1985,84,-9999,76,73.875,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.06.1985,75,-9999,74,73.33333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.06.1985,71,-9999,81,81.125,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.06.1985,72,-9999,76,75,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.06.1985,78,-9999,82,81.04166667,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.06.1985,80,-9999,79,79.375,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.06.1985,81,-9999,84,83.25,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.06.1985,84,-9999,84,85,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.06.1985,76,-9999,75,76.54166667,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.06.1985,76,-9999,72,73.625,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.06.1985,64,-9999,67,66.70833333,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.06.1985,79,-9999,80,80.5,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.06.1985,72,-9999,69,69.29166667,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.06.1985,68,-9999,60,59.875,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.06.1985,82,-9999,84,85.54166667,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.06.1985,87,-9999,86,84.75,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.06.1985,83,-9999,85,83.58333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.06.1985,74,-9999,72,71.70833333,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.06.1985,71,-9999,76,74.91666667,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.06.1985,83,-9999,80,81.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.06.1985,84,-9999,84,84.41666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.06.1985,78,-9999,70,69.875,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.06.1985,79,-9999,76,75.75,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.06.1985,80,-9999,76,76.125,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.06.1985,74,-9999,65,65.29166667,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.07.1985,85,-9999,78,78.54166667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.07.1985,76,-9999,74,73.70833333,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.07.1985,76,-9999,67,67.45833333,-9999,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.07.1985,63,-9999,57,56.04166667,-9999,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.07.1985,63,-9999,60,59.70833333,-9999,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.07.1985,72,-9999,67,68.29166667,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.07.1985,70,-9999,65,63.5,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.07.1985,85,-9999,81,80.91666667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.07.1985,85,-9999,82,81.08333333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.07.1985,82,-9999,80,79.5,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.07.1985,79,-9999,74,72.95833333,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.07.1985,72,-9999,63,62.04166667,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.07.1985,63,-9999,62,61.66666667,-9999,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.07.1985,58,-9999,58,57.20833333,-9999,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.07.1985,67,-9999,59,60.08333333,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.07.1985,67,-9999,69,66.29166667,-9999,77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.07.1985,67,-9999,61,59.83333333,-9999,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.07.1985,64,-9999,60,59.91666667,-9999,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.07.1985,78,-9999,68,67.54166667,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.07.1985,73,-9999,72,70.75,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.07.1985,72,-9999,73,73.83333333,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.07.1985,85,-9999,79,81.5,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.07.1985,74,-9999,74,74.75,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.07.1985,73,-9999,67,67.25,-9999,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.07.1985,74,-9999,65,65,-9999,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.07.1985,74,-9999,72,72,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.07.1985,77,-9999,70,69.33333333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.07.1985,73,-9999,66,66.41666667,-9999,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.07.1985,84,-9999,82,80.125,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.07.1985,70,-9999,61,61.5,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.07.1985,75,-9999,73,73.5,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.08.1985,82,-9999,81,79,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.08.1985,78,-9999,69,68.20833333,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.08.1985,69,-9999,66,66.5,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.08.1985,68,-9999,68,67.83333333,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.08.1985,63,-9999,57,56.70833333,-9999,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.08.1985,77,-9999,73,73.20833333,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.08.1985,75,-9999,73,72.08333333,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.08.1985,80,-9999,73,72.45833333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.08.1985,73,-9999,63,63.08333333,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.08.1985,80,-9999,68,69.375,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.08.1985,63,-9999,61,60.41666667,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.08.1985,77,-9999,77,74.95833333,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.08.1985,85,-9999,82,81.45833333,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.08.1985,73,-9999,62,62.45833333,-9999,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.08.1985,73,-9999,68,68.75,-9999,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.08.1985,84,-9999,80,80.08333333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.08.1985,88,-9999,77,75.625,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.08.1985,86,-9999,76,75.625,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.08.1985,80,-9999,76,74.91666667,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.08.1985,81,-9999,72,71.41666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.08.1985,82,-9999,73,72.41666667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.08.1985,82,-9999,72,71.66666667,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.08.1985,78,-9999,68,67.75,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.08.1985,73,-9999,65,65.125,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.08.1985,81,-9999,79,79.04166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.08.1985,74,-9999,68,68.125,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.08.1985,71,-9999,67,67.16666667,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.08.1985,72,-9999,62,62.875,-9999,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.08.1985,72,-9999,59,61.83333333,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.08.1985,72,-9999,60,60.79166667,-9999,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.08.1985,70,-9999,61,60.16666667,-9999,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.09.1985,76,-9999,67,68.125,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.09.1985,71,-9999,63,62.41666667,-9999,79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.09.1985,88,-9999,80,80.20833333,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.09.1985,88,-9999,79,77.91666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.09.1985,91,-9999,87,85.41666667,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.09.1985,73,-9999,74,72.16666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.09.1985,73,-9999,74,73.70833333,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.1985,86,-9999,87,88.08333333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.1985,73,-9999,75,74.625,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.1985,77,-9999,71,70.16666667,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.09.1985,78,-9999,68,69.04166667,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.1985,88,-9999,81,80.79166667,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.09.1985,80,-9999,69,68.125,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.09.1985,85,-9999,81,80.54166667,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.09.1985,90,-9999,79,77.66666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.09.1985,81,-9999,69,67.875,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.09.1985,88,-9999,78,76.875,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.09.1985,86,-9999,73,72.83333333,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.09.1985,80,-9999,64,61.08333333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.09.1985,82,-9999,65,66.95833333,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.09.1985,83,-9999,71,69.66666667,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.09.1985,82,-9999,67,67.70833333,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.09.1985,87,-9999,74,74.375,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.09.1985,84,-9999,73,72.70833333,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.09.1985,84,-9999,77,77.25,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.1985,80,-9999,72,71.66666667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.09.1985,79,-9999,68,67.625,-9999,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.09.1985,87,-9999,81,80.54166667,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.1985,81,-9999,70,69.5,-9999,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.09.1985,77,-9999,63,63.16666667,-9999,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.10.1985,77,-9999,60,60.625,-9999,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
