@T,B4D1D2D3D4,,,,
descr,average observed soil water content at probe B4 D1 D2 D3 D4 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1577,,,
x,,513649,,,
y,,4495037.6,,,
,08.05.2011,0.289207949,0.321954324,0.333499328,0.290703483
,09.05.2011,0.287638086,0.322903849,0.310196684,0.291002975
,10.05.2011,0.28427047,0.323134213,0.311374471,0.291401821
,11.05.2011,0.280095304,0.323016256,0.312325934,0.29185888
,12.05.2011,0.322863264,0.320628848,0.312399705,0.292313363
,13.05.2011,0.344844578,0.324994979,0.311170978,0.292732544
,14.05.2011,0.343371571,0.330700672,0.310233895,0.292945087
,15.05.2011,0.338542174,0.334144084,0.310170477,0.293002059
,16.05.2011,0.336967394,0.336499989,0.310063912,0.293014826
,17.05.2011,0.336655026,0.339385078,0.310531432,0.292968429
,18.05.2011,0.335179007,0.341075522,0.311591082,0.292952089
,19.05.2011,0.36718804,0.352137702,0.284391463,0.27742454
,20.05.2011,0.358957433,0.366767073,0.315401989,0.277520089
,21.05.2011,0.356819277,0.387798574,0.358431819,0.293235062
,22.05.2011,0.35003492,0.384444215,0.359487023,0.294259184
,23.05.2011,0.346760079,0.381902744,0.358546811,0.296721123
,24.05.2011,0.343445277,0.380504198,0.35796717,0.299688399
,25.05.2011,0.338286586,0.377595952,0.357293787,0.302257593
,26.05.2011,0.335954541,0.374837217,0.356040664,0.304180892
,27.05.2011,0.329841348,0.348181193,0.3282675,0.29176831
,28.05.2011,0.331533779,0.371647064,0.354171387,0.306495399
,29.05.2011,0.329471368,0.369878898,0.353457438,0.307321032
,30.05.2011,0.330909575,0.368456731,0.352555831,0.308048794
,31.05.2011,0.323768912,0.340716613,0.324422132,0.294259707
,01.06.2011,0.322889472,0.338398747,0.323102393,0.294627993
,02.06.2011,0.320690353,0.336559471,0.32192604,0.294898318
,03.06.2011,0.315960312,0.334406526,0.320895462,0.295108591
,04.06.2011,0.310393355,0.332156978,0.320158898,0.2953022
,05.06.2011,0.304414021,0.329203687,0.319265004,0.295472939
,06.06.2011,0.295077624,0.324820104,0.318108201,0.295654595
,07.06.2011,0.282705973,0.317935107,0.316481035,0.295813853
,08.06.2011,0.271349888,0.338058861,0.343375125,0.311167749
,09.06.2011,0.26329452,0.335376871,0.342579767,0.311405417
,10.06.2011,0.262371535,0.331536501,0.341471351,0.311704574
,11.06.2011,0.2621531,0.326883626,0.339484782,0.311895921
,12.06.2011,0.260693255,0.322540154,0.337672232,0.311934041
,13.06.2011,0.25752685,0.316652597,0.335504609,0.311874054
,14.06.2011,0.253282813,0.310832182,0.333153166,0.311749877
,15.06.2011,0.246546544,0.303854102,0.329926163,0.311615836
,16.06.2011,0.240799332,0.296933498,0.325650607,0.311487232
,17.06.2011,0.235130714,0.292741907,0.322252091,0.311545943
,18.06.2011,0.229735253,0.288410087,0.319071334,0.311476968
,19.06.2011,0.225847888,0.284248873,0.31462375,0.311244891
,20.06.2011,0.221505433,0.280860384,0.310495741,0.310989784
,21.06.2011,0.216058125,0.274644669,0.302988588,0.310533686
,22.06.2011,0.211447383,0.269026082,0.294959943,0.309899447
,23.06.2011,0.207281207,0.265110995,0.287740693,0.309091398
,24.06.2011,0.20351657,0.262555392,0.281793569,0.308144132
,25.06.2011,0.200864843,0.260420608,0.27626662,0.307121777
,26.06.2011,0.197154648,0.257803921,0.270400553,0.305968914
,27.06.2011,0.193036114,0.255700107,0.265217321,0.304608567
,28.06.2011,0.188960147,0.25327749,0.260520837,0.303135226
,29.06.2011,0.186454782,0.25110292,0.255996985,0.301665416
,30.06.2011,0.183804064,0.25001659,0.252995486,0.300293435
,01.07.2011,0.179996815,0.248208416,0.250494128,0.299146466
,02.07.2011,0.178672741,0.246700811,0.247753257,0.298012316
,03.07.2011,0.176531897,0.245213142,0.244514503,0.296747916
,04.07.2011,0.174853248,0.24343845,0.24078206,0.295256193
,05.07.2011,0.173987045,0.242934324,0.238060819,0.29381058
,06.07.2011,0.171542271,0.242937117,0.237432977,0.292936457
,07.07.2011,0.169816017,0.242177733,0.236629989,0.29214988
,08.07.2011,0.169099307,0.241510909,0.235648576,0.29143864
,09.07.2011,0.168882952,0.241021349,0.234098626,0.290523597
,10.07.2011,0.168661378,0.240845243,0.232699875,0.289586776
,11.07.2011,0.204043743,0.24092571,0.23201514,0.288689422
,12.07.2011,0.270946984,0.240885641,0.233174771,0.288425152
,13.07.2011,0.297399329,0.24101827,0.233735561,0.288694935
,14.07.2011,0.306408713,0.245264163,0.234047067,0.288883774
,15.07.2011,0.303009526,0.251611627,0.234418191,0.288978396
,16.07.2011,0.300092287,0.255403677,0.234986798,0.289085388
,17.07.2011,0.297561441,0.257576842,0.235926914,0.289315814
,18.07.2011,0.29638745,0.259106486,0.236811476,0.289579906
,19.07.2011,0.296972198,0.261092368,0.237831005,0.289910475
,20.07.2011,0.296162919,0.263126045,0.239260231,0.290302448
,21.07.2011,0.230335397,0.337824838,0.321636505,0.373561448
,22.07.2011,0.230016318,0.338439448,0.323792711,0.373828073
,23.07.2011,0.294403136,0.266163444,0.242748837,0.291895644
,24.07.2011,0.294295873,0.267537742,0.243922025,0.292463895
,25.07.2011,0.292351255,0.268210866,0.245052337,0.293030327
,26.07.2011,0.290762609,0.268133746,0.245756284,0.29361172
,27.07.2011,0.289623406,0.267865021,0.246140812,0.29416009
,28.07.2011,0.288544624,0.267905278,0.246405791,0.294672182
,29.07.2011,0.287794561,0.26770882,0.246629083,0.295106837
,30.07.2011,0.288604527,0.268303474,0.246868671,0.295516737
,31.07.2011,0.289578543,0.26955581,0.247490339,0.295872742
,01.08.2011,0.289901248,0.27098939,0.248417386,0.296256959
,02.08.2011,0.288779335,0.271770756,0.249385097,0.296665189
,03.08.2011,0.289390125,0.271382536,0.250230976,0.29711936
,04.08.2011,0.290666975,0.270503618,0.251052531,0.297627153
,05.08.2011,0.289086153,0.270052467,0.251352846,0.298041882
,06.08.2011,0.288728177,0.270071255,0.2514566,0.298420342
,07.08.2011,0.288134984,0.270328557,0.251678736,0.298747263
,08.08.2011,0.287288319,0.270747385,0.251997355,0.299047959
,09.08.2011,0.285425019,0.270701024,0.252331685,0.299342511
,10.08.2011,0.284480054,0.270651013,0.252455646,0.299614236
,11.08.2011,0.28322956,0.270505886,0.252602218,0.299886799
,12.08.2011,0.282849861,0.269927686,0.252759783,0.300148596
,13.08.2011,0.281825106,0.270163219,0.25298907,0.30035741
,14.08.2011,0.280826306,0.270320135,0.253199081,0.300554372
,15.08.2011,0.278911216,0.270286011,0.253410765,0.300737916
,16.08.2011,0.277722675,0.270508811,0.253571528,0.300933989
,17.08.2011,0.274288426,0.269880996,0.253710242,0.301096089
,18.08.2011,0.273310294,0.269333864,0.253449836,0.301237573
,19.08.2011,0.272240215,0.26973692,0.253452123,0.301352394
,20.08.2011,0.269900373,0.269246537,0.253528787,0.301435272
,21.08.2011,0.269813481,0.269361725,0.253456456,0.30150729
,22.08.2011,0.268871663,0.270028351,0.253706153,0.301579859
,23.08.2011,0.267456866,0.270467881,0.254112169,0.301650707
,24.08.2011,0.266603743,0.271208046,0.254583655,0.301742826
,25.08.2011,0.265551282,0.271958626,0.255205242,0.301877662
,26.08.2011,0.265129071,0.272797338,0.255868272,0.302018865
,27.08.2011,0.263867281,0.273427193,0.256619521,0.302188267
,28.08.2011,0.26321078,0.274006426,0.257272378,0.302389347
,29.08.2011,0.260847139,0.2738645,0.257836109,0.302591902
,30.08.2011,0.258930732,0.273053832,0.257981743,0.302789591
,31.08.2011,0.258102489,0.272500194,0.257854301,0.302943648
,01.09.2011,0.257951674,0.272518474,0.257822573,0.303049278
,02.09.2011,0.257651807,0.272793621,0.257998919,0.303120814
,03.09.2011,0.255814308,0.272750833,0.258281565,0.303189165
,04.09.2011,0.252964696,0.271779535,0.258290223,0.303256944
,05.09.2011,0.251335459,0.270451423,0.257851565,0.303309536
,06.09.2011,0.250214794,0.269743635,0.257326534,0.303293625
,07.09.2011,0.247331391,0.268512349,0.256853137,0.303228822
,08.09.2011,0.244472266,0.266463497,0.256001296,0.303102274
,09.09.2011,0.244306799,0.265192172,0.254937598,0.302939554
,10.09.2011,0.244163565,0.264735989,0.25422603,0.302713999
,11.09.2011,0.243937857,0.264561048,0.253834995,0.302450169
,12.09.2011,0.244749527,0.264776438,0.253654985,0.302206112
,13.09.2011,0.244682106,0.265351663,0.253793106,0.30201269
,14.09.2011,0.24212023,0.265331375,0.254100396,0.301825517
,15.09.2011,0.236637025,0.263591921,0.253932833,0.301686169
,16.09.2011,0.235163781,0.260319585,0.252818929,0.301590575
,17.09.2011,0.235311938,0.25881341,0.251567199,0.301407528
,18.09.2011,0.233221587,0.257520228,0.250625729,0.301089153
,19.09.2011,0.233563794,0.256440838,0.249674644,0.300734617
,20.09.2011,0.233845937,0.256420352,0.249096455,0.300333928
,21.09.2011,0.232280254,0.255830044,0.24875406,0.299917555
,22.09.2011,0.230965375,0.254990068,0.248075355,0.299514222
,23.09.2011,0.23148546,0.254436912,0.247392294,0.299115905
,24.09.2011,0.233680133,0.255011984,0.247146832,0.298769685
,25.09.2011,0.235050163,0.256178705,0.247440151,0.298421153
,26.09.2011,0.236068638,0.257325432,0.248027948,0.298167363
,27.09.2011,0.236552329,0.258200619,0.248702532,0.297999239
,28.09.2011,0.237181356,0.259015456,0.249365401,0.297910495
,29.09.2011,0.236875716,0.251777842,0.250035543,0.297867165
,30.09.2011,0.234544441,0.259280933,0.250495168,0.297891638
,01.10.2011,0.234389552,0.258507118,0.250470066,0.297914798
,02.10.2011,0.235602603,0.258667013,0.250440629,0.297918065
,03.10.2011,0.2372199,0.259488373,0.250819751,0.297855464
,04.10.2011,0.236902754,0.260108763,0.251434185,0.297817345
,05.10.2011,0.235840937,0.259888521,0.251782088,0.297825506
,06.10.2011,0.234334123,0.259229941,0.25181433,0.297848814
,07.10.2011,0.231173224,0.257948436,0.251592862,0.297826303
,08.10.2011,0.22696955,0.255874125,0.250888123,0.297807512
,09.10.2011,0.149791112,0.30927804,0.377372126,0.368421821
,10.10.2011,0.232389332,0.247587304,0.2470715,0.297463711
,11.10.2011,0.240079069,0.24570034,0.245000011,0.297031916
,12.10.2011,0.244585234,0.245060084,0.243659344,0.296462105
,13.10.2011,0.246227113,0.244309071,0.242770733,0.295860314
,14.10.2011,0.248095408,0.24380544,0.241994602,0.295323474
,15.10.2011,0.248927643,0.243454902,0.24145524,0.294795161
,16.10.2011,0.25077387,0.243701875,0.241065167,0.294273443
,17.10.2011,0.250119103,0.243795226,0.240968188,0.293812498
,18.10.2011,0.246791674,0.24238915,0.240595314,0.293397132
,19.10.2011,0.244986146,0.240394978,0.239629062,0.293018126
,20.10.2011,0.245036353,0.239054977,0.238520134,0.292630317
,21.10.2011,0.246209937,0.238770298,0.237678834,0.292179341
,22.10.2011,0.248057768,0.239323403,0.237279352,0.291695775
,23.10.2011,0.248611393,0.240100917,0.237269364,0.291244822
,24.10.2011,0.248945098,0.2407184,0.237377333,0.290849683
,25.10.2011,0.249553628,0.241330827,0.23750776,0.290533929
,26.10.2011,0.245497424,0.241087132,0.237617285,0.290280716
,27.10.2011,0.240422183,0.238499053,0.236923922,0.290036323
,28.10.2011,0.237927428,0.235645164,0.235407,0.289770372
,29.10.2011,0.238050426,0.233235234,0.233640292,0.289355155
,30.10.2011,0.251168175,0.231228305,0.231864443,0.288814527
,31.10.2011,0.269553142,0.230532334,0.230354475,0.288133193
,01.11.2011,0.274012461,0.231241889,0.197302607,0.287363781
,02.11.2011,0.275095933,0.231773002,0.229184809,0.286630857
,03.11.2011,0.277303073,0.231285922,0.228656991,0.286073643
,04.11.2011,0.279891301,0.230929448,0.227682659,0.285491873
,05.11.2011,0.286447017,0.231640057,0.226562615,0.28494816
,06.11.2011,0.289061284,0.234034704,0.225556047,0.284393259
,07.11.2011,0.288597423,0.23823407,0.224685199,0.283770513
,08.11.2011,0.288933678,0.244312428,0.223833022,0.283125846
,09.11.2011,0.288796875,0.251361799,0.223139879,0.28255794
,10.11.2011,0.287800818,0.257169038,0.222547223,0.281952971
,11.11.2011,0.287794505,0.261860236,0.22192047,0.281387858
,12.11.2011,0.288379849,0.263172536,0.221473327,0.2808397
,13.11.2011,0.278722243,0.269878131,0.221323062,0.280303578
,14.11.2011,0.288538328,0.272617664,0.221379713,0.2798096
,15.11.2011,0.287801859,0.27446512,0.221387601,0.279375962
,16.11.2011,0.285822947,0.275518776,0.221306303,0.279006487
,17.11.2011,0.283109909,0.276027931,0.220897545,0.278610946
,18.11.2011,0.282111883,0.274667872,0.22015026,0.278238024
,19.11.2011,0.282611266,0.27498346,0.219527878,0.27779395
,20.11.2011,0.281531293,0.275292804,0.219231609,0.27734586
,21.11.2011,0.25772336,0.270124065,0.346968303,0.34258134
,22.11.2011,0.257810487,0.269879119,0.346608665,0.341952825
,23.11.2011,0.258648824,0.270229559,0.346754097,0.340717211
,24.11.2011,0.25924333,0.270941449,0.346766218,0.340236369
,25.11.2011,0.259781227,0.27169545,0.346931913,0.339862208
,26.11.2011,0.259203315,0.272327523,0.347255357,0.339389977
,27.11.2011,0.2569607,0.271791156,0.347283661,0.338914161
,28.11.2011,0.256426165,0.270852836,0.346810683,0.338646937
,29.11.2011,0.257810509,0.271255205,0.346503628,0.338179641
,30.11.2011,0.257686667,0.271965238,0.346523821,0.337457792
,01.12.2011,0.258091901,0.272662795,0.346709654,0.33725005
,02.12.2011,0.256009215,0.272751743,0.34684703,0.336940524
,03.12.2011,0.254573373,0.271927689,0.346608658,0.336709464
,04.12.2011,0.253613707,0.27136093,0.346132193,0.336314172
,05.12.2011,0.252563532,0.270866458,0.34563998,0.336005161
,06.12.2011,0.250961918,0.270062913,0.344954812,0.335540029
,07.12.2011,0.249592646,0.268999264,0.344105523,0.335090853
,08.12.2011,0.248857228,0.268202253,0.343193213,0.334591402
,09.12.2011,0.248329479,0.2678195,0.342430685,0.333936471
,10.12.2011,0.247645515,0.267711184,0.341785346,0.333227831
,11.12.2011,0.246756937,0.26750477,0.341248793,0.332640575
,12.12.2011,0.245922322,0.26736271,0.340740725,0.332108293
,13.12.2011,0.245199944,0.267335651,0.340297051,0.331464064
,14.12.2011,0.244368529,0.267376231,0.339841722,0.330836033
,15.12.2011,0.243920931,0.267599508,0.339554337,0.330324823
,16.12.2011,0.243464271,0.267948169,0.33932294,0.329717444
,17.12.2011,0.242629965,0.268198814,0.339115563,0.329033497
,18.12.2011,0.241771502,0.268314025,0.338872391,0.328226937
,19.12.2011,0.241352467,0.268517438,0.338593459,0.327675759
,20.12.2011,0.240953447,0.268941454,0.338497853,0.3272945
,21.12.2011,0.239784173,0.269104385,0.338350504,-9999
,22.12.2011,0.239037088,0.269291161,0.338215137,0.326014068
,23.12.2011,0.237889936,0.269600325,0.33809573,0.325518837
,24.12.2011,0.233686562,0.269705699,0.337956443,0.3250739
,25.12.2011,0.226873986,0.269794103,0.337737624,0.324690618
,26.12.2011,0.219095843,0.269936933,0.337431422,0.324269332
,27.12.2011,0.21691553,0.270151271,0.337212813,0.323836883
,28.12.2011,0.217266425,0.27044402,0.336994282,0.323450655
,29.12.2011,0.221191364,0.270811929,0.336855257,0.323026515
,30.12.2011,0.23039526,0.271282456,0.336843346,0.322614146
,31.12.2011,0.236077334,0.271914027,0.336851292,0.322179201
,01.01.2012,0.237381832,0.272635386,0.336930715,0.321897054
,02.01.2012,0.237598728,0.273306483,0.337030037,0.321500796
,03.01.2012,0.237279795,0.273841325,0.337125396,0.321097177
,04.01.2012,0.237110862,0.274332157,0.337252554,0.320903108
,05.01.2012,0.236897398,0.274823512,0.337359855,0.32077757
,06.01.2012,0.236852806,0.27536014,0.337479123,0.320587405
,07.01.2012,0.237021639,0.27594561,0.337602396,0.32037452
,08.01.2012,0.237337181,0.276549095,0.337785348,0.320252913
,09.01.2012,0.237550852,0.277084259,0.337892769,0.320093332
,10.01.2012,0.237716794,0.277616574,0.33804001,0.319948981
,11.01.2012,0.23792431,0.278152995,0.338235048,0.319884419
,12.01.2012,0.257280688,0.263688582,0.215824253,0.261511991
,13.01.2012,0.251199835,0.263659544,0.216049727,0.261397963
,14.01.2012,0.250577687,0.263631703,0.2162478,0.261281289
,15.01.2012,0.250646275,0.263642746,0.216445727,0.261165078
,16.01.2012,0.251199236,0.263713659,0.216675903,0.261040151
,17.01.2012,0.250718008,0.263717311,0.216905781,0.260914483
,18.01.2012,0.246330127,0.263569026,0.217109104,0.260793037
,19.01.2012,0.245178662,0.263421984,0.217301413,0.260669181
,20.01.2012,0.246710248,0.263406842,0.217472758,0.260568523
,21.01.2012,0.248745728,0.263444541,0.217685267,0.260419236
,22.01.2012,0.250660676,0.263493356,0.217944125,0.260334814
,23.01.2012,0.25225864,0.263572908,0.218211964,0.260224699
,24.01.2012,0.25341243,0.263127113,0.218489485,0.260107187
,25.01.2012,0.254120322,0.263697663,0.218777858,0.260003939
,26.01.2012,0.254302433,0.263786013,0.219066782,0.25991398
,27.01.2012,0.254722102,0.263532688,0.219360432,0.259814952
,28.01.2012,0.254959088,0.264030805,0.219649171,0.25972655
,29.01.2012,0.254164325,0.264078076,0.21989963,0.259610354
,30.01.2012,0.253746276,0.264151287,0.220166316,0.259380466
,31.01.2012,0.25397179,0.264279501,0.220395688,0.259314324
,01.02.2012,0.254420945,0.264437135,0.220654638,0.259236874
,02.02.2012,0.254943535,0.264641445,0.220929006,0.259190801
,03.02.2012,0.255582861,0.264896445,0.221247019,0.25912982
,04.02.2012,0.255932516,0.265146035,0.22159326,0.259125879
,05.02.2012,0.256252367,0.26533713,0.221914733,0.259135402
,06.02.2012,0.260547828,0.265462583,0.222212926,0.259113912
,07.02.2012,0.256167641,0.265512201,0.222458295,0.259089131
,08.02.2012,0.255850518,0.265557191,0.222670471,0.259042818
,09.02.2012,0.25534088,0.265570883,0.222851884,0.258973371
,10.02.2012,0.254936462,0.265635484,0.223027525,0.258922589
,11.02.2012,0.254496502,0.265729273,0.223217838,0.258855165
,12.02.2012,0.254194949,0.26579995,0.223390595,0.258721508
,13.02.2012,0.253701082,0.265826876,0.223578657,0.258413101
,14.02.2012,0.253378339,0.265892942,0.223774215,0.258326548
,15.02.2012,0.253365602,0.265992068,0.223995386,0.258243351
,16.02.2012,0.253463596,0.266090289,0.224223942,0.258175962
,17.02.2012,0.253535065,0.266167755,0.22445584,0.258074919
,18.02.2012,0.253585036,0.266255823,0.224711846,0.25801484
,19.02.2012,0.253718657,0.2663396,0.224964744,0.257934421
,20.02.2012,0.253925556,0.266447835,0.225226752,0.257875272
,21.02.2012,0.254229917,0.266614315,0.225497319,0.257792168
,22.02.2012,0.255397162,0.266897509,0.225804604,0.257733827
,23.02.2012,0.257989275,0.268012472,0.226310484,0.25767284
,24.02.2012,0.25785213,0.268638466,0.227068527,0.257735241
,25.02.2012,0.257644158,0.268408502,0.227513633,0.257825966
,26.02.2012,0.258008342,0.268372694,0.22775784,0.25789721
,27.02.2012,0.257871652,0.26845197,0.228009376,0.2579395
,28.02.2012,0.2576802,0.268410278,0.228208538,0.257847912
,29.02.2012,0.257782418,0.268419935,0.228375209,0.257849566
,01.03.2012,0.258516765,0.268829964,0.228603443,0.257797771
,02.03.2012,0.258382169,0.269215984,0.228963496,0.257763065
,03.03.2012,0.25782386,0.269217545,0.229234728,0.257739109
,04.03.2012,0.258542946,0.269203813,0.229396952,0.257714783
,05.03.2012,0.261531075,0.270441749,0.229757863,0.257636743
,06.03.2012,0.263710806,0.272213712,0.230674483,0.257580584
,07.03.2012,0.265583279,0.274162206,0.231901753,0.257639947
,08.03.2012,0.263958933,0.275053913,0.233210378,0.257876117
,09.03.2012,0.264050301,0.275227007,0.233973157,0.258135686
,10.03.2012,0.265341302,0.275885282,0.234597279,0.258381246
,11.03.2012,0.26816476,0.277370856,0.235460854,0.258583158
,12.03.2012,0.269513688,0.279246144,0.236764239,0.258824235
,13.03.2012,0.270685767,0.280867777,0.238176903,0.259115553
,14.03.2012,0.271787727,0.282355483,0.239592725,0.259393566
,15.03.2012,0.273672553,0.28396159,0.241021933,0.25981224
,16.03.2012,0.275101425,0.285827836,0.242604526,0.260266034
