@T,A1A2A3,,,,
descr,average observed soil water content at probes A1 A2 A3 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,18.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1570.333333,,,
x,,513651,,,
y,,4495344.667,,,
,13.06.2011,0.327011556,0.329933383,0.291337691,0.238618381
,14.06.2011,0.327310319,0.330677552,0.291649365,0.23916285
,15.06.2011,0.326052784,0.330483782,0.291884923,0.239664823
,16.06.2011,0.305949643,0.330362061,0.291940208,0.240139601
,17.06.2011,0.324871101,0.33018641,0.29197561,0.240631606
,18.06.2011,0.323335027,0.329460205,0.291868799,0.241110011
,19.06.2011,0.322544002,0.328802396,0.291572142,0.241530171
,20.06.2011,0.320825285,0.328047156,0.291210741,0.241939946
,21.06.2011,0.319460947,0.326889608,0.29072717,0.242501232
,22.06.2011,0.320007999,0.32630164,0.290163587,0.243133392
,23.06.2011,0.321530499,0.326583225,0.289874349,0.243889856
,24.06.2011,0.322039075,0.327050181,0.289904148,0.244910674
,25.06.2011,0.32257397,0.327405169,0.290058578,0.246240416
,26.06.2011,0.323146353,0.327835143,0.290245652,0.247764785
,27.06.2011,0.323272466,0.328292978,0.290535344,0.249441847
,28.06.2011,0.322771373,0.328274364,0.29080052,0.251161377
,29.06.2011,0.323496159,0.328473164,0.290950729,0.252911717
,30.06.2011,0.323328425,0.328727302,0.291165309,0.254653176
,01.07.2011,0.321814621,0.328330453,0.291295686,0.256322546
,02.07.2011,0.321931291,0.328019688,0.291235583,0.257790056
,03.07.2011,0.322003572,0.327919137,0.291192371,0.259068249
,04.07.2011,0.322433406,0.32802613,0.291173975,0.260172296
,05.07.2011,0.322943827,0.328396807,0.291266836,0.261231626
,06.07.2011,0.321800297,0.328334388,0.291427434,0.262261
,07.07.2011,0.32103142,0.327864856,0.29139864,0.263195459
,08.07.2011,0.32072224,0.327513157,0.291251802,0.263913079
,09.07.2011,0.321045488,0.327377723,0.291140044,0.264509728
,10.07.2011,0.32144076,0.327520632,0.291103428,0.26501449
,11.07.2011,0.323593183,0.327723075,0.291142489,0.265463205
,12.07.2011,0.333590262,0.328728405,0.291453186,0.309836783
,13.07.2011,0.344064226,0.336913925,0.299125828,0.280281501
,14.07.2011,0.342189438,0.338746034,0.303209236,0.284651598
,15.07.2011,0.339738313,0.338563792,0.304523704,0.28722603
,16.07.2011,0.338079113,0.341964777,0.304551845,0.288323129
,17.07.2011,0.336624571,0.337718195,0.30429189,0.288479589
,18.07.2011,0.335812688,0.337202319,0.303836369,0.28836177
,19.07.2011,0.336366984,0.337334912,0.303518669,0.288210136
,20.07.2011,0.335585329,0.337602171,0.303492567,0.288117606
,21.07.2011,0.334578626,0.3374117,0.303440983,0.288178094
,22.07.2011,0.333667272,0.337148487,0.303281499,0.288188038
,23.07.2011,0.333727328,0.337059535,0.303093648,0.288177349
,24.07.2011,0.333259976,0.337157755,0.303039532,0.288174925
,25.07.2011,0.3315289,0.336847185,0.302946736,0.288159477
,26.07.2011,0.330562478,0.336100671,0.30264828,0.288093946
,27.07.2011,0.329836816,0.335406095,0.302205954,0.287897714
,28.07.2011,0.328836758,0.33498049,0.301820252,0.287642539
,29.07.2011,0.328163895,0.334338527,0.301393693,0.28731097
,30.07.2011,0.328573246,0.334278325,0.301055116,0.286998898
,31.07.2011,0.328731022,0.334600413,0.300918914,0.286806956
,01.08.2011,0.328588948,0.334748686,0.300914105,0.286692901
,02.08.2011,0.327734255,0.334575609,0.300888582,0.286630022
,03.08.2011,0.326957044,0.334081904,0.300691043,0.286524507
,04.08.2011,0.325817522,0.333546225,0.300386676,0.286355382
,05.08.2011,0.324988419,0.332740165,0.29993521,0.286089826
,06.08.2011,0.325020857,0.332380119,0.299487707,0.285737023
,07.08.2011,0.324812461,0.332125194,0.299155335,0.285389908
,08.08.2011,0.324497828,0.331971076,0.298879811,0.285073055
,09.08.2011,0.323115752,0.331438552,0.298590785,0.284788334
,10.08.2011,0.322654269,0.330892941,0.298190637,0.284449259
,11.08.2011,0.322018216,0.330412703,0.297774414,0.28407584
,12.08.2011,0.321732404,0.330073295,0.297373482,0.283693291
,13.08.2011,0.321057843,0.329751356,0.297049352,0.334348156
,14.08.2011,0.320682997,0.329353808,0.296716379,0.282980276
,15.08.2011,0.319760006,0.328917409,0.296376754,0.282622958
,16.08.2011,0.319451891,0.328673008,0.296041452,0.282273956
,17.08.2011,0.317049851,0.327772339,0.29564296,0.281914961
,18.08.2011,0.317185033,0.327030881,0.295046791,0.281467191
,19.08.2011,0.316772771,0.326892723,0.294646039,0.281015551
,20.08.2011,0.315095348,0.326059216,0.294245963,0.280593811
,21.08.2011,0.315712635,0.325717907,0.293729323,0.280124509
,22.08.2011,0.315564068,0.32571365,0.293450397,0.279709481
,23.08.2011,0.31508786,0.325559887,0.293245363,0.279387445
,24.08.2011,0.314891459,0.325529846,0.293087218,0.279106577
,25.08.2011,0.314272219,0.325450961,0.292979479,0.278894935
,26.08.2011,0.31409412,0.32547238,0.292879435,0.278718807
,27.08.2011,0.312951626,0.325315963,0.292809534,0.278585436
,28.08.2011,0.312163907,0.3251423,0.292720562,0.278463603
,29.08.2011,0.310106263,0.324510641,0.292538492,0.278361936
,30.08.2011,0.308598876,0.323602798,0.292118431,0.278111934
,31.08.2011,0.307427731,0.322918549,0.291611767,0.277741406
,01.09.2011,0.306598074,0.322515815,0.291174511,0.277334469
,02.09.2011,0.30565152,0.322228654,0.290847399,0.27700771
,03.09.2011,0.303451532,0.321679428,0.290529515,0.276695221
,04.09.2011,0.300275737,0.320479953,0.290006418,0.276330572
,05.09.2011,0.298146365,0.319071368,0.289264017,0.275798547
,06.09.2011,0.296996056,0.318168189,0.288545608,0.275295466
,07.09.2011,0.295105149,0.317006539,0.28794625,0.274795308
,08.09.2011,0.29303071,0.315357553,0.287076275,0.274111253
,09.09.2011,0.292825538,0.314384978,0.286121071,0.273302483
,10.09.2011,0.292183566,0.313885143,0.285445141,0.272497355
,11.09.2011,0.291218882,0.313458809,0.284907492,0.271781403
,12.09.2011,0.291137208,0.313238455,0.284467446,0.27116641
,13.09.2011,0.290933709,0.313316902,0.284248825,0.270700261
,14.09.2011,0.289619229,0.313059356,0.284106526,0.270457426
,15.09.2011,0.285663225,0.311536856,0.283729741,0.270146599
,16.09.2011,0.284052208,0.309310636,0.282765771,0.269589626
,17.09.2011,0.284264029,0.308391742,0.281744426,0.26880405
,18.09.2011,0.283003963,0.307528946,0.280969281,0.267983855
,19.09.2011,0.28399173,0.306919407,0.280228655,0.267188024
,20.09.2011,0.284961277,0.307096344,0.279769668,0.266490902
,21.09.2011,0.284019294,0.306731026,0.279455469,0.265942555
,22.09.2011,0.283253438,0.306102737,0.279040425,0.265427814
,23.09.2011,0.284073015,0.30567172,0.278576046,0.264886887
,24.09.2011,0.286060154,0.306045609,0.278277747,0.264366739
,25.09.2011,0.287215227,0.306786109,0.278291362,0.264010461
,26.09.2011,0.288158987,0.30740568,0.278469798,0.263828478
,27.09.2011,0.288660359,0.307873079,0.278670735,0.263775026
,28.09.2011,0.289263304,0.308246836,0.278866504,0.263777242
,29.09.2011,0.289048141,0.308461022,0.279027348,0.263838104
,30.09.2011,0.286996082,0.30788685,0.279055637,0.263850334
,01.10.2011,0.287036704,0.307109355,0.27875836,0.263746616
,02.10.2011,0.288154968,0.307098596,0.278493136,0.263546274
,03.10.2011,0.289348123,0.307460522,0.278445269,0.263389227
,04.10.2011,0.289321046,0.307736499,0.278521976,0.263302206
,05.10.2011,0.288875565,0.307679672,0.278544549,0.263242155
,06.10.2011,0.364161563,0.307296915,0.278457224,0.26317147
,07.10.2011,0.285803194,0.306536261,0.278199402,0.263011595
,08.10.2011,0.282946551,0.305307704,0.277753397,0.262749237
,09.10.2011,0.278403157,0.302388158,0.276800059,0.262215605
,10.10.2011,0.280908126,0.299793,0.275229963,0.261339549
,11.10.2011,0.283430566,0.298670182,0.273866481,0.260207201
,12.10.2011,0.28526482,0.298467627,0.272982694,0.259199501
,13.10.2011,0.286066584,0.298408387,0.272416165,0.258330777
,14.10.2011,0.287510315,0.298483043,0.272024944,0.257625919
,15.10.2011,0.288302661,0.298552105,0.27177909,0.257051519
,16.10.2011,0.290138445,0.298995825,0.271636088,0.256587758
,17.10.2011,0.289719052,0.299242991,0.271677691,0.256282946
,18.10.2011,0.287318071,0.29830255,0.271525663,0.256017328
,19.10.2011,0.286213917,0.297054267,0.271020296,0.255631788
,20.10.2011,0.286487611,0.296208562,0.270433981,0.255101125
,21.10.2011,0.287672852,0.296080226,0.270003954,0.254586431
,22.10.2011,0.289224636,0.296462733,0.269735565,0.254112333
,23.10.2011,0.289689396,0.29687261,0.269716382,0.253812822
,24.10.2011,0.289957627,0.297131229,0.269705136,0.25358647
,25.10.2011,0.290467013,0.297341096,0.269706346,0.253415694
,26.10.2011,0.286817965,0.296887966,0.26967349,0.253243758
,27.10.2011,0.282501844,0.294590472,0.26906438,0.252909894
,28.10.2011,0.280618612,0.292241438,0.267913051,0.252269686
,29.10.2011,0.281691533,0.290416046,0.266690563,0.251364537
,30.10.2011,0.286640554,0.289352416,0.26557599,0.250324635
,31.10.2011,0.292794886,0.289466045,0.264719809,0.249304108
,01.11.2011,0.296614314,0.290766371,0.264343428,0.248511179
,02.11.2011,0.296662127,0.292133508,0.264325154,0.247973736
,03.11.2011,0.296648451,0.292706135,0.264225286,0.247462537
,04.11.2011,0.297767268,0.293198705,0.26391414,0.246941406
,05.11.2011,0.300873507,0.294308588,0.263626949,0.246434579
,06.11.2011,0.30113885,0.296178714,0.263560702,0.245926189
,07.11.2011,0.300013937,0.29748384,0.263738795,0.245399959
,08.11.2011,0.299477161,0.298007833,0.264030342,0.245089747
,09.11.2011,0.298807851,0.298253462,0.264446875,0.244900964
,10.11.2011,0.297687475,0.298013634,0.264893853,0.24485847
,11.11.2011,0.297516309,0.297685598,0.265194738,0.244776365
,12.11.2011,0.297873008,0.297676379,0.265536671,0.244785855
,13.11.2011,0.298254251,0.297936973,0.265928285,0.244854598
,14.11.2011,0.297767555,0.297995525,0.266319559,0.245013152
,15.11.2011,0.297143907,0.297839797,0.266568427,0.24516734
,16.11.2011,0.295560916,0.297445994,0.266714185,0.245212888
,17.11.2011,0.29343207,0.296378924,0.266593335,0.245275176
,18.11.2011,0.292728817,0.295336252,0.266187039,0.245157043
,19.11.2011,0.293136808,0.294960923,0.26581825,0.244928843
,20.11.2011,0.292271745,0.294630405,0.265612088,0.244750521
,21.11.2011,0.291547453,0.294097986,0.265350143,0.244568971
,22.11.2011,0.291433776,0.293639261,0.265047415,0.244341124
,23.11.2011,0.291884773,0.293524714,0.264782477,0.244076617
,24.11.2011,0.292218227,0.293630481,0.264682895,0.24395207
,25.11.2011,0.292468904,0.293796061,0.264649506,0.243895442
,26.11.2011,0.29173495,0.293838703,0.264659347,0.243876546
,27.11.2011,0.289850573,0.29321094,0.264538144,0.243845831
,28.11.2011,0.289529644,0.292405564,0.264183125,0.243742176
,29.11.2011,0.290386719,0.292317695,0.263844378,0.243483819
,30.11.2011,0.290165092,0.292359245,0.26370103,0.243296321
,01.12.2011,0.290300091,0.292374637,0.26362049,0.243126649
,02.12.2011,0.288449917,0.292028461,0.263500282,0.243017761
,03.12.2011,0.28730488,0.291182848,0.263184822,0.242883702
,04.12.2011,0.286243924,0.290429457,0.262765993,0.242643788
,05.12.2011,0.284909005,0.289571797,0.262257784,0.242264736
,06.12.2011,0.283125651,0.288583368,0.261684229,0.241854872
,07.12.2011,0.281292237,0.287599915,0.261070196,0.241420851
,08.12.2011,0.279756937,0.286744796,0.260474026,0.24093548
,09.12.2011,0.278665578,0.28600541,0.259926012,0.240440988
,10.12.2011,0.277504441,0.285343821,0.259465055,0.239934085
,11.12.2011,0.275988978,0.284671879,0.258982149,0.239457893
,12.12.2011,0.274580912,0.28403278,0.258506421,0.239008429
,13.12.2011,0.273426757,0.283448101,0.258073164,0.238609783
,14.12.2011,0.272325792,0.282884747,0.257646492,0.238208492
,15.12.2011,0.272054818,0.282376773,0.257256945,0.237788666
,16.12.2011,0.271337909,0.281908169,0.256891863,0.237422707
,17.12.2011,0.269660918,0.281423278,0.256540665,0.237091479
,18.12.2011,0.267809075,0.280943561,0.256187518,0.236771568
,19.12.2011,0.267835456,0.280522969,0.255830097,0.236393446
,20.12.2011,0.267236645,0.280134145,0.255512493,0.236017902
,21.12.2011,0.264663152,0.279691269,0.255226208,0.235689852
,22.12.2011,0.264082241,0.279299534,0.254888178,0.235381699
,23.12.2011,0.261244114,0.278880296,0.254605285,0.235096323
,24.12.2011,0.257043194,0.27835866,0.25432764,0.234789187
,25.12.2011,0.254762586,0.277866513,0.253983948,0.234469801
,26.12.2011,0.252901053,0.277360388,0.253659634,0.234146727
,27.12.2011,0.252379192,0.276916445,0.253322362,0.233839672
,28.12.2011,0.251975767,0.276493529,0.25300992,0.233545723
,29.12.2011,0.253469682,0.276197506,0.252658487,0.233214004
,30.12.2011,0.256297785,0.275930482,0.252387282,0.232945062
,31.12.2011,0.25886766,0.27571756,0.252143748,0.232691786
,01.01.2012,0.260678259,0.275597308,0.251937349,0.232431354
,02.01.2012,0.260132478,0.275541946,0.251782451,0.232205101
,03.01.2012,0.259815571,0.275566948,0.251655972,0.232000839
,04.01.2012,0.260619276,0.275530246,0.251491673,0.231786555
,05.01.2012,0.261741872,0.275489704,0.251246898,0.231557478
,06.01.2012,0.263749123,0.275472516,0.251063988,0.231352009
,07.01.2012,0.266298628,0.275481105,0.250922064,0.231172562
,08.01.2012,0.268877661,0.27551122,0.250780267,0.230952775
,09.01.2012,0.269043023,0.27558718,0.250661509,0.230770533
,10.01.2012,0.268508001,0.275712312,0.250564779,0.230591157
,11.01.2012,0.269084255,0.275828747,0.250495258,0.230454304
,12.01.2012,0.26694797,0.275824846,0.250430283,0.230312518
,13.01.2012,0.264694879,0.275788579,0.250361964,0.230188075
,14.01.2012,0.264020705,0.275710877,0.250289188,0.230030808
,15.01.2012,0.26410156,0.2756094,0.250234386,0.229847821
,16.01.2012,0.264722773,0.275499259,0.250135136,0.229657828
,17.01.2012,0.263702651,0.275337414,0.250064633,0.229529917
,18.01.2012,0.259538998,0.275084805,0.250027573,0.229405106
,19.01.2012,0.259651926,0.274924717,0.249894333,0.229264992
,20.01.2012,0.261322241,0.274784077,0.249755777,0.229124458
,21.01.2012,0.263339698,0.274670655,0.24963695,0.228980375
,22.01.2012,0.265836133,0.274607023,0.249524045,0.228835143
,23.01.2012,0.268392358,0.274688853,0.249477884,0.22871284
,24.01.2012,0.27017605,0.274718074,0.249421817,0.228642501
,25.01.2012,0.270964372,0.274772698,0.249341665,0.228537925
,26.01.2012,0.271340004,0.274882823,0.249268254,0.228463377
,27.01.2012,0.272095531,0.275057529,0.249215204,0.228351644
,28.01.2012,0.271463035,0.275188796,0.24919265,0.228265212
,29.01.2012,0.269069232,0.275210297,0.249146581,0.228145387
,30.01.2012,0.268744512,0.275254707,0.24910963,0.228056782
,31.01.2012,0.269737527,0.27527201,0.249047283,0.227951744
,01.02.2012,0.271332365,0.275375883,0.249017132,0.227854626
,02.02.2012,0.272706684,0.275571889,0.249059256,0.227795075
,03.02.2012,0.273828285,0.275802429,0.249109832,0.227779879
,04.02.2012,0.274179922,0.27594092,0.249177882,0.227794605
,05.02.2012,0.27446828,0.276048462,0.249197959,0.227775219
,06.02.2012,0.274447462,0.276116566,0.249218431,0.227689378
,07.02.2012,0.274298208,0.276147562,0.249191656,0.227666581
,08.02.2012,0.228220586,0.276183052,0.24913703,0.227576036
,09.02.2012,0.273665783,0.276196474,0.249099719,0.227514174
,10.02.2012,0.273337355,0.276239089,0.24904187,0.227430786
,11.02.2012,0.273088014,0.276280427,0.249006799,0.227329498
,12.02.2012,0.272829758,0.276292067,0.248967136,0.227257391
,13.02.2012,0.272519772,0.276265942,0.248914186,0.227196646
,14.02.2012,0.272297402,0.276255992,0.248889538,0.227115798
,15.02.2012,0.272221627,0.276252225,0.248853222,0.22702899
,16.02.2012,0.27235744,0.276251319,0.248821831,0.226961254
,17.02.2012,0.272597532,0.276255518,0.248795629,0.226890325
,18.02.2012,0.272885398,0.276285604,0.248774018,0.226824028
,19.02.2012,0.273284463,0.276378268,0.248757289,0.226764661
,20.02.2012,0.273898646,0.276530096,0.248768317,0.226723449
,21.02.2012,0.274601311,0.276781379,0.248803784,0.226673314
,22.02.2012,0.283686477,0.277717245,0.248916966,0.226680285
,23.02.2012,0.292449403,0.288933399,0.24927364,0.226747277
,24.02.2012,0.288081258,0.289525777,0.251793338,0.226888292
,25.02.2012,0.285873648,0.288476727,0.254641417,0.227046637
,26.02.2012,0.285095479,0.287730777,0.255269871,0.227251927
,27.02.2012,0.283755139,0.287155237,0.255384877,0.2276556
,28.02.2012,0.282560314,0.28636277,0.255256095,0.228221456
,29.02.2012,0.281928815,0.28564439,0.255030366,0.228742979
,01.03.2012,0.282254182,0.285377823,0.254816334,0.229107868
,02.03.2012,0.281616194,0.285129392,0.254678569,0.229337235
,03.03.2012,0.280585604,0.284657308,0.254544842,0.229494652
,04.03.2012,0.281091728,0.284238181,0.254310989,0.229558924
,05.03.2012,0.282943682,0.284581731,0.254230057,0.229554421
,06.03.2012,0.284125462,0.285218472,0.254400852,0.229593963
,07.03.2012,0.285589704,0.286036634,0.254738541,0.229778305
,08.03.2012,0.285112465,0.286520231,0.255101007,0.230065939
,09.03.2012,0.285462288,0.286726461,0.255308982,0.230310177
,10.03.2012,0.28663007,0.287243804,0.255524968,0.230488399
,11.03.2012,0.288882986,0.288310076,0.255932426,0.230708621
,12.03.2012,0.290005713,0.289628448,0.256562365,0.231028236
,13.03.2012,0.290893436,0.290703943,0.257328576,0.231492984
,14.03.2012,0.29173139,0.291593647,0.258041322,0.232064369
,15.03.2012,0.293213409,0.29257317,0.258717031,0.23267086
,16.03.2012,0.294256223,0.293736433,0.259435659,0.233347843
,17.03.2012,0.294981547,0.294753139,0.260191967,0.234092129
,18.03.2012,0.294928134,0.295503683,0.260900657,0.23489488
,19.03.2012,0.293915296,0.295752898,0.261482864,0.235665792
,20.03.2012,0.29276116,0.295520579,0.261824557,0.236316948
,21.03.2012,0.291884757,0.29516928,0.261939797,0.236792686
,22.03.2012,0.2924371,0.295012181,0.261953949,0.237099793
,23.03.2012,0.293322711,0.295399196,0.262073903,0.237383261
,24.03.2012,0.294481502,0.296047983,0.262367422,0.23769345
,25.03.2012,0.294876215,0.29684349,0.262817811,0.23811272
,26.03.2012,0.294716517,0.297345893,0.263308714,0.238595899
,27.03.2012,0.294239079,0.297474187,0.263700908,0.239100455
,28.03.2012,0.294218678,0.297732303,0.264013618,0.239562734
,29.03.2012,0.294076021,0.297930783,0.264354709,0.239998813
,30.03.2012,0.293610185,0.298130226,0.264653206,0.240417875
,31.03.2012,0.293629382,0.29837662,0.264896143,0.240817985
,01.04.2012,0.293237785,0.298751742,0.265200338,0.241241393
,02.04.2012,0.291826572,0.299204719,0.265638792,0.241760806
,03.04.2012,0.287011933,0.298251413,0.265871067,0.24227637
,04.04.2012,-9999,-9999,-9999,-9999
,05.04.2012,0.285449314,0.295412662,0.264646469,0.242397566
,06.04.2012,0.285887091,0.295368477,0.264264132,0.242252153
,07.04.2012,0.284615523,0.295381767,0.264147587,0.242244823
,08.04.2012,0.282565049,0.294820633,0.26403901,0.242289255
,09.04.2012,0.281232651,0.294203742,0.263773094,0.242331208
,10.04.2012,0.280386578,0.29378866,0.263532551,0.242344736
,11.04.2012,0.2801159,0.293986126,0.263503437,0.24239908
,12.04.2012,0.277994166,0.293841053,0.263629327,0.242561688
,13.04.2012,0.275948481,0.293260486,0.263518152,0.24271805
,14.04.2012,0.274243893,0.292595261,0.26327353,0.242786561
,15.04.2012,0.271524277,0.291899287,0.263038044,0.242846081
,16.04.2012,0.268351761,0.290323541,0.262641077,0.242853685
,17.04.2012,0.266805571,0.288953015,0.261857075,0.242646028
,18.04.2012,0.265492763,0.287974432,0.261147835,0.242350145
,19.04.2012,0.264067748,0.287186247,0.260514751,0.242026816
,20.04.2012,0.261625413,0.286341165,0.260011214,0.241787098
,21.04.2012,0.260183672,0.285363663,0.259287761,0.241462233
,22.04.2012,0.258167114,0.284876816,0.258696948,0.241185741
