@T,A4C1C2C3C4,,,,
descr,average observed soil water content at probe A4 C1 C2 C3 C4 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,22.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1580.4,,,
x,,513568.6,,,
y,,4494995,,,
,06.06.2006,0.256103989,0.186729333,0.17950476,0.227459287
,07.06.2006,0.256830558,0.18519099,0.178191419,0.226696576
,08.06.2006,0.257046175,0.184096165,0.177085787,0.226075529
,09.06.2006,0.255866655,0.182845387,0.176184089,0.22567565
,10.06.2006,0.254487802,0.181426585,0.175227683,0.225325352
,11.06.2006,0.253378553,0.179783758,0.174140673,0.224897612
,12.06.2006,0.253679729,0.17868013,0.173094304,0.224421231
,13.06.2006,0.255097721,0.178093587,0.172165391,0.223911865
,14.06.2006,0.256302589,0.177960912,0.171547049,0.223447403
,15.06.2006,0.256104652,0.177854611,0.171170396,0.223372968
,16.06.2006,0.254507359,0.177339365,0.170990573,0.223708022
,17.06.2006,0.252375138,0.175987154,0.170416314,0.223652819
,18.06.2006,0.253574976,0.175120858,0.169608857,0.223211461
,19.06.2006,0.254559588,0.175186976,0.169155816,0.222934156
,20.06.2006,0.254660789,0.175401666,0.169013386,0.222854351
,21.06.2006,0.253486336,0.175130709,0.168962041,0.223117352
,22.06.2006,0.252823066,0.174900285,0.168832298,0.22344519
,23.06.2006,0.250802078,0.174079526,0.168614748,0.223731195
,24.06.2006,0.252560186,0.173945354,0.168264014,0.223866678
,25.06.2006,0.251529385,0.17414761,0.168212244,0.224073198
,26.06.2006,0.250186599,0.173607495,0.168085275,0.224330261
,27.06.2006,0.25103811,0.173378235,0.167834021,0.224496514
,28.06.2006,0.251911804,0.173742046,0.16775016,0.224620226
,29.06.2006,0.251525322,0.17376133,0.167785887,0.224789613
,30.06.2006,0.25358461,0.174324513,0.167831246,0.224984485
,01.07.2006,0.254420359,0.175163451,0.168143567,0.225276367
,02.07.2006,0.254172345,0.175771322,0.168531063,0.22567786
,03.07.2006,0.253679349,0.175875885,0.168812983,0.226117844
,04.07.2006,0.253058409,0.17584457,0.168963895,0.226506592
,05.07.2006,0.253233046,0.175990956,0.169048218,0.226827104
,06.07.2006,0.252563973,0.175930778,0.169142359,0.227107537
,07.07.2006,0.252306269,0.175836502,0.169165305,0.227358007
,08.07.2006,0.251780093,0.175909977,0.16918066,0.227571695
,09.07.2006,0.247207895,0.174874702,0.169103694,0.227791639
,10.07.2006,0.244175961,0.172758003,0.168433474,0.227798556
,11.07.2006,0.246376625,0.172118158,0.167542464,0.22748296
,12.07.2006,0.24641809,0.17227487,0.167147136,0.227145217
,13.07.2006,0.248792053,0.172780036,0.166980595,0.226943605
,14.07.2006,0.251077839,0.174121795,0.167207663,0.22692232
,15.07.2006,0.253234309,0.175622017,0.16777323,0.227139816
,16.07.2006,0.254923054,0.177243633,0.168559044,0.227577658
,17.07.2006,0.255599257,0.178472721,0.169416583,0.228175056
,18.07.2006,0.255174897,0.179204529,0.170163274,0.228850252
,19.07.2006,0.255526205,0.179767284,0.170755887,0.229485766
,20.07.2006,0.25504687,0.180106319,0.171200857,0.230050985
,21.07.2006,0.253938028,0.179901524,0.171451709,0.230590043
,22.07.2006,0.254485674,0.179783198,0.171516808,0.230999198
,23.07.2006,0.255558225,0.180142714,0.171627028,0.231361558
,24.07.2006,0.256817533,0.180766437,0.171901119,0.231674289
,25.07.2006,-9999,-9999,-9999,-9999
,26.07.2006,-9999,-9999,-9999,-9999
,27.07.2006,-9999,-9999,-9999,-9999
,28.07.2006,-9999,-9999,-9999,-9999
,29.07.2006,-9999,-9999,-9999,-9999
,30.07.2006,-9999,-9999,-9999,-9999
,31.07.2006,-9999,-9999,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999
,02.08.2006,-9999,-9999,-9999,-9999
,03.08.2006,-9999,-9999,-9999,-9999
,04.08.2006,-9999,-9999,-9999,-9999
,05.08.2006,-9999,-9999,-9999,-9999
,06.08.2006,-9999,-9999,-9999,-9999
,07.08.2006,-9999,-9999,-9999,-9999
,08.08.2006,-9999,-9999,-9999,-9999
,09.08.2006,-9999,-9999,-9999,-9999
,10.08.2006,-9999,-9999,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999
,24.08.2006,-9999,-9999,-9999,-9999
,25.08.2006,-9999,-9999,-9999,-9999
,26.08.2006,-9999,-9999,-9999,-9999
,27.08.2006,-9999,-9999,-9999,-9999
,28.08.2006,-9999,-9999,-9999,-9999
,29.08.2006,-9999,-9999,-9999,-9999
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999
,01.09.2006,0.125683424,0.104319972,0.13919321,0.184969204
,02.09.2006,0.156717351,0.147723598,0.172756742,0.222906543
,03.09.2006,0.154681824,0.146283551,0.171911217,0.222498664
,04.09.2006,0.154518889,0.145519796,0.17100599,0.22192432
,05.09.2006,0.154436606,0.145092308,0.170330444,0.221315482
,06.09.2006,0.155273299,0.145149084,0.169854493,0.220729337
,07.09.2006,0.155601337,0.145338347,0.169636014,0.220237961
,08.09.2006,0.15549143,0.145307892,0.169483275,0.219847221
,09.09.2006,0.155032824,0.144475146,0.16914801,0.219373842
,10.09.2006,0.153843467,0.143743705,0.168726848,0.219171898
,11.09.2006,0.153218699,0.143012935,0.168146038,0.218874102
,12.09.2006,0.164343934,0.156860333,0.178413531,0.230986184
,13.09.2006,0.170272145,0.157632962,0.160417927,0.226610825
,14.09.2006,0.160134047,0.145478085,0.154625277,0.216833848
,15.09.2006,0.162011741,0.14603219,0.154384079,0.216393213
,16.09.2006,0.160633436,0.146402839,0.154466158,0.216173651
,17.09.2006,0.156350724,0.14479939,0.154186279,0.216058176
,18.09.2006,0.155300972,0.143093418,0.153203445,0.21569121
,19.09.2006,0.154452186,0.141900874,0.152193744,0.215054171
,20.09.2006,0.155368043,0.141399089,0.151328291,0.21438663
,21.09.2006,0.156045579,0.141455794,0.150799955,0.213763968
,22.09.2006,0.154284055,0.141064341,0.150461125,0.213278398
,23.09.2006,0.152102403,0.139890988,0.149868957,0.212837758
,24.09.2006,0.150716553,0.138509202,0.149000804,0.212248865
,25.09.2006,0.151808118,0.13787415,0.148091433,0.211523937
,26.09.2006,0.153067593,0.138047273,0.147551544,0.21084184
,27.09.2006,0.154464625,0.138575583,0.147365968,0.210352492
,28.09.2006,0.153718315,0.138785485,0.147368821,0.210044499
,29.09.2006,0.154238666,0.138604735,0.14722417,0.209831439
,30.09.2006,0.155338383,0.138955229,0.147134334,0.209609316
,01.10.2006,0.156188592,0.139448806,0.145175491,0.203965267
,02.10.2006,0.156383959,0.139782288,0.145323319,0.203896756
,03.10.2006,0.156580377,0.136666132,0.14544002,0.203895003
,04.10.2006,0.15182619,0.136607207,0.145496409,0.203875743
,05.10.2006,0.150968334,0.13598314,0.145349556,0.203820269
,06.10.2006,0.152224249,0.135890164,0.14510807,0.203672662
,07.10.2006,0.153603012,0.136342158,0.145071093,0.203505063
,08.10.2006,0.167243124,0.151574739,0.150992365,0.213785829
,09.10.2006,0.163329461,0.151061412,0.151177644,0.213867919
,10.10.2006,0.158591439,0.148742683,0.150645911,0.213797573
,11.10.2006,0.144198766,0.132338884,0.143893741,0.203069234
,12.10.2006,0.144032108,0.130894892,0.142659111,0.20226969
,13.10.2006,0.143970079,0.130205171,0.141696261,0.201379992
,14.10.2006,0.143893089,0.129703336,0.140963884,0.200554387
,15.10.2006,0.143985049,0.129255292,0.140376631,0.199821161
,16.10.2006,0.144906673,0.129318763,0.139929223,0.199177014
,17.10.2006,0.143567861,0.129191467,0.13968692,0.198678045
,18.10.2006,0.139526809,0.127734684,0.139205201,0.19820046
,19.10.2006,0.137039342,0.125737461,0.138179291,0.197548292
,20.10.2006,0.136062257,0.124052419,0.1369407,0.196636588
,21.10.2006,0.136119799,0.123186372,0.135833111,0.195582643
,22.10.2006,0.134750923,0.122354435,0.134955752,0.194569615
,23.10.2006,0.134074149,0.12132167,0.134058711,0.193590235
,24.10.2006,0.135098257,0.120891879,0.133249951,0.192638161
,25.10.2006,0.136111228,0.121026683,0.132732457,0.191789796
,26.10.2006,0.136664711,0.121377005,0.132494777,0.191156621
,27.10.2006,0.134166529,0.120779167,0.132271302,0.190645312
,28.10.2006,0.134115596,0.119890769,0.131705067,0.190107133
,29.10.2006,0.134866532,0.119709592,0.131165152,0.189476389
,30.10.2006,0.135466124,0.119768679,0.130848244,0.188907886
,31.10.2006,0.134114882,0.119669053,0.13064491,0.188456629
,01.11.2006,0.131973863,0.118639361,0.130231762,0.188016653
,02.11.2006,0.130126661,0.117334544,0.129514439,0.18744147
,03.11.2006,0.129765065,0.116193737,0.128640918,0.186704427
,04.11.2006,0.131646622,0.11602126,0.127915774,0.185896985
,05.11.2006,0.133026023,0.116564607,0.127614237,0.185199594
,06.11.2006,0.134816176,0.117233073,0.127597533,0.184729585
,07.11.2006,0.135984613,0.118042863,0.127786889,0.184464891
,08.11.2006,0.137676311,0.118849258,0.12808366,0.184373299
,09.11.2006,0.138250035,0.119771447,0.128513239,0.184417086
,10.11.2006,0.136174549,0.119656138,0.128842095,0.18455822
,11.11.2006,0.1332092,0.118551578,0.128710427,0.184605775
,12.11.2006,0.131963199,0.117105152,0.128111175,0.184389077
,13.11.2006,0.130283867,0.116144643,0.127415987,0.18392803
,14.11.2006,0.128984232,0.11480273,0.126616736,0.183325435
,15.11.2006,0.128711826,0.11402426,0.125819996,0.182620286
,16.11.2006,0.128164464,0.113386936,0.125155463,0.181898026
,17.11.2006,0.129255414,0.113059376,0.124569164,0.181203571
,18.11.2006,0.130163253,0.113359342,0.124262164,0.180594745
,19.11.2006,0.130190352,0.113515332,0.124141731,0.180154628
,20.11.2006,0.129388627,0.113317213,0.124012871,0.17982392
,21.11.2006,0.129111449,0.112841888,0.123740679,0.179480718
,22.11.2006,0.130080535,0.112859489,0.123481674,0.179123486
,23.11.2006,0.130605719,0.113120023,0.123384557,0.178811487
,24.11.2006,0.130678257,0.113270352,0.123364283,0.178581037
,25.11.2006,0.129666381,0.113005065,0.123298673,0.178382835
,26.11.2006,0.129639767,0.112678701,0.123084849,0.178164251
,27.11.2006,0.128186612,0.112291362,0.122860314,0.177906764
,28.11.2006,0.126227454,0.111230067,0.122429549,0.177565882
,29.11.2006,0.136457328,0.122074111,0.126452169,0.186208113
,30.11.2006,0.135845703,0.121380438,0.125799077,0.185583257
,01.12.2006,0.124163694,0.108875452,0.120589806,0.175914447
,02.12.2006,0.123654937,0.108263034,0.120006522,0.175292165
,03.12.2006,0.122673716,0.107610796,0.119449236,0.174670474
,04.12.2006,0.12164448,0.106761634,0.118840248,0.174032525
,05.12.2006,0.121511972,0.106092653,0.118186203,0.173359015
,06.12.2006,0.121718425,0.105790832,0.11765139,0.172698839
,07.12.2006,0.121905632,0.105602762,0.117229087,0.172086899
,08.12.2006,0.122009706,0.105515052,0.116911887,0.171548183
,09.12.2006,0.122491477,0.105482738,0.11666476,0.171090657
,10.12.2006,0.122941857,0.111679514,0.116509253,0.17069987
,11.12.2006,0.123388312,0.105744962,0.11642401,0.170380688
,12.12.2006,0.123702877,0.105973136,0.116392531,0.170135186
,13.12.2006,0.123289599,0.105920295,0.116364804,0.16991577
,14.12.2006,0.123999258,0.105851003,0.116249055,0.169722871
,15.12.2006,0.12520735,0.10634328,0.116245293,0.169527789
,16.12.2006,0.125834691,0.106799862,0.116401034,0.169417784
,17.12.2006,0.136435689,0.118601236,0.121029043,0.178085113
,18.12.2006,0.135136534,0.118269618,0.121072613,0.178076641
,19.12.2006,0.133446573,0.117490189,0.120855507,0.177973511
,20.12.2006,0.132785559,0.116566099,0.12041453,0.177734795
,21.12.2006,0.13249902,0.116011471,0.119942763,0.177337933
,22.12.2006,0.132574508,0.115704917,0.119552684,0.176913016
,23.12.2006,0.12172596,0.104239076,0.114914285,0.167917157
,24.12.2006,0.121604059,0.104018692,0.114647713,0.167559022
,25.12.2006,0.121479333,0.103832077,0.11440396,0.167224944
,26.12.2006,0.121138706,0.103570438,0.114165757,0.166895181
,27.12.2006,0.121274941,0.103387389,0.113914588,0.166571255
,28.12.2006,0.121740294,0.103390169,0.113727673,0.166261641
,29.12.2006,0.133060508,0.114828194,0.118029377,0.174564896
,30.12.2006,0.133201552,0.11495787,0.11799649,0.174353632
,31.12.2006,0.121995051,0.103592275,0.113555577,0.165622447
,01.01.2007,0.121536451,0.103374021,0.113443978,0.165462554
,02.01.2007,0.120918699,0.103029831,0.113258965,0.16527896
,03.01.2007,0.120462504,0.102597637,0.11298536,0.165025835
,04.01.2007,0.12084196,0.102374343,0.112696156,0.164725909
,05.01.2007,0.121661224,0.102510265,0.112539212,0.164451919
,06.01.2007,0.122320266,0.102846668,0.112519168,0.164217924
,07.01.2007,0.122190072,0.103025285,0.112580181,0.164085075
,08.01.2007,0.121411762,0.10282965,0.112552497,0.163985108
,09.01.2007,0.121456195,0.102519767,0.112401126,0.163860754
,10.01.2007,0.121726484,0.102511713,0.112253887,0.163671327
,11.01.2007,0.122002477,0.102565436,0.112186,0.163509106
,12.01.2007,0.12173619,0.102625612,0.112139069,0.163370494
,13.01.2007,0.120260951,0.102204841,0.112042861,0.163234525
,14.01.2007,0.110913772,0.101335814,0.111735716,0.163033633
,15.01.2007,0.10948776,0.100361468,0.111220281,0.162695284
,16.01.2007,0.107764721,0.099279264,0.110600533,0.162218858
,17.01.2007,0.106651394,0.098235028,0.109893853,0.161641779
,18.01.2007,0.106333972,0.097474618,0.109194484,0.16099724
,19.01.2007,0.105693398,0.096860311,0.108579021,0.160335154
,20.01.2007,0.105182058,0.096200257,0.108009674,0.159693132
,21.01.2007,0.106021505,0.09587309,0.107502509,0.159083953
,22.01.2007,0.106530266,0.096003691,0.107142213,0.158497414
,23.01.2007,0.106496227,0.095978108,0.10695025,0.158032541
,24.01.2007,0.107587528,0.09609958,0.106786779,0.157657719
,25.01.2007,0.109623838,0.096614303,0.106753646,0.157366014
,26.01.2007,0.12213075,0.097858309,0.10688988,0.157142157
,27.01.2007,0.19571373,0.099624654,0.107212213,0.157010121
,28.01.2007,0.197271968,0.100348251,0.107596969,0.157080313
,29.01.2007,0.193241151,0.100562789,0.107901367,0.157255584
,30.01.2007,0.186826179,0.100594929,0.108049919,0.157395645
,31.01.2007,0.177892215,0.100478626,0.108094442,0.157451694
,01.02.2007,0.164276919,0.100313311,0.108039278,0.157429802
,02.02.2007,0.123196333,0.099568774,0.107887501,0.157314282
,03.02.2007,0.116085672,0.097273223,0.107281007,0.157028952
,04.02.2007,0.1164293,0.096231625,0.106521181,0.156544823
,05.02.2007,0.118231545,0.096244892,0.106121448,0.156012863
,06.02.2007,0.143735193,0.096990817,0.106081427,0.155706761
,07.02.2007,0.155710541,0.098438009,0.106406909,0.155666425
,08.02.2007,0.170902585,0.099605207,0.106891559,0.155790126
,09.02.2007,0.18268919,0.100479709,0.107385879,0.156050865
,10.02.2007,0.189713832,0.1011503,0.107827914,0.156358433
,11.02.2007,0.195992645,0.101704512,0.10822045,0.156666963
,12.02.2007,0.202900483,0.102304521,0.108589281,0.156982112
,13.02.2007,0.209101997,0.102944493,0.109000327,0.157302017
,14.02.2007,0.21104959,0.103195221,0.109359471,0.157619677
,15.02.2007,0.209057218,0.103244331,0.10954682,0.157881742
,16.02.2007,0.206839722,0.103255558,0.10965544,0.158058432
,17.02.2007,0.206708697,0.10327943,0.109721282,0.158193432
,18.02.2007,0.207041456,0.103305261,0.109769885,0.15828704
,19.02.2007,0.208433188,0.103380308,0.109817792,0.15835385
,20.02.2007,0.211244381,0.103520477,0.109882535,0.158416851
,21.02.2007,0.214860578,0.103704997,0.109958062,0.158472241
,22.02.2007,0.220217175,0.104097455,0.110082589,0.158533267
,23.02.2007,0.228055488,0.104639106,0.110290414,0.158614965
,24.02.2007,0.23768883,0.105321574,0.110621149,0.158788334
,25.02.2007,0.241006673,0.105764946,0.111009382,0.159038252
,26.02.2007,0.240949757,0.105749985,0.111248119,0.159300514
,27.02.2007,0.242144618,0.105875381,0.111349747,0.159477083
,28.02.2007,0.243640743,0.106400867,0.111530906,0.159635347
,01.03.2007,0.242181981,0.106517689,0.111765292,0.159805037
,02.03.2007,0.240881622,0.106283363,0.11181041,0.15995218
,03.03.2007,0.239683702,0.106071336,0.111724275,0.160005265
,04.03.2007,0.238581443,0.105927664,0.111612118,0.159983374
,05.03.2007,0.238253038,0.105923924,0.111510848,0.159931933
,06.03.2007,0.240036094,0.106479473,0.111507525,0.159874574
,07.03.2007,0.243945512,0.107889946,0.111832057,0.159901572
,08.03.2007,0.246536383,0.097256077,0.112587008,0.160152847
,09.03.2007,0.247337908,0.111040687,0.113480085,0.16065564
,10.03.2007,0.249221425,0.112265412,0.114264095,0.161261659
,11.03.2007,0.249875438,0.113477968,0.115079639,0.161905249
,12.03.2007,0.251572845,0.114576494,0.115825009,0.162588877
,13.03.2007,0.254314405,0.116208664,0.116638005,0.163280195
,14.03.2007,0.256591929,0.11817896,0.117667271,0.164069639
,15.03.2007,0.255791784,0.11965124,0.118791796,0.164983246
,16.03.2007,0.253087738,0.119780403,0.119590971,0.165911648
,17.03.2007,0.254978152,0.119995199,0.11992559,0.166634119
,18.03.2007,0.257660196,0.121720933,0.120439324,0.167210268
,19.03.2007,0.25927392,0.123561538,0.121301858,0.167885262
,20.03.2007,0.259540883,0.125053183,0.122237746,0.168689127
,21.03.2007,0.260427319,0.126386124,0.123079529,0.169528182
,22.03.2007,0.259662358,0.127418992,0.123868321,0.170362232
,23.03.2007,0.260337449,0.128364668,0.124486434,0.171142464
,24.03.2007,0.258628911,0.129276941,0.12510161,0.171867319
,25.03.2007,0.257061354,0.128769461,0.12541165,0.172527961
,26.03.2007,0.260853142,0.129291407,0.125417096,0.172940237
,27.03.2007,0.262572993,0.130297301,0.125698304,0.1732804
,28.03.2007,0.263065329,0.130798782,0.126037954,0.173668352
,29.03.2007,0.299466583,0.120865283,0.12597407,0.182371192
,30.03.2007,0.294078814,0.119363202,0.125865467,0.182706309
,31.03.2007,0.293137045,0.118027909,0.125032729,0.182670767
,01.04.2007,0.294793505,0.117810121,0.124201003,0.182311448
,02.04.2007,0.299464384,0.11937786,0.12383785,0.181897078
,03.04.2007,0.302003101,0.121927811,0.124230198,0.181760074
,04.04.2007,0.301005937,0.123624313,0.12491478,0.181973505
,05.04.2007,0.300978251,0.124640969,0.125379843,0.182333442
,06.04.2007,0.298947777,0.125635443,0.125720387,0.182670346
,07.04.2007,0.2931531,0.124858381,0.125699827,0.182934441
,08.04.2007,0.250141865,0.090908064,0.116249359,0.150397756
,09.04.2007,0.250895543,0.089848653,0.115226646,0.15000701
,10.04.2007,0.294567532,0.123900989,0.123175749,0.181802109
,11.04.2007,0.293175786,0.125215794,0.123357712,0.181458085
,12.04.2007,0.292610062,0.125841652,0.12344448,0.181375795
,13.04.2007,0.291720158,0.126092288,0.12342227,0.181321608
,14.04.2007,0.292128941,0.126437649,0.123294123,0.181223797
,15.04.2007,0.296176565,0.127937814,0.12332108,0.181116933
,16.04.2007,0.299596012,0.13052919,0.123924686,0.18118764
,17.04.2007,0.300619821,0.132569512,0.12489911,0.181599825
,18.04.2007,0.302264144,0.134449547,0.125834932,0.182190644
,19.04.2007,0.30405033,0.136364816,0.126811714,0.182887659
,20.04.2007,0.304320067,0.137975251,0.127816024,0.183673773
,21.04.2007,0.306067548,0.139601376,0.128702259,0.184470588
,22.04.2007,0.30643999,0.141064693,0.129627037,0.185282749
,23.04.2007,0.307378562,0.142582456,0.130479441,0.186105286
,24.04.2007,0.266201385,0.10373666,0.12240271,0.153902098
,25.04.2007,0.260767585,0.102209042,0.122509041,0.154532966
,26.04.2007,0.300184296,0.140906611,0.130821828,0.18785142
,27.04.2007,0.304098456,0.141532554,0.130518615,0.187805047
,28.04.2007,0.309541073,0.143682538,0.130778641,0.187810293
,29.04.2007,0.314832608,0.14675747,0.13171443,0.18812003
,30.04.2007,0.31857404,0.150140344,0.133183619,0.188838703
,01.05.2007,0.319366706,0.152712887,0.134802114,0.189894999
,02.05.2007,0.319219743,0.154363548,0.136152575,0.191078822
,03.05.2007,0.319400935,0.155577995,0.137158708,0.192190078
,04.05.2007,0.317438094,0.156560224,0.137961922,0.193188994
,05.05.2007,0.313877924,0.156091836,0.138324444,0.198524517
,06.05.2007,0.270643639,0.110986913,0.128702827,0.160365223
,07.05.2007,0.309554046,0.153887514,0.137353129,0.194624924
,08.05.2007,0.310205878,0.153658923,0.136765475,0.194458012
,09.05.2007,0.314319236,0.155180521,0.136543965,0.194260807
,10.05.2007,0.318107865,0.157694045,0.137030962,0.194280877
,11.05.2007,0.321915838,0.160886137,0.13807398,0.194656589
,12.05.2007,0.324401533,0.164100335,0.1394915,0.195398133
,13.05.2007,0.32537559,0.166563822,0.141004713,0.196410191
,14.05.2007,0.3263729,0.168850179,0.142353241,0.197552936
,15.05.2007,0.323229541,0.169950372,0.143523917,0.198692016
,16.05.2007,0.321771616,0.169562575,0.14399395,0.19967328
,17.05.2007,0.323554396,0.17050294,0.144151809,0.200295281
,18.05.2007,0.342669595,0.195913872,0.149506395,0.218419246
,19.05.2007,0.343968253,0.197453542,0.150011219,0.219004764
,20.05.2007,0.343881591,0.198797321,0.150674928,0.219625936
,21.05.2007,0.344770538,0.200262488,0.151291347,0.220292291
,22.05.2007,0.323255539,0.176300291,0.146993492,0.203239155
,23.05.2007,0.280347309,0.125604273,0.137200178,0.168246479
,24.05.2007,0.317663697,0.173513986,0.146390316,0.20401457
,25.05.2007,0.319677233,0.173682106,0.145826343,0.203874846
,26.05.2007,0.322237793,0.175218068,0.145836993,0.203756752
,27.05.2007,0.323871419,0.176801297,0.146331788,0.20389498
,28.05.2007,0.345922233,0.203788083,0.151965863,0.222055481
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.31899068,0.178362946,0.148519068,0.206120451
