@T,Climate,,,,,,,,,
descr,mean temperature,,,,,,,,,
unit,deg C,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,01.01.1990,,,,,,,,
date_end,31.12.2008,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,,
@H,date,tmpmean[1],tmpmean[2],tmpmean[3],tmpmean[4],tmpmean[5],tmpmean[6],tmpmean[7],tmpmean[8],
name,,waterloo,ad,ame,ang,ass,blg,garr,cme,
,02.12.1990,2.5,0.77,1.11,2.35,1.06,1.55,2.23,-9999,
,03.12.1990,1,2.34,2.72,1.2,2.43,3.16,3.89,-9999,
,04.12.1990,1,-1.58,-1.31,1.03,-0.98,-0.87,-0.28,-9999,
,05.12.1990,-4,-4.44,-4.26,-4.1,-3.46,-3.82,-3.34,-9999,
,06.12.1990,-2,0.22,0.56,-2.13,0.57,1,1.67,-9999,
,07.12.1990,-2.5,-2.61,-2.38,-2.63,-1.87,-1.94,-1.39,-9999,
,08.12.1990,-2.5,0.27,0.57,-2.35,0.63,1.01,1.67,-9999,
,09.12.1990,1,2.37,2.73,1.03,2.47,3.17,3.89,-9999,
,10.12.1990,6.5,3.14,3.52,6.28,3.12,3.96,4.72,-9999,
,11.12.1990,3.5,3.16,3.54,3.4,3.16,3.98,4.73,-9999,
,12.12.1990,3.5,6.54,7.01,3.68,6.08,7.45,8.33,-9999,
,13.12.1990,7,4.46,4.87,6.83,4.28,5.31,6.11,-9999,
,14.12.1990,-4,-4.71,-4.53,-4.18,-3.69,-4.09,-3.61,-9999,
,15.12.1990,-3.5,3.15,3.53,-3.68,3.15,3.97,4.72,-9999,
,16.12.1990,4,2.07,2.44,4.18,2.18,2.88,3.61,-9999,
,17.12.1990,1.5,0.74,1.1,1.38,1.02,1.53,2.22,-9999,
,18.12.1990,3.5,1.82,2.18,3.53,1.97,2.62,3.34,-9999,
,19.12.1990,-0.5,-1.85,-1.58,-0.63,-1.22,-1.14,-0.56,-9999,
,20.12.1990,0,-0.01,0.3,0.2,0.38,0.74,1.39,-9999,
,21.12.1990,2,5.49,5.94,2.03,5.17,6.38,7.22,-9999,
,22.12.1990,6.5,3.17,3.53,6.55,3.16,3.97,4.72,-9999,
,23.12.1990,-4,-6.57,-6.41,-3.95,-5.32,-5.97,-5.56,-9999,
,24.12.1990,-13,-14.9,-14.99,-13.08,-12.53,-14.55,-14.45,-9999,
,25.12.1990,-16,-13.32,-13.38,-15.83,-11.16,-12.94,-12.78,-9999,
,26.12.1990,-12.5,-13.85,-13.92,-12.25,-11.62,-13.48,-13.34,-9999,
,27.12.1990,-15.5,-14.12,-14.19,-15.28,-11.86,-13.75,-13.61,-9999,
,28.12.1990,-8.5,-4.72,-4.53,-8.43,-3.71,-4.09,-3.61,-9999,
,29.12.1990,2.5,4.72,5.14,2.4,4.51,5.58,6.39,-9999,
,30.12.1990,5.5,1.84,2.19,5.28,2,2.63,3.34,-9999,
,31.12.1990,-5.5,-7.59,-7.48,-5.28,-6.2,-7.04,-6.67,-9999,
,01.01.1991,-10,-5.75,-5.6,-10.13,-4.6,-5.16,-4.72,-9999,
,02.01.1991,-4.5,-4.49,-4.27,-4.5,-3.52,-3.83,-3.34,-9999,
,03.01.1991,-5.5,-6.56,-6.41,-5.33,-5.31,-5.97,-5.56,-9999,
,04.01.1991,-9.5,-8.37,-8.28,-9.3,-6.87,-7.85,-7.5,-9999,
,05.01.1991,-8,-4.98,-4.8,-7.93,-3.94,-4.36,-3.89,-9999,
,06.01.1991,-3.5,-2.13,-1.85,-3.28,-1.47,-1.41,-0.83,-9999,
,07.01.1991,-5.5,-6.3,-6.14,-5.55,-5.08,-5.71,-5.28,-9999,
,08.01.1991,-6.5,-6.04,-5.88,-6.6,-4.86,-5.44,-5,-9999,
,09.01.1991,-4,-2.4,-2.12,-4.05,-1.71,-1.68,-1.11,-9999,
,10.01.1991,-2.5,-3.96,-3.73,-2.28,-3.06,-3.29,-2.78,-9999,
,11.01.1991,-4,-3.16,-2.92,-3.83,-2.36,-2.48,-1.94,-9999,
,12.01.1991,-2,-2.91,-2.66,-2.23,-2.14,-2.22,-1.67,-9999,
,13.01.1991,-3,-4.23,-4,-3.1,-3.3,-3.56,-3.06,-9999,
,14.01.1991,-1.5,-0.81,-0.51,-1.73,-0.32,-0.07,0.56,-9999,
,15.01.1991,1,1.83,2.18,0.93,1.99,2.62,3.33,-9999,
,16.01.1991,3,1.27,1.64,3.08,1.48,2.08,2.78,-9999,
,17.01.1991,-0.5,-2.63,-2.38,-0.4,-1.9,-1.94,-1.39,-9999,
,18.01.1991,-5,-3.94,-3.73,-4.88,-3.03,-3.29,-2.78,-9999,
,19.01.1991,-3,0.78,1.11,-3.23,1.08,1.55,2.23,-9999,
,20.01.1991,3,0.49,0.83,2.8,0.81,1.27,1.95,-9999,
,21.01.1991,-5.5,-7.05,-6.94,-5.68,-5.72,-6.5,-6.11,-9999,
,22.01.1991,-14,-14.64,-14.72,-13.85,-12.32,-14.29,-14.17,-9999,
,23.01.1991,-12,-6.78,-6.67,-11.93,-5.49,-6.23,-5.83,-9999,
,24.01.1991,-6,-8.9,-8.82,-6,-7.33,-8.38,-8.06,-9999,
,25.01.1991,-13.5,-13.35,-13.39,-13.63,-11.2,-12.95,-12.78,-9999,
,26.01.1991,-11,-10.22,-10.17,-10.85,-8.49,-9.73,-9.45,-9999,
,27.01.1991,-9.5,-8.37,-8.28,-9.53,-6.87,-7.85,-7.5,-9999,
,28.01.1991,-8,-5.74,-5.6,-7.88,-4.57,-5.16,-4.73,-9999,
,29.01.1991,-5,-7.58,-7.48,-4.9,-6.18,-7.04,-6.67,-9999,
,30.01.1991,-5,-6.04,-5.88,-5.05,-4.86,-5.44,-5,-9999,
,31.01.1991,-9.5,-9.96,-9.9,-9.3,-8.27,-9.46,-9.17,-9999,
,01.02.1991,-9,-7.28,-7.2,-8.88,-5.9,-6.76,-6.39,-9999,
,02.02.1991,-5.5,-0.25,0.04,-5.63,0.19,0.48,1.11,-9999,
,03.02.1991,2,2.89,3.26,2.08,2.92,3.7,4.45,-9999,
,04.02.1991,4.5,4.99,5.41,4.5,4.74,5.85,6.67,-9999,
,05.02.1991,7.5,4.17,4.6,7.55,4.01,5.04,5.84,-9999,
,06.02.1991,3.5,1.55,1.91,3.35,1.73,2.35,3.06,-9999,
,07.02.1991,0.5,-0.82,-0.51,0.65,-0.33,-0.07,0.56,-9999,
,08.02.1991,-0.5,2.09,2.45,-0.73,2.21,2.89,3.61,-9999,
,09.02.1991,3,0.5,0.84,3.13,0.82,1.28,1.95,-9999,
,10.02.1991,-0.5,-0.54,-0.24,-0.68,-0.08,0.2,0.84,-9999,
,11.02.1991,-2,-4.99,-4.8,-2.13,-3.95,-4.36,-3.89,-9999,
,12.02.1991,-7.5,-6.78,-6.67,-7.33,-5.49,-6.23,-5.83,-9999,
,13.02.1991,-7,-3.42,-3.19,-7.05,-2.59,-2.75,-2.22,-9999,
,14.02.1991,-1,-3.17,-2.93,-1.23,-2.38,-2.49,-1.95,-9999,
,15.02.1991,-7,-8.39,-8.29,-6.83,-6.9,-7.85,-7.5,-9999,
,16.02.1991,-13,-11.76,-11.77,-13.18,-9.81,-11.33,-11.11,-9999,
,17.02.1991,-9.5,-2.1,-1.84,-9.33,-1.43,-1.41,-0.84,-9999,
,18.02.1991,0.5,-0.31,0.02,0.38,0.11,0.46,1.11,-9999,
,19.02.1991,4,4.18,4.6,4.18,4.03,5.04,5.84,-9999,
,20.02.1991,2.5,0.77,1.1,2.63,1.06,1.54,2.22,-9999,
,21.02.1991,2,5.24,5.68,1.75,4.95,6.12,6.95,-9999,
,22.02.1991,8,3.14,3.52,8.1,3.12,3.96,4.72,-9999,
,23.02.1991,-2.5,-5.24,-5.07,-2.53,-4.16,-4.63,-4.17,-9999,
,24.02.1991,-5.5,-1.05,-0.77,-5.6,-0.51,-0.33,0.28,-9999,
,25.02.1991,-2,-2.63,-2.39,-1.85,-1.9,-1.95,-1.39,-9999,
,26.02.1991,-7,-7.34,-7.22,-6.83,-5.98,-6.78,-6.39,-9999,
,27.02.1991,-7.5,-5.25,-5.07,-7.65,-4.18,-4.63,-4.17,-9999,
,28.02.1991,-4,0.81,1.12,-4.1,1.12,1.56,2.22,-9999,
,01.03.1991,2.5,7.08,7.56,2.63,6.56,8,8.89,-9999,
,02.03.1991,10,8.64,9.17,10.15,7.91,9.61,10.56,-9999,
,03.03.1991,4.5,-0.78,-0.5,4.43,-0.28,-0.06,0.56,-9999,
,04.03.1991,-3,-1.03,-0.76,-2.95,-0.49,-0.32,0.28,-9999,
,05.03.1991,-0.5,2.14,2.47,-0.75,2.28,2.91,3.61,-9999,
,06.03.1991,2.5,5.49,5.94,2.5,5.17,6.38,7.22,-9999,
,07.03.1991,3,-2.12,-1.85,3.23,-1.45,-1.41,-0.84,-9999,
,08.03.1991,-5,-2.85,-2.64,-5,-2.06,-2.2,-1.67,-9999,
,09.03.1991,-2,1.82,2.18,-2.03,1.97,2.62,3.34,-9999,
,10.03.1991,2,-0.29,0.03,2.03,0.14,0.47,1.11,-9999,
,11.03.1991,-2,-1.04,-0.77,-1.85,-0.5,-0.33,0.28,-9999,
,12.03.1991,-2.5,-3.41,-3.19,-2.4,-2.57,-2.75,-2.22,-9999,
,13.03.1991,-3,-2.12,-1.85,-3.23,-1.45,-1.41,-0.84,-9999,
,14.03.1991,-0.5,0.53,0.85,-0.63,0.87,1.29,1.95,-9999,
,15.03.1991,1.5,0.81,1.12,1.63,1.11,1.56,2.22,-9999,
,16.03.1991,1.5,1.86,2.2,1.45,2.04,2.64,3.34,-9999,
,17.03.1991,2.5,2.62,2.99,2.5,2.68,3.43,4.17,-9999,
,18.03.1991,4.5,2.31,2.71,4.45,2.39,3.15,3.89,-9999,
,19.03.1991,3,5.24,5.68,2.93,4.96,6.12,6.95,-9999,
,20.03.1991,4.5,5.28,5.69,4.5,5.01,6.13,6.95,-9999,
,21.03.1991,6.5,12.85,13.47,6.7,11.58,13.91,15,-9999,
,22.03.1991,15,12.83,13.46,15,11.56,13.9,15,-9999,
,23.03.1991,13.5,10.98,11.58,13.4,9.94,12.02,13.06,-9999,
,24.03.1991,8,4.17,4.59,8.15,4.01,5.03,5.83,-9999,
,25.03.1991,1.5,6.05,6.49,1.53,5.68,6.93,7.78,-9999,
,26.03.1991,8.5,10.74,11.32,8.48,9.74,11.76,12.78,-9999,
,27.03.1991,12.5,16.21,16.95,12.58,14.47,17.39,18.62,-9999,
,28.03.1991,11,6.57,7.03,10.95,6.13,7.47,8.34,-9999,
,29.03.1991,3,2.11,2.46,2.95,2.24,2.9,3.61,-9999,
,30.03.1991,-2.5,-2.09,-1.84,-2.35,-1.41,-1.4,-0.84,-9999,
,31.03.1991,-2,-0.78,-0.5,-1.85,-0.27,-0.06,0.56,-9999,
,01.04.1991,2.5,2.36,2.72,2.3,2.45,3.16,3.89,-9999,
,02.04.1991,0.5,0.55,0.85,0.3,0.89,1.29,1.94,-9999,
,03.04.1991,2.5,5.28,5.69,2.68,5.01,6.13,6.95,-9999,
,04.04.1991,7,7.87,8.37,7.2,7.25,8.81,9.73,-9999,
,05.04.1991,10.5,13.35,14,10.25,12,14.44,15.56,-9999,
,06.04.1991,15,15.99,16.69,15.18,14.3,17.13,18.34,-9999,
,07.04.1991,19,17.03,17.76,18.88,15.21,18.2,19.45,-9999,
,08.04.1991,20,16.47,17.21,20.15,14.7,17.65,18.89,-9999,
,09.04.1991,17.5,15.17,15.88,17.73,13.58,16.32,17.5,-9999,
,10.04.1991,11,5.77,6.21,11.23,5.41,6.65,7.5,-9999,
,11.04.1991,2,2.12,2.46,1.85,2.26,2.9,3.61,-9999,
,12.04.1991,4,4.46,4.88,4.23,4.28,5.31,6.12,-9999,
,13.04.1991,6,5.46,5.93,5.95,5.13,6.37,7.22,-9999,
,14.04.1991,6.5,12.07,12.67,6.4,10.9,13.11,14.17,-9999,
,15.04.1991,13.5,11.53,12.12,13.68,10.42,12.56,13.61,-9999,
,16.04.1991,10.5,11.25,11.85,10.7,10.17,12.29,13.34,-9999,
,17.04.1991,10.5,9.69,10.24,10.7,8.82,10.68,11.67,-9999,
,18.04.1991,9,7.86,8.36,8.98,7.24,8.8,9.72,-9999,
,19.04.1991,8.5,6.52,7.01,8.6,6.05,7.45,8.34,-9999,
,20.04.1991,4.5,3.63,4.05,4.3,3.53,4.49,5.28,-9999,
,21.04.1991,4,3.11,3.52,3.75,3.08,3.96,4.73,-9999,
,22.04.1991,4.5,7.58,8.09,4.3,6.99,8.53,9.44,-9999,
,23.04.1991,8.5,8.12,8.63,8.38,7.46,9.07,10,-9999,
,24.04.1991,8.5,7.33,7.82,8.38,6.78,8.26,9.17,-9999,
,25.04.1991,6.5,7.89,8.37,6.33,7.27,8.81,9.73,-9999,
,26.04.1991,10.5,13.62,14.27,10.25,12.24,14.71,15.83,-9999,
,27.04.1991,15.5,14.14,14.81,15.73,12.69,15.25,16.39,-9999,
,28.04.1991,16.5,14.91,15.61,16.45,13.36,16.05,17.22,-9999,
,29.04.1991,17,17.02,17.76,17,15.19,18.2,19.45,-9999,
,30.04.1991,18,14.93,15.61,18.1,13.37,16.05,17.22,-9999,
,01.05.1991,14.5,12.31,12.93,14.68,11.09,13.37,14.45,-9999,
,02.05.1991,13,9.45,9.98,13.18,8.62,10.42,11.39,-9999,
,03.05.1991,9.5,8.15,8.64,9.53,7.51,9.08,10,-9999,
,04.05.1991,10.5,10.47,11.05,10.25,9.5,11.48,12.5,-9999,
,05.05.1991,12,10.99,11.58,11.75,9.95,12.02,13.06,-9999,
,06.05.1991,10,10.22,10.78,10.15,9.28,11.22,12.22,-9999,
,07.05.1991,6.5,9.18,9.71,6.63,8.39,10.15,11.11,-9999,
,08.05.1991,11.5,10.74,11.32,11.25,9.74,11.76,12.78,-9999,
,09.05.1991,12.5,14.41,15.08,12.3,12.94,15.52,16.67,-9999,
,10.05.1991,16,15.21,15.89,15.83,13.63,16.33,17.5,-9999,
,11.05.1991,18,17.57,18.3,18.15,15.68,18.74,20,-9999,
,12.05.1991,22.5,19.65,20.45,22.53,17.49,20.89,22.22,-9999,
,13.05.1991,22.5,20.43,21.25,22.58,18.16,21.69,23.06,-9999,
,14.05.1991,21.5,20.16,20.98,21.58,17.93,21.42,22.78,-9999,
,15.05.1991,21,18.37,19.12,20.8,16.39,19.56,20.84,-9999,
,16.05.1991,22.5,20.71,21.53,22.63,18.41,21.97,23.34,-9999,
,17.05.1991,24,20.94,21.78,23.9,18.59,22.22,23.61,-9999,
,18.05.1991,19.5,11.51,12.12,19.4,10.4,12.56,13.61,-9999,
,19.05.1991,12.5,13.37,14,12.25,12.03,14.44,15.56,-9999,
,20.05.1991,16,15.73,16.43,15.78,14.08,16.87,18.06,-9999,
,21.05.1991,17,17.31,18.04,16.88,15.46,18.47,19.72,-9999,
,22.05.1991,21,19.13,19.91,21.03,17.04,20.35,21.67,-9999,
,23.05.1991,23,18.58,19.37,22.85,16.54,19.81,21.11,-9999,
,24.05.1991,23,21.46,22.32,22.85,19.05,22.76,24.17,-9999,
,25.05.1991,23.5,20.4,21.24,23.53,18.12,21.68,23.06,-9999,
,26.05.1991,22,20.92,21.78,22.1,18.56,22.22,23.62,-9999,
,27.05.1991,23,21.46,22.32,22.93,19.05,22.76,24.17,-9999,
,28.05.1991,24,23.3,24.2,24.03,20.65,24.64,26.11,-9999,
,29.05.1991,26.5,22.77,23.66,26.68,20.19,24.1,25.56,-9999,
,30.05.1991,25.5,22.24,23.13,25.4,19.73,23.57,25,-9999,
,31.05.1991,24,22.77,23.67,23.85,20.18,24.11,25.56,-9999,
,01.06.1991,23.5,20.69,21.52,23.63,18.39,21.96,23.34,-9999,
,02.06.1991,23.5,21.71,22.58,23.58,19.27,23.02,24.44,-9999,
,03.06.1991,20,19.12,19.91,20.2,17.02,20.35,21.67,-9999,
,04.06.1991,19,17.04,17.77,18.75,15.22,18.21,19.45,-9999,
,05.06.1991,15,14.15,14.81,15.23,12.7,15.25,16.39,-9999,
,06.06.1991,16.5,15.2,15.89,16.55,13.63,16.33,17.5,-9999,
,07.06.1991,18,16.25,16.96,17.88,14.53,17.4,18.61,-9999,
,08.06.1991,19,17.82,18.57,18.93,15.9,19.01,20.28,-9999,
,09.06.1991,20.5,18.35,19.11,20.25,16.36,19.55,20.84,-9999,
,10.06.1991,21.5,18.87,19.65,21.53,16.81,20.08,21.39,-9999,
,11.06.1991,23,19.62,20.44,22.75,17.45,20.88,22.23,-9999,
,12.06.1991,18,20.16,20.98,17.78,17.93,21.42,22.78,-9999,
,13.06.1991,20,18.34,19.1,20.03,16.35,19.54,20.83,-9999,
,14.06.1991,20.5,20.45,21.26,20.48,18.19,21.7,23.06,-9999,
,15.06.1991,24,24.34,25.28,23.9,21.55,25.72,27.23,-9999,
,16.06.1991,26,20.66,21.51,26.23,18.34,21.95,23.34,-9999,
,17.06.1991,19.5,19.12,19.91,19.38,17.02,20.35,21.67,-9999,
,18.06.1991,21.5,19.91,20.72,21.53,17.71,21.16,22.5,-9999,
,19.06.1991,22.5,21.22,22.06,22.58,18.85,22.5,23.89,-9999,
,20.06.1991,24,21.74,22.6,24.13,19.31,23.04,24.45,-9999,
,21.06.1991,24,21.76,22.6,23.95,19.32,23.04,24.45,-9999,
,22.06.1991,24,22.26,23.13,23.95,19.75,23.57,25,-9999,
,23.06.1991,15.5,16.5,17.23,15.4,14.75,17.67,18.89,-9999,
,24.06.1991,18.5,18.07,18.83,18.65,16.1,19.27,20.56,-9999,
,25.06.1991,20,20.96,21.79,19.93,18.63,22.23,23.61,-9999,
,26.06.1991,22.5,21.74,22.59,22.58,19.3,23.03,24.45,-9999,
,27.06.1991,24.5,22.26,23.13,24.4,19.75,23.57,25,-9999,
,28.06.1991,25.5,21.73,22.59,25.4,19.29,23.03,24.45,-9999,
,29.06.1991,26,23.57,24.47,25.9,20.88,24.91,26.39,-9999,
,30.06.1991,26.5,25.66,26.62,26.68,22.7,27.06,28.61,-9999,
,01.07.1991,25.5,22.78,23.67,25.5,20.2,24.11,25.56,-9999,
,02.07.1991,24,23.03,23.93,23.85,20.4,24.37,25.84,-9999,
,03.07.1991,24,21.21,22.06,24.08,18.84,22.5,23.89,-9999,
,04.07.1991,24,21.98,22.85,24.08,19.49,23.29,24.72,-9999,
,05.07.1991,23,21.48,22.33,23.03,19.07,22.76,24.17,-9999,
,06.07.1991,23.5,24.1,25.01,23.3,21.35,25.45,26.94,-9999,
,07.07.1991,27,24.08,25.01,27,21.33,25.45,26.95,-9999,
,08.07.1991,25.5,23.04,23.93,25.45,20.43,24.37,25.83,-9999,
,09.07.1991,21,18.59,19.37,20.75,16.56,19.81,21.11,-9999,
,10.07.1991,18,18.87,19.64,18.1,16.81,20.08,21.39,-9999,
,11.07.1991,21,19.91,20.72,20.75,17.71,21.16,22.5,-9999,
,12.07.1991,22,21.19,22.05,21.8,18.8,22.49,23.89,-9999,
,13.07.1991,22.5,20.39,21.24,22.38,18.11,21.68,23.06,-9999,
,14.07.1991,20,19.38,20.18,20.15,17.25,20.62,21.95,-9999,
,15.07.1991,20,19.4,20.18,19.75,17.27,20.62,21.95,-9999,
,16.07.1991,22.5,20.44,21.26,22.3,18.18,21.7,23.06,-9999,
,17.07.1991,22,20.19,20.99,21.85,17.97,21.43,22.78,-9999,
,18.07.1991,25.5,23.05,23.94,25.35,20.44,24.38,25.83,-9999,
,19.07.1991,25.5,23.32,24.21,25.68,20.68,24.65,26.11,-9999,
,20.07.1991,27.5,24.36,25.28,27.73,21.58,25.72,27.22,-9999,
,21.07.1991,28,24.08,25.01,27.78,21.33,25.45,26.95,-9999,
,22.07.1991,25,25.66,26.62,25.13,22.7,27.06,28.61,-9999,
,23.07.1991,29,26.16,27.15,28.78,23.13,27.59,29.17,-9999,
,24.07.1991,20.5,17.28,18.03,20.25,15.42,18.47,19.72,-9999,
,25.07.1991,19,17.29,18.03,18.88,15.44,18.47,19.73,-9999,
,26.07.1991,18.5,17.03,17.76,18.65,15.21,18.2,19.45,-9999,
,27.07.1991,18,16.78,17.5,17.93,14.99,17.94,19.17,-9999,
,28.07.1991,19,16.77,17.5,19.2,14.97,17.94,19.17,-9999,
,29.07.1991,20.5,17.29,18.03,20.43,15.44,18.47,19.73,-9999,
,30.07.1991,19,17.28,18.03,19.05,15.42,18.47,19.72,-9999,
,31.07.1991,16.5,17.85,18.58,16.6,15.94,19.02,20.28,-9999,
,01.08.1991,24,22.53,23.4,24.08,19.99,23.84,25.28,-9999,
,02.08.1991,22.5,22.81,23.68,22.63,20.24,24.12,25.56,-9999,
,03.08.1991,27,23.03,23.93,26.78,20.41,24.37,25.84,-9999,
,04.08.1991,19.5,17.8,18.56,19.33,15.87,19,20.28,-9999,
,05.08.1991,18.5,16.23,16.95,18.6,14.5,17.39,18.61,-9999,
,06.08.1991,18,15.44,16.15,17.83,13.82,16.59,17.78,-9999,
,07.08.1991,19,18.33,19.1,19.15,16.33,19.54,20.84,-9999,
,08.08.1991,22.5,18.58,19.37,22.25,16.54,19.81,21.11,-9999,
,09.08.1991,16,17.8,18.56,15.8,15.87,19,20.28,-9999,
,10.08.1991,20,17.81,18.57,20.2,15.88,19.01,20.28,-9999,
,11.08.1991,20,18.34,19.11,20.2,16.35,19.55,20.84,-9999,
,12.08.1991,19,18.09,18.84,19.2,16.13,19.28,20.56,-9999,
,13.08.1991,20,18.61,19.38,20.03,16.59,19.82,21.11,-9999,
,14.08.1991,22.5,19.12,19.91,22.3,17.02,20.35,21.67,-9999,
,15.08.1991,22,18.87,19.64,21.75,16.81,20.08,21.39,-9999,
,16.08.1991,23,20.18,20.99,22.8,17.95,21.43,22.78,-9999,
,17.08.1991,24,20.13,20.97,23.85,17.87,21.41,22.78,-9999,
,18.08.1991,21,18.86,19.64,20.93,16.79,20.08,21.39,-9999,
,19.08.1991,21,15.94,16.68,20.98,14.24,17.12,18.34,-9999,
,20.08.1991,17,18.05,18.83,17.13,16.08,19.27,20.56,-9999,
,21.08.1991,18,16.78,17.5,18.1,14.99,17.94,19.17,-9999,
,22.08.1991,20.5,20.43,21.25,20.7,18.15,21.69,23.06,-9999,
,23.08.1991,21.5,18.86,19.64,21.58,16.79,20.08,21.39,-9999,
,24.08.1991,21,18.85,19.64,20.75,16.78,20.08,21.39,-9999,
,25.08.1991,21,20.18,20.99,20.98,17.96,21.43,22.78,-9999,
,26.08.1991,23.5,21.21,22.06,23.35,18.84,22.5,23.89,-9999,
,27.08.1991,24.5,20.96,21.79,24.35,18.62,22.23,23.62,-9999,
,28.08.1991,24.5,22.51,23.39,24.35,19.96,23.83,25.28,-9999,
,29.08.1991,25.5,23.31,24.21,25.45,20.67,24.65,26.11,-9999,
,30.08.1991,26,23.04,23.94,25.95,20.42,24.37,25.84,-9999,
,31.08.1991,25,21.45,22.32,24.9,19.04,22.76,24.17,-9999,
,01.09.1991,18.5,15.73,16.43,18.48,14.08,16.87,18.06,-9999,
,02.09.1991,16,16.27,16.97,16.05,14.57,17.41,18.61,-9999,
,03.09.1991,20,19.65,20.45,19.75,17.49,20.89,22.22,-9999,
,04.09.1991,21.5,18.83,19.63,21.53,16.76,20.07,21.39,-9999,
,05.09.1991,16.5,15.47,16.16,16.33,13.86,16.6,17.78,-9999,
,06.09.1991,17,17.32,18.04,17.1,15.47,18.48,19.73,-9999,
,07.09.1991,18.5,20.44,21.26,18.7,18.18,21.7,23.06,-9999,
,08.09.1991,20,19.67,20.45,20.08,17.51,20.89,22.22,-9999,
,09.09.1991,21.5,21.74,22.59,21.35,19.3,23.03,24.45,-9999,
,10.09.1991,23,21.71,22.58,23.08,19.27,23.02,24.44,-9999,
,11.09.1991,19,16.24,16.95,19.2,14.52,17.39,18.61,-9999,
,12.09.1991,17.5,15.17,15.87,17.28,13.57,16.31,17.5,-9999,
,13.09.1991,17,19.91,20.72,16.9,17.72,21.16,22.5,-9999,
,14.09.1991,21,20.68,21.52,21.03,18.38,21.95,23.33,-9999,
,15.09.1991,24,23.83,24.74,23.8,21.11,25.18,26.67,-9999,
,16.09.1991,26,23.03,23.93,25.9,20.4,24.37,25.84,-9999,
,17.09.1991,20.5,16.25,16.96,20.25,14.53,17.4,18.61,-9999,
,18.09.1991,19,13.35,14,18.75,12,14.44,15.56,-9999,
,19.09.1991,11,8.65,9.17,10.98,7.92,9.61,10.56,-9999,
,20.09.1991,9,6.29,6.75,8.93,5.87,7.19,8.06,-9999,
,21.09.1991,6,6.84,7.3,5.83,6.37,7.74,8.61,-9999,
,22.09.1991,9.5,9.46,9.98,9.53,8.64,10.42,11.39,-9999,
,23.09.1991,12,11.25,11.85,11.85,10.17,12.29,13.33,-9999,
,24.09.1991,9.5,7.08,7.56,9.25,6.56,8,8.89,-9999,
,25.09.1991,5.5,7.63,8.11,5.5,7.05,8.54,9.45,-9999,
,26.09.1991,9,8.62,9.16,8.75,7.88,9.6,10.56,-9999,
,27.09.1991,7,6.57,7.03,6.83,6.13,7.47,8.34,-9999,
,28.09.1991,5.5,5.81,6.23,5.38,5.47,6.67,7.5,-9999,
,29.09.1991,9,10.26,10.79,8.98,9.34,11.23,12.23,-9999,
,30.09.1991,11,14.72,15.36,11.18,13.23,15.8,16.95,-9999,
,01.10.1991,17,15.47,16.16,16.98,13.85,16.59,17.78,-9999,
,02.10.1991,17.5,18.08,18.84,17.5,16.12,19.28,20.56,-9999,
,03.10.1991,19.5,16.49,17.22,19.7,14.73,17.66,18.89,-9999,
,04.10.1991,17.5,15.17,15.88,17.5,13.58,16.32,17.5,-9999,
,05.10.1991,16.5,14.41,15.08,16.28,12.92,15.52,16.67,-9999,
,06.10.1991,6,4.7,5.14,6.23,4.48,5.58,6.39,-9999,
,07.10.1991,4.5,2.85,3.25,4.58,2.87,3.69,4.45,-9999,
,08.10.1991,6,4.45,4.87,6,4.26,5.31,6.11,-9999,
,09.10.1991,12.5,10.51,11.06,12.45,9.55,11.5,12.5,-9999,
,10.10.1991,14,12.07,12.67,14.23,10.9,13.11,14.17,-9999,
,11.10.1991,12,9.69,10.24,11.75,8.81,10.68,11.67,-9999,
,12.10.1991,10,8.11,8.63,9.93,7.45,9.07,10,-9999,
,13.10.1991,6.5,4.99,5.41,6.38,4.75,5.85,6.67,-9999,
,14.10.1991,6,4.73,5.14,6.1,4.52,5.58,6.39,-9999,
,15.10.1991,8,6.02,6.48,7.83,5.63,6.92,7.78,-9999,
,16.10.1991,2,0.8,1.11,2.13,1.1,1.55,2.22,-9999,
,17.10.1991,5.5,3.95,4.34,5.33,3.84,4.78,5.56,-9999,
,18.10.1991,11,9.45,9.98,11.13,8.63,10.42,11.39,-9999,
,19.10.1991,10,8.15,8.64,9.85,7.51,9.08,10,-9999,
,20.10.1991,2,0.81,1.12,2.18,1.11,1.56,2.22,-9999,
,21.10.1991,3.5,1.87,2.2,3.28,2.04,2.64,3.34,-9999,
,22.10.1991,9,6.84,7.3,8.75,6.36,7.74,8.62,-9999,
,23.10.1991,15.5,15.96,16.68,15.28,14.26,17.12,18.34,-9999,
,24.10.1991,17,14.93,15.61,17.05,13.37,16.05,17.22,-9999,
,25.10.1991,18.5,16.46,17.21,18.73,14.69,17.65,18.89,-9999,
,26.10.1991,16.5,14.35,15.06,16.3,12.85,15.5,16.67,-9999,
,27.10.1991,17,14.88,15.6,17.13,13.31,16.04,17.22,-9999,
,28.10.1991,11.5,9.93,10.5,11.7,9.02,10.94,11.95,-9999,
,29.10.1991,11.5,14.41,15.08,11.38,12.92,15.52,16.67,-9999,
,30.10.1991,15,13.6,14.26,15.18,12.21,14.7,15.84,-9999,
,31.10.1991,12,7.82,8.35,11.8,7.18,8.79,9.72,-9999,
