@T,hrus ,,,,,,,,,,,,,,
descr,hrus.csv ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,9999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t,n/a
,1601,659674,4575997,257,346500,3,1.8,162.1286,0,10,82,1,25,0,0
,1602,643609,4575451,278,566100,3,1.5,69.2934,0,2,82,1,127.895,0,0
,1603,642364,4575938,284,98100,2,2.8,6.6126,0,2,82,1,78.0325,0,0
,1604,646684,4575898,280,139500,2,0.7,205.1289,0,2,82,1,75.821,0,0
,1605,661069,4575849,259,225000,2,0.7,295.3208,0,11,82,1,118.915,0,0
,1606,661774,4576148,263,158400,2,1.4,297.2362,0,11,82,1,107.359,0,0
,1607,662884,4576030,264,107100,2,2.5,333.4583,0,2,82,1,60.4959,0,0
,1608,663109,4575990,265,66600,2,0.8,73.1646,0,10,82,1,34.9303,0,0
,1609,648124,4575947,278,203400,2,1,111.8032,0,2,41,1,96.8555,0,0
,1610,661474,4575970,261,53100,2,0.8,250.1996,0,11,82,1,60.1047,0,0
,1611,650344,4576101,262,20700,3,0.9,20.9332,0,2,81,1,25,0,0
,1612,640714,4575889,292,187200,2,6.5,17.5106,0,2,41,1,33.8757,0,0
,1613,651274,4575466,264,1199700,3,1.3,247.9143,0,2,82,1,55.3431,0,0
,1614,656374,4575884,264,61200,2,0.7,202.0828,0,10,82,1,45.2958,0,0
,1615,660274,4575834,255,225000,3,1.1,300.4232,0,11,82,1,25,0,0
,1616,646819,4575906,281,52200,2,1.1,207.6126,0,2,82,1,28.4344,0,0
,1617,641164,4575675,292,132300,2,4.9,159.0457,0,2,82,1,82.9347,0,0
,1618,650389,4575718,263,454500,3,1.8,69.3046,0,2,82,1,56.1338,0,0
,1619,661579,4575624,262,181800,2,0.8,334.8943,0,2,41,1,77.6893,0,0
,1620,652144,4575724,268,168300,2,1.3,114.3822,0,2,82,1,65.9179,0,0
,1621,661264,4575711,261,104400,2,0.9,253.0513,0,11,82,1,89.3391,0,0
,1622,647749,4575812,278,109800,2,1,119.0392,0,2,41,1,23.1694,0,0
,1623,655969,4575865,264,52200,2,1.4,160.5784,0,10,81,1,58.1509,0,0
,1624,660589,4575399,258,244800,2,1,12.1288,0,11,82,1,10,0,0
,1625,662584,4574945,266,866700,2,0.7,301.0835,0,10,82,1,29.3651,0,0
,1626,645544,4575493,277,264600,3,1.4,111.7064,0,2,82,1,10,0,0
,1627,641119,4575442,289,330300,2,1.9,156.4038,0,2,82,1,133.085,0,0
,1628,648424,4575621,276,115200,2,1.1,204.8033,0,2,82,1,48.618,0,0
,1629,655474,4575604,262,15300,3,1,308.287,0,10,82,1,39.0163,0,0
,1630,656029,4575686,263,202500,2,0.9,18.1287,0,10,82,1,43.7658,0,0
,1631,661609,4575778,261,66600,2,0.2,-1,0,2,82,1,52.6595,0,0
,1632,646744,4574986,274,1595700,3,0.9,117.5866,0,2,82,1,180.743,0,0
,1633,662374,4575617,265,171000,2,2.9,333.6117,0,2,82,1,45.9615,0,0
,1634,660709,4575610,258,64800,2,1,212.993,0,11,81,1,10,0,0
,1635,645199,4575478,277,235800,3,1.2,250.5279,0,2,82,1,41.0432,0,0
,1636,661429,4575215,257,308700,3,2.1,336.1388,0,2,82,1,10,0,0
,1637,646024,4575591,277,211500,3,1,294.6558,0,2,81,1,29.4504,0,0
,1638,655549,4575303,262,392400,3,0.7,165.9109,0,10,82,1,244.097,0,0
,1639,659434,4575589,257,63000,2,1.6,110.7472,0,10,82,1,60.0662,0,0
,1640,652579,4575390,263,843300,3,1.1,163.3641,0,10,82,1,33.9655,0,0
,1641,659569,4575221,254,153000,3,1.6,116.8978,0,11,41,1,23.321,0,0
,1642,660049,4575283,255,587700,3,1.5,299.2702,0,11,82,1,26.0713,0,0
,1643,647929,4575424,276,121500,3,1.2,203.1771,0,2,81,1,30.4371,0,0
,1644,648169,4575516,277,73800,2,0.7,116.9773,0,2,82,1,20.8333,0,0
,1645,649069,4575342,269,1301400,3,1.3,23.5194,0,2,82,1,166.42,0,0
,1646,644914,4574728,276,680400,3,1.3,340.4827,0,2,82,1,35.2185,0,0
,1647,651814,4575486,266,71100,2,1.5,198.5601,0,2,82,1,44.6832,0,0
,1648,654814,4575306,262,238500,2,0.3,118.8609,0,10,82,1,59.2843,0,0
,1649,655384,4575644,261,900,3,1.2,188.1287,0,10,82,1,23.7743,0,0
,1650,648514,4575317,274,104400,2,0.9,114.3776,0,2,81,1,41.6667,0,0
,1651,641914,4574947,279,1865700,3,1.5,115.2589,0,2,82,1,66.2856,0,0
,1652,656044,4575341,263,352800,2,0.5,164.4722,0,10,81,1,10,0,0
,1653,660994,4575413,260,106200,2,1,300.343,0,11,81,1,153.976,0,0
,1654,649759,4575283,267,143100,3,1.2,152.7217,0,2,81,1,73.3374,0,0
,1655,659359,4575214,261,136800,2,2,64.7233,0,10,82,1,25,0,0
,1656,653584,4574960,260,972900,3,0.9,205.2359,0,10,82,1,64.3491,0,0
,1657,654979,4574880,260,239400,3,1.1,168.7899,0,10,81,1,76.889,0,0
,1658,642904,4575257,280,179100,2,2.8,113.6577,0,2,82,1,29.4625,0,0
,1659,645304,4574534,274,306900,3,2,25.2813,0,2,82,1,34.7356,0,0
,1660,645814,4574954,273,803700,3,2,252.2002,0,2,82,1,29.8406,0,0
,1661,657379,4573756,260,3119400,3,0.7,-1,0,10,82,1,10,0,0
,1662,661924,4575227,264,125100,2,2.9,23.8796,0,2,82,1,25.8664,0,0
,1663,663769,4573838,262,1580400,3,0.7,163.6356,0,10,82,1,155.761,0,0
,1664,644209,4575163,276,280800,3,2,199.5778,0,2,82,1,48.4827,0,0
,1665,662254,4575157,263,155700,2,1.3,340.3225,0,2,82,1,28.5162,0,0
,1666,643564,4575165,278,54000,2,1.4,115.2623,0,2,82,1,10,0,0
,1667,645799,4575139,273,71100,3,1.6,249.4653,0,2,81,1,30,0,0
,1668,657484,4574951,262,299700,2,0.6,-1,0,10,81,1,35.7777,0,0
,1669,648229,4575186,275,53100,2,2.1,207.3449,0,2,81,1,74.1108,0,0
,1670,651739,4574816,263,277200,2,0.7,167.2567,0,2,82,1,291.872,0,0
,1671,663169,4574555,265,530100,2,0.5,-1,0,10,82,1,42.6775,0,0
,1672,651259,4574773,262,341100,3,0.9,203.7653,0,2,82,1,10,0,0
,1673,642964,4574950,275,116100,2,1.2,69.8235,0,2,91,1,90.8656,0,0
,1674,654874,4575105,260,72900,3,0.9,164.6297,0,10,82,1,10,0,0
,1675,660544,4574610,255,333900,3,2.3,160.8208,0,11,82,1,113.795,0,0
,1676,661399,4574980,263,162900,2,2.2,297.1398,0,2,81,1,10,0,0
,1677,643039,4573990,276,1416600,3,1.5,20.5838,0,2,82,1,26.1078,0,0
,1678,648289,4574976,271,55800,3,1.9,332.3984,0,2,81,1,59.9986,0,0
,1679,656614,4574923,262,126000,2,0.5,212.0817,0,10,81,1,67.524,0,0
,1680,640549,4574814,290,195300,2,1,164.4998,0,2,82,1,44.45,0,0
,1681,643459,4574946,276,98100,3,3,160.0877,0,2,41,1,42.6775,0,0
,1682,655744,4574643,261,1175400,3,0.5,-1,0,10,82,1,28.3469,0,0
,1683,657964,4574929,262,110700,2,0.2,-1,0,10,82,1,10,0,0
,1684,658234,4574895,262,58500,2,0.5,252.0103,0,10,82,1,53.284,0,0
,1685,659494,4574751,253,181800,3,1.5,115.9148,0,11,82,1,21.875,0,0
,1686,645844,4574954,270,1800,3,1.5,113.1985,0,2,41,1,90.625,0,0
,1687,652129,4574580,262,425700,2,0.7,163.404,0,10,82,1,34.0192,0,0
,1688,658714,4574715,259,494100,3,2.1,161.528,0,10,81,1,37.5,0,0
,1689,661759,4574862,265,50400,2,0.7,299.1046,0,2,82,1,10,0,0
,1690,649804,4574398,265,860400,2,1.1,118.3733,0,2,82,1,36.785,0,0
,1691,660859,4574792,259,84600,2,3,336.6548,0,2,81,1,25,0,0
,1692,640324,4574657,289,180000,2,1.6,201.4057,0,2,82,1,143.277,0,0
,1693,649954,4574723,265,67500,2,1.3,151.2853,0,2,82,1,127.827,0,0
,1694,654469,4574970,261,345600,3,1.2,118.4068,0,10,82,1,25,0,0
,1695,642739,4574653,278,106200,2,1.5,334.9185,0,2,82,1,79.505,0,0
,1696,644389,4574666,276,157500,3,2.4,340.3613,0,2,82,1,186.831,0,0
,1697,650359,4574601,265,71100,2,1.9,251.5594,0,2,82,1,99.871,0,0
,1698,652999,4574633,261,160200,2,0.7,21.8003,0,11,82,1,143.2,0,0
,1699,642934,4574445,278,114300,2,2.8,110.0844,0,2,81,1,71.2853,0,0
,1700,657994,4574484,260,388800,2,1.5,28.1505,0,10,82,1,31.9212,0,0
,1701,660844,4574509,260,96300,2,0.8,297.9501,0,2,82,1,25,0,0
,1702,660919,4574625,261,67500,2,0.7,296.1924,0,2,82,1,22.1507,0,0
,1703,661849,4574629,268,73800,2,1.1,293.1229,0,2,82,1,37.7767,0,0
,1704,650764,4574082,262,689400,3,0.9,-1,0,2,82,1,49.0347,0,0
,1705,659959,4574473,257,141300,2,2,338.3801,0,11,82,1,29.1339,0,0
,1706,661489,4574590,265,171900,2,1.1,342.8925,0,2,82,1,27.741,0,0
,1707,652519,4574466,261,218700,2,0.3,-1,0,11,82,1,39.767,0,0
,1708,654424,4574327,258,124200,3,1.1,198.5098,0,10,82,1,28.125,0,0
,1709,659254,4574182,253,243000,3,1.3,115.33,0,11,82,1,42.5085,0,0
,1710,660394,4574426,259,162000,2,0.9,14.5463,0,2,82,1,35.6775,0,0
,1711,662089,4574507,268,167400,2,0.8,111.4343,0,10,82,1,21.875,0,0
