date,AirT,Iprec,Swglob,RH
19/01/2010,1.562260417,0,63.7962963,72.66614583
20/01/2010,-0.88484375,0,60.54398148,67.7084375
21/01/2010,-1.661875,0,85.87962963,73.84645833
22/01/2010,-0.13840625,0,74.65277778,89.58270833
23/01/2010,0.776885417,0,91.2037037,57.50458333
24/01/2010,0.427885417,0.4572,96.18055556,40.18885417
25/01/2010,-2.426479167,0,78.87731481,51.6121875
26/01/2010,-2.902333333,0,81.59722222,64.13666667
27/01/2010,-2.24440625,0,89.81481481,72.26395833
28/01/2010,-3.235854167,0,37.7662037,91.2321875
29/01/2010,-2.330239583,0,113.6574074,76.5153125
30/01/2010,-0.139114583,0,116.8981481,56.59427083
31/01/2010,-2.574625,0,111.1111111,73.9453125
01/02/2010,-1.064270833,0.254,127.4305556,63.70864583
02/02/2010,-0.08178125,0,127.1990741,52.21708333
03/02/2010,1.78709375,0,105.787037,46.86822917
04/02/2010,0.932864583,1.778,110.8796296,70.97572917
05/02/2010,0.974885417,0,84.9537037,58.14072917
06/02/2010,-2.114270833,0.254,65.81018519,84.06458333
07/02/2010,-1.25434375,0,41.88657407,83.334375
08/02/2010,-6.8755,0,76.81712963,75.926875
09/02/2010,-9.011302083,0,156.712963,69.2946875
10/02/2010,-4.04740625,0.508,164.9305556,63.23677083
11/02/2010,-0.219354167,0,148.4953704,54.1703125
12/02/2010,0.93784375,0,72.88194444,53.07322917
13/02/2010,2.055197917,0,109.1435185,53.99666667
14/02/2010,-6.191729167,0,168.6342593,52.72614583
15/02/2010,-5.81471875,0,170.6018519,47.87760417
16/02/2010,-2.92221875,0,171.7592593,46.99645833
17/02/2010,0.7365,0,114.6990741,57.2540625
18/02/2010,-1.64471875,0,90.625,87.4446875
19/02/2010,-5.422239583,2.286,104.0509259,85.99916667
20/02/2010,-5.561260417,0,72.91666667,93.3375
21/02/2010,-9.15915625,1.016,125,87.30020833
22/02/2010,-9.949677083,2.286,183.1018519,75.83822917
23/02/2010,-4.6590625,0.254,188.7731481,56.7428125
24/02/2010,-0.22690625,0,147.8009259,58.04
25/02/2010,1.494697917,0,141.087963,69.295625
26/02/2010,0.923989583,0,191.7824074,63.84
27/02/2010,0.934635417,0,146.412037,64.94708333
28/02/2010,-1.44028125,1.1938,44.13194444,90.80885417
01/03/2010,-0.122729167,0,139.2361111,88.52989583
02/03/2010,3.25871875,0,196.875,63.99708333
03/03/2010,3.98378125,0,196.1805556,67.99145833
04/03/2010,4.080739583,0,178.587963,71.49104167
05/03/2010,2.0756875,0,85.87962963,78.395
06/03/2010,4.45534375,0,187.962963,73.94645833
07/03/2010,2.000583333,0,101.1574074,86.24739583
08/03/2010,5.334802083,0,60.70601852,66.07
09/03/2010,5.878260417,0,215.2777778,51.44395833
10/03/2010,0.032458333,0,100.2314815,73.44677083
11/03/2010,1.88778125,0,153.9351852,48.81083333
12/03/2010,5.513739583,0,225.3472222,34.3984375
13/03/2010,5.704739583,0,213.7731481,47.14510417
14/03/2010,1.683322917,0,82.06018519,78.49677083
15/03/2010,4.361,0,211.9212963,60.42989583
16/03/2010,7.9655,0,227.3148148,41.183
17/03/2010,10.0599375,0,222.9166667,30.7053125
18/03/2010,7.184333333,0.127,180.2083333,46.04989583
19/03/2010,-3.187729167,5.08,118.9814815,85.1978125
20/03/2010,-4.50778125,0,242.7083333,71.10739583
21/03/2010,4.103166667,0,238.8888889,46.8290625
22/03/2010,9.986020833,0,213.5416667,31.99739583
23/03/2010,1.722572917,9.3472,56.84027778,86.0240625
24/03/2010,-0.7254375,3.175,247.5694444,80.660625
25/03/2010,0.644197917,0,245.2546296,72.41197917
26/03/2010,2.147270833,0,124.6527778,77.03708333
27/03/2010,3.91984375,0,211.8055556,58.35395833
28/03/2010,7.182104167,0,260.7638889,39.08760417
29/03/2010,10.98769792,0,179.1666667,31.33
30/03/2010,15.33742708,0,223.8425926,25.37833333
31/03/2010,8.927375,0,197.5694444,54.0009375
01/04/2010,4.660635417,0.1524,206.4814815,69.0690625
02/04/2010,2.2438125,0,220.3703704,40.44322917
03/04/2010,3.683333333,0,264.4675926,47.37458333
04/04/2010,5.232729167,0,258.3333333,43.66072917
05/04/2010,8.123052083,1.8542,239.3518519,46.10322917
06/04/2010,4.273302083,6.8834,192.0138889,62.90479167
07/04/2010,3.325010417,0.5334,241.5509259,68.49645833
08/04/2010,6.77375,0,289.6990741,53.6246875
09/04/2010,9.048479167,0,278.7037037,43.0821875
10/04/2010,5.477708333,0,251.1574074,55.89104167
11/04/2010,9.802145833,0,250.8101852,56.04729167
12/04/2010,13.68838542,0,168.4027778,51.77885417
13/04/2010,11.84821875,0,258.3333333,43.35802083
14/04/2010,10.47041667,0,298.9583333,40.62364583
15/04/2010,11.53503125,0,286.1111111,44.93677083
16/04/2010,8.07715625,0,79.47916667,64.85895833
17/04/2010,6.43684375,2.159,102.0833333,87.17479167
18/04/2010,10.10275,0,253.8194444,71.85583333
19/04/2010,12.78270833,0,281.4814815,55.269375
20/04/2010,9.866239583,0,209.9537037,77.42010417
21/04/2010,10.78803125,18.1102,129.6296296,79.13645833
22/04/2010,7.844520833,23.1394,34.67592593,93.446875
23/04/2010,4.651072917,25.3492,75.625,86.88104167
24/04/2010,6.476770833,0,208.6805556,63.66083333
25/04/2010,6.983458333,0.5842,246.1805556,63.54614583
26/04/2010,5.65553125,0,307.9861111,56.50729167
27/04/2010,9.431645833,0,308.7962963,53.9171875
28/04/2010,12.82023958,2.2352,309.4907407,51.8796875
29/04/2010,3.4469375,10.9728,231.0185185,71.4075
30/04/2010,3.901447917,0.381,160.5324074,61.92020833
01/05/2010,6.439229167,0,266.3194444,52.7659375
02/05/2010,6.182541667,0.5588,238.4259259,61.88052083
03/05/2010,10.1399375,0,319.212963,47.39760417
04/05/2010,14.46633333,4.3688,336.1111111,27.516875
05/05/2010,9.0015625,0.127,314.2361111,33.92020833
06/05/2010,6.346989583,0,211.5740741,56.89458333
07/05/2010,5.364072917,0,247.5694444,41.864375
08/05/2010,3.125632653,0,272.4537037,48.46367347
09/05/2010,11.71,0,320.8333333,49.3
10/05/2010,11.3,0,244.3287037,57.35
11/05/2010,3.776428571,23.1648,39.0625,87.87660714
12/05/2010,1.564135417,11.9126,165.8564815,88.81125
13/05/2010,5.523625,0,247.6851852,72.68458333
14/05/2010,8.86553125,12.3952,235.0694444,82.56229167
15/05/2010,8.496364583,0.889,191.6666667,86.73291667
16/05/2010,10.78809375,0,262.5,71.96614583
17/05/2010,13.54672917,0,334.7222222,69.4571875
18/05/2010,12.60758333,33.6296,200.6944444,80.5728125
19/05/2010,11.71689583,0.5334,262.5,81.9371875
20/05/2010,12.4,1.016,291.5509259,84.853125
21/05/2010,15.30717708,0,341.087963,68.69666667
22/05/2010,17.107375,0,352.1990741,51.24
23/05/2010,13.73185417,0,343.1712963,54.55135417
24/05/2010,12.9215,0,298.1481481,52.1578125
25/05/2010,12.96533333,0,345.1388889,47.7803125
26/05/2010,15.23375,3.6576,217.4768519,77.89072917
27/05/2010,19.77791667,0,309.7222222,63.74979167
28/05/2010,21.98947917,0,314.1203704,49.555625
29/05/2010,17.03229167,0.254,284.9537037,51.8203125
30/05/2010,13.86586458,0,339.2361111,49.67489583
31/05/2010,17.2865,0,350.5787037,42.93447917
01/06/2010,17.4009375,0,223.0324074,48.355
02/06/2010,16.88395833,0,211.9212963,59.10802083
03/06/2010,18.18645833,0,149.3055556,55.36260417
04/06/2010,22.32104167,0,255.2083333,45.40572917
05/06/2010,21.80208333,0,280.4398148,48.92760417
06/06/2010,20.86875,0,326.5046296,59.9053125
07/06/2010,20.3459375,0.508,245.8333333,70.67541667
08/06/2010,17.6684375,0.3302,197.6851852,67.82583333
09/06/2010,19.8978125,0,259.4907407,70.25708333
10/06/2010,20.3640625,0,294.5601852,58.27791667
11/06/2010,15.8284375,9.9314,201.1574074,69.64385417
12/06/2010,9.284589474,17.4498,74.6412037,93.06947368
13/06/2010,10.83684211,13.2334,104.2824074,86.57947368
14/06/2010,13.4254386,0.889,256.3657407,80.68491228
15/06/2010,20.32448276,0,366.5509259,46.20172414
16/06/2010,19.97463415,1.4224,315.625,63.05841463
17/06/2010,21.63306667,0,370.2546296,32.12666667
18/06/2010,18.89875,0,358.7962963,48.13229167
19/06/2010,20.974375,0,342.8240741,56.82302083
20/06/2010,19.99,0,205.5555556,79.3034375
21/06/2010,21.6409375,0,311.9212963,64.11875
22/06/2010,21.25802083,0,356.0185185,52.03979167
23/06/2010,18.16875,0,354.5138889,52.38447917
24/06/2010,21.82805556,0,347.6851852,47.32152778
25/06/2010,25.16,0,343.6342593,47.9
26/06/2010,22.12,4.8514,201.3888889,51.55
27/06/2010,19.67,0,343.4027778,60.9
28/06/2010,21.98,0,358.3333333,50.55
29/06/2010,28.05350877,0,348.1481481,26.46368421
30/06/2010,23.594375,0,361.5740741,33.62260417
01/07/2010,23.30791667,0,335.0694444,43.464375
02/07/2010,23.3953125,0,263.3101852,47.38604167
03/07/2010,23.78270833,0,283.5648148,45.65385417
04/07/2010,17.0503125,43.6118,204.7453704,75.45916667
05/07/2010,18.2371875,0,359.2592593,63.81041667
06/07/2010,18.5021875,18.4912,333.1018519,65.76666667
07/07/2010,13.79875,0.1524,95.37037037,88.53854167
08/07/2010,16.26326316,0.5842,235.6481481,81.41778947
09/07/2010,17.80052083,0,304.6296296,68.24791667
10/07/2010,21.09395833,0,262.5,50.5671875
11/07/2010,20.075,0,305.787037,52.805625
12/07/2010,22.57822917,0,321.0648148,47.1525
13/07/2010,26.46677083,0,277.7777778,31.9496875
14/07/2010,24.92989583,0,215.625,41.88
15/07/2010,23.0209375,0,331.712963,47.22416667
16/07/2010,26.53354167,0,359.837963,24.44944792
17/07/2010,26.34395833,0,311.6898148,27.578625
18/07/2010,24.76041667,0,297.9166667,40.4584375
19/07/2010,23.44135417,1.3462,274.537037,53.03114583
20/07/2010,19.7525,0,210.0694444,72.91229167
21/07/2010,21.27822917,0.1524,201.2731481,68.85125
22/07/2010,22.20614583,0,233.4490741,56.64958333
23/07/2010,24.3884375,0,290.8564815,48.70239583
24/07/2010,20.69145833,0,319.7916667,53.82270833
25/07/2010,21.85416667,0,321.2962963,60.1578125
26/07/2010,23.9278125,0,332.0601852,51.91083333
27/07/2010,25.73260417,0,254.3981481,39.6315625
28/07/2010,21.59979167,4.4704,219.6759259,64.5346875
29/07/2010,22.343125,4.9022,227.1990741,67.76802083
30/07/2010,22.45697917,3.8608,269.9074074,61.73833333
31/07/2010,22.235625,0,313.6574074,67.36447917
01/08/2010,21.28357143,23.495,200.9259259,74.75557143
02/08/2010,22.26,0,205.787037,61.95
03/08/2010,22.54,0,266.5509259,58
04/08/2010,19.28,0,247.4537037,61.05
05/08/2010,20.04,0,285.3009259,58.6
06/08/2010,20.6,0,287.037037,59.2
07/08/2010,22.7,0,305.0925926,54.5
08/08/2010,22.84,0.762,239.3518519,55.65
09/08/2010,19.98,0.254,157.6388889,65.35
10/08/2010,20.45,0,308.6805556,57.8
11/08/2010,27.11351852,0,303.0092593,28.27555556
12/08/2010,23.91291667,0,249.6527778,35.18916667
13/08/2010,21.36796296,0,315.7407407,26.72425926
14/08/2010,17.77,0,262.3842593,55.55
15/08/2010,18.85,0,254.6296296,66.6
16/08/2010,18.03,5.08,174.8842593,69.65
17/08/2010,19.32,0,299.4212963,62.3
18/08/2010,22.39,0,294.4444444,51.05
19/08/2010,20.77,0.7112,137.6157407,58.1
20/08/2010,22.33,0,293.4027778,51.6
21/08/2010,22.78,0,297.8009259,49.2
22/08/2010,24.06,0,294.5601852,51.4
23/08/2010,21.46,2.4384,131.25,53.25
24/08/2010,18.01,0,240.8564815,56.6
25/08/2010,19.2,0,289.8148148,50.5
26/08/2010,21.19,0,292.0138889,48.45
27/08/2010,22.76,0,286.4583333,47
28/08/2010,23.44,0,241.2037037,40.05
29/08/2010,21.81,0,277.8935185,47.8
30/08/2010,20.18,0,226.9675926,44.6
31/08/2010,18.18,0,246.875,47.65
01/09/2010,18.21,0,258.1018519,49.65
02/09/2010,15.29,0,244.7916667,44.35
03/09/2010,13.87,0,276.3888889,50.1
04/09/2010,19.82,0,235.6481481,42.75
05/09/2010,21.68,0,253.2407407,40.55
06/09/2010,16.95,0,274.0740741,33.75
07/09/2010,14.9,0,264.1203704,41.3
08/09/2010,18.05,0,230.5555556,53.95
09/09/2010,19.51,0,259.837963,52.35
10/09/2010,16.09,0,215.3935185,39.65
11/09/2010,14.39,0,262.8472222,43.35
12/09/2010,16.15,0,236.4583333,37.1
13/09/2010,17.4,0,234.0277778,33.15
14/09/2010,18.69,0,234.1435185,39.5
15/09/2010,18.28,0,238.0787037,41.55
16/09/2010,16.76,0,235.6481481,44.55
17/09/2010,17.49,0,230.3240741,47.8
18/09/2010,10.94,0,124.8842593,78.4
19/09/2010,16.36,0,227.0833333,54.5
20/09/2010,19.09,0,196.5277778,51
21/09/2010,16,0,223.4953704,60.75
22/09/2010,16.02,0.9906,82.75462963,64.05
23/09/2010,16.66,0,207.0601852,52.7
24/09/2010,14.55,0,225.3472222,48.4
25/09/2010,15.5,0,223.3796296,46
26/09/2010,17.05,0,225.3472222,45.45
27/09/2010,19.53,0,217.8240741,39
28/09/2010,17.99,0,221.2962963,39.3
29/09/2010,18.77,0,212.7314815,39.7
30/09/2010,14.92,0,209.1435185,48.6
01/10/2010,15.6,0,205.3240741,50.15
02/10/2010,10.76,0,142.7083333,64.65
03/10/2010,12.89,0,202.1990741,58.05
04/10/2010,15.04,0,180.0925926,53.4
05/10/2010,18.05,0,195.4861111,46.75
06/10/2010,14.83,0,135.1851852,63.75
07/10/2010,17.07,0,191.3194444,55.9
08/10/2010,14.03,0.2794,127.3148148,54.45
09/10/2010,12.88,0.127,176.8518519,45
10/10/2010,11.8,0,80.41666667,63.15
11/10/2010,11.69,0,157.9861111,55.2
12/10/2010,9.4,8.3312,120.7175926,69.35
13/10/2010,8.95,0,185.5324074,64.95
14/10/2010,11.36,0,188.1944444,54.8
15/10/2010,12.82,0,187.962963,49.6
16/10/2010,11.08,0,178.7037037,51.7
17/10/2010,11.34,0,133.6805556,53.45
18/10/2010,7.85,0,96.99074074,67.55
19/10/2010,8.22,0,170.1388889,59.8
20/10/2010,9.81,0,174.537037,50.65
21/10/2010,10.05,0,166.5509259,53.05
22/10/2010,8.03,7.4422,44.45601852,87.6
23/10/2010,9.71,0.6604,95.94907407,63.65
24/10/2010,10.21,0,124.8842593,61.25
25/10/2010,7.96,0.127,94.79166667,55.7
26/10/2010,5.157,0,169.0972222,33.2
27/10/2010,3.657,0,153.0092593,44.55
28/10/2010,2.042,0,164.0046296,47.25
29/10/2010,8.02,0,111.6898148,40.8
30/10/2010,11.94,0,143.1712963,43.05
31/10/2010,8.95,0,128.7037037,50.75
01/11/2010,8.93,0,132.9861111,51.6
02/11/2010,8.86,0,147.2222222,55.95
03/11/2010,9.31,0,147.5694444,51.15
04/11/2010,2.952,0,146.412037,54.05
05/11/2010,6.476,0,144.0972222,48
06/11/2010,9.11,0,138.5416667,44.1
07/11/2010,8.73,0,94.09722222,41.55
08/11/2010,11.69013158,0,120.3703704,30.50578947
09/11/2010,4.35734375,5.6642,55.19675926,70.60239583
10/11/2010,0.512052083,1.905,117.2453704,84.76885417
11/11/2010,-1.877333333,6.8326,81.8287037,88.98072917
12/11/2010,-1.31275,0,105.4398148,84.75458333
13/11/2010,-0.968197917,0.5588,74.72222222,81.84302083
14/11/2010,-1.8491875,0,81.25,87.53895833
15/11/2010,1.085916667,1.905,70.01157407,79.21145833
16/11/2010,-1.271548387,4.1656,89.46759259,77.37270833
17/11/2010,-0.420596491,1.4478,118.4027778,77.9146875
18/11/2010,2.31253125,0,69.93055556,62.88270833
19/11/2010,3.687541667,0,79.96527778,58.40443182
20/11/2010,-2.661947917,0,27.30324074,93.8625
21/11/2010,-2.308854167,1.016,86.34259259,91.4171875
22/11/2010,-2.013479167,0,108.912037,64.45916667
23/11/2010,-2.144979167,0,113.0787037,52.6378125
24/11/2010,-4.2135,0,89.35185185,38.07354167
25/11/2010,-6.605333333,0,108.4490741,32.7021875
26/11/2010,-1.433875,0,101.8518519,36.95791667
27/11/2010,0.42221875,0,82.17592593,49.095625
28/11/2010,1.41059375,1.0922,76.75925926,51.8625
29/11/2010,-4.667520833,0,73.88888889,56.61604167
30/11/2010,-4.84390625,0,91.43518519,45.40308511
01/12/2010,3.0245625,0,87.38425926,43.78854167
02/12/2010,2.086427083,0,68.99305556,62.449375
03/12/2010,6.62346875,0,63.93518519,49.55375
04/12/2010,-1.108760417,0,73.1712963,65.2171875
05/12/2010,-2.926239583,0,51.66666667,73.146875
06/12/2010,0.376135417,0,63.0787037,68.96208333
07/12/2010,3.25146875,0,62.83564815,49.0090625
08/12/2010,1.309760417,0,65.64814815,51.91822917
09/12/2010,7.35228125,0,76.33101852,34.54
10/12/2010,2.510416667,0.8636,67.5,55.61354167
11/12/2010,-1.779229167,0,88.0787037,49.5696875
12/12/2010,-1.43003125,0,85.76388889,51.30677083
13/12/2010,9.190583333,11.6078,73.10185185,30.485
14/12/2010,5.907770833,0,67.47685185,39.22677083
15/12/2010,1.673145833,0.254,35.48611111,55.788125
16/12/2010,-3.88109375,0,78.90046296,54.40271739
17/12/2010,-5.61540625,0,64.56018519,62.25885417
18/12/2010,-4.294166667,0,59.02777778,65.98625
19/12/2010,0.528784091,0,70.48611111,58.9775
20/12/2010,0.917,0,60.18518519,58.1
21/12/2010,-2.316,0,35.53240741,78.55
22/12/2010,-2.851955556,0,68.84259259,76.36717391
23/12/2010,-0.53440625,0,70.37037037,77.96916667
24/12/2010,0.18425,0,78.06712963,70.37291667
25/12/2010,-1.2160625,0,78.47222222,64.35635417
26/12/2010,-2.148739583,0,77.12962963,64.16989583
27/12/2010,1.277833333,0,72.01388889,47.14979167
28/12/2010,-1.688333333,0,84.02777778,47.27416667
29/12/2010,-5.775166667,0,60.3125,41.71322917
30/12/2010,-8.284364583,4.7498,67.40162037,70.90604167
31/12/2010,-14.5115625,2.5146,74.49074074,59.5909375
01/01/2011,-16.63333333,0,61.35416667,60.76427083
02/01/2011,-9.648395833,0,75.37037037,51.91677083
03/01/2011,-7.795333333,0,88.54166667,67.07479167
04/01/2011,-7.114729167,0,84.83796296,74.76677083
05/01/2011,-2.639229167,0,57.59259259,59.33
06/01/2011,0.714582278,0,84.9537037,50.53229167
07/01/2011,0.706760417,0,90.0462963,69.24864583
08/01/2011,-0.41671875,0,63.64583333,79.86333333
09/01/2011,-6.228510417,2.159,63.55324074,81.40854167
10/01/2011,-15.54739583,0,96.64351852,73.07666667
11/01/2011,-17.8140625,0,95.48611111,78.39770833
12/01/2011,-11.36247917,0,99.07407407,64.50864583
13/01/2011,2.254010417,0,101.5046296,58.398125
14/01/2011,4.01228125,0,101.0416667,58.6640625
15/01/2011,2.673125,0,55.52083333,58.38114583
16/01/2011,3.056791667,0,68.125,63.8653125
17/01/2011,8.275145833,0,101.6203704,49.69875
18/01/2011,4.349239583,0,103.8194444,48.55697917
19/01/2011,-4.571197917,0,45.86805556,78.88427083
20/01/2011,-5.426604167,0,112.3842593,71.31135417
21/01/2011,1.00346875,0,120.1388889,44.22802083
22/01/2011,1.06315625,0,111.1111111,50.1509375
23/01/2011,-1.573385417,0,97.22222222,53.77583333
24/01/2011,-1.2315625,0,114.4675926,42.7953125
25/01/2011,-0.830958333,0,96.75925926,47.9496875
26/01/2011,3.011197917,0,121.6435185,48.56625
27/01/2011,5.2300625,0,108.3333333,37.65614583
28/01/2011,7.134927083,0,131.4814815,36.79864583
29/01/2011,4.914614583,0.127,128.7037037,45.62572917
30/01/2011,-2.6170625,0,84.25925926,81.27583333
31/01/2011,-12.2413125,0,48.83101852,75.38427083
01/02/2011,-21.58364583,0,131.4814815,54.87875
02/02/2011,-20.28802083,0,144.3287037,54.4371875
03/02/2011,-6.0990625,0,44.52546296,50.65052083
04/02/2011,0.181427083,0,58.50694444,60.25541667
05/02/2011,1.57790625,0,62.25694444,61.27510417
06/02/2011,-4.433666667,0,111.8055556,59.31125
07/02/2011,-6.321114583,1.397,92.93981481,64.770625
08/02/2011,-16.55364583,0,105.9027778,73.9515625
09/02/2011,-15.4765625,0,163.3101852,60.92072917
10/02/2011,-8.729625,0,160.5324074,50.78135417
11/02/2011,-2.79525,0,160.6481481,48.16354167
12/02/2011,4.979458333,0,130.787037,34.9240625
13/02/2011,8.753010417,0,152.3148148,25.0746875
14/02/2011,2.18725,0,104.2824074,54.608125
15/02/2011,7.425135417,0,160.7638889,33.22020833
16/02/2011,8.368166667,0,173.8425926,30.565625
17/02/2011,3.299072917,0,159.375,33.92395833
18/02/2011,1.701645833,0,166.6666667,47.32583333
19/02/2011,5.046427083,0,169.6759259,54.41666667
20/02/2011,-1.414708333,2.3876,187.3842593,70.98083333
21/02/2011,-5.115020833,0,173.4953704,65.40885417
22/02/2011,-0.34696875,0,186.3425926,46.81958333
23/02/2011,0.4265,0,185.8796296,44.76083333
24/02/2011,-4.52896875,1.4732,106.3657407,73.74041667
25/02/2011,-11.16989583,3.5306,104.6296296,83.76479167
26/02/2011,-2.762875,0,194.212963,67.3884375
27/02/2011,1.5193125,0,106.9444444,60.376875
28/02/2011,1.869875,0,163.7731481,56.04083333
01/03/2011,5.926302083,0,212.5,31.2465625
02/03/2011,1.306364583,0,176.7361111,58.360625
03/03/2011,6.350760417,0,162.5,49.008125
04/03/2011,1.991427083,0,133.7962963,56.81114583
05/03/2011,-0.14315625,0,107.9861111,59.05239583
06/03/2011,2.057229167,0,78.31018519,56.38166667
07/03/2011,-6.34859375,0,70.37037037,80.09197917
08/03/2011,-3.9255625,0.3,109.2592593,78.31395833
09/03/2011,3.96790625,0,220.0231481,36.75291667
10/03/2011,7.519833333,0,221.1805556,30.48458333
11/03/2011,9.935145833,0,213.4682813,30.68270833
12/03/2011,4.6673125,1.8796,148.2842292,57.23510417
13/03/2011,4.637458333,2.0574,207.425,68.92135417
14/03/2011,6.038208333,0,178.8735625,52.01395833
15/03/2011,7.073208333,0,219.3012813,50.10916667
16/03/2011,10.19164583,0,160.142,41.11822917
17/03/2011,8.958989583,0,204.9257604,41.33904762
18/03/2011,4.808677083,1.0414,242.5399271,49.46139535
19/03/2011,7.902364583,0,215.4748125,43.9046875
20/03/2011,11.16653125,0,203.9515,23.40947917
21/03/2011,10.10236458,0,237.6069896,32.55104167
22/03/2011,7.708458333,0.127,247.2780625,29.81364583
23/03/2011,6.060958333,0,277.2710417,28.801875
24/03/2011,2.106552083,0,197.6499063,53.44043956
25/03/2011,4.11940625,0.3048,170.7485833,58.20833333
26/03/2011,4.533416667,0.254,261.3304167,49.3234375
27/03/2011,2.764791667,0.2794,144.0354271,77.43483516
28/03/2011,3.935427083,0.9652,233.133625,65.71541667
29/03/2011,2.174604167,1.1938,255.5245938,66.15802083
30/03/2011,7.353864583,0,169.8238229,41.20666667
31/03/2011,13.747625,0,252.3026563,34.676875
01/04/2011,12.32484375,0,234.234125,42.3246875
02/04/2011,15.11935417,0,264.7856979,36.60992708
03/04/2011,4.262916667,3.937,100.3401563,66.5578125
04/04/2011,1.83634375,0,247.7096667,49.46789474
05/04/2011,11.95782292,0,306.928875,34.8803125
06/04/2011,4.868114583,0.6604,129.7625833,78.3140625
07/04/2011,7.84934375,0,246.1205729,67.8971875
08/04/2011,11.02553125,0,274.7022917,60.2315625
09/04/2011,9.546572917,0,253.1995,66.2946875
10/04/2011,6.205239583,0.8,219.6490104,49.97770833
11/04/2011,8.156416667,0,311.7554896,35.62833333
12/04/2011,10.36461458,0,191.4935208,37.19854167
13/04/2011,5.998041667,8.3,113.9836354,66.76583333
14/04/2011,2.968864583,4.7,146.9100833,78.44583333
15/04/2011,5.87034375,0,319.5542708,39.2165625
16/04/2011,9.042125,0,269.0415521,43.53114583
17/04/2011,11.24991667,0,240.3465938,54.13260417
18/04/2011,8.555770833,2.9,197.3568438,77.06270833
19/04/2011,6.920760417,0,277.3297292,67.04375
20/04/2011,3.895802083,4.4,196.0547396,73.7240625
21/04/2011,8.306958333,5.4,254.7514583,71.23916667
22/04/2011,7.419864583,0,338.0090521,36.99125
23/04/2011,3.10746875,0,127.7551354,61.285625
24/04/2011,4.90225,5.8,167.598875,75.0865625
25/04/2011,6.425479167,1.3,249.2504375,76.92385417
26/04/2011,6.086947917,1.9,207.643875,67.15239583
27/04/2011,7.584085366,0,374.546878,43.606875
28/04/2011,10.49620833,0,323.0324074,30.16775
29/04/2011,7.98515625,0,270.4861111,38.46083333
30/04/2011,3.88640625,0,252.662037,34.03135417
01/05/2011,4.004854167,0,213.8888889,48.3728125
02/05/2011,4.530104167,0,272.9166667,57.35635417
03/05/2011,9.595302083,0,265.2777778,40.85395833
04/05/2011,9.830572917,0.1,145.9490741,44.89604167
05/05/2011,10.01853125,0,337.7314815,40.74083333
06/05/2011,17.78361111,0,66.99513889,27.28604167
07/05/2011,16.86082292,0,284.0841458,35.005
08/05/2011,19.39859375,0,354.0863542,21.99822917
09/05/2011,17.37714583,0,300.9088958,24.45346875
10/05/2011,13.9186875,6,324.9423438,36.61791667
11/05/2011,3.688333333,30.1,44.09613542,89.41458333
12/05/2011,5.349489583,9.3,47.51533333,85.65729167
13/05/2011,9.272510417,0,320.5025313,68.45645833
14/05/2011,5.73390625,0,80.58219792,76.35625
15/05/2011,5.38271875,0,142.8789063,74.17916667
16/05/2011,10.65553125,0,299.6603333,65.11739583
17/05/2011,8.428979167,1.397,145.6594479,80.25166667
18/05/2011,6.93696875,25.4762,80.7291875,91.3053125
19/05/2011,5.653416667,19.3802,88.90258333,89.11572917
20/05/2011,7.330385417,4.1148,227.5596146,84.04583333
21/05/2011,11.903,0,230.2933646,63.31739583
22/05/2011,17.12572917,0,287.9927292,43.72395833
23/05/2011,13.918875,2.6924,262.2014375,69.54947917
24/05/2011,9.880895833,0.4318,74.49655208,83.83791667
25/05/2011,12.20501042,0,209.5798229,64.09604167
26/05/2011,12.58857292,0,206.3921875,73.16427083
27/05/2011,14.68521127,0.2794,314.0466197,54.62125
28/05/2011,13.09580645,2.9464,311.1774194,71.52649351
29/05/2011,18.60551724,4.318,177.5462963,75.18206897
30/05/2011,13.29,1.7272,178.2407407,58
31/05/2011,17.54125,0,224.29415,38.01925
01/06/2011,15.58275,0,212.4709792,57.63291667
02/06/2011,19.9284375,0,330.4414063,49.73041667
03/06/2011,16.2509375,0,338.1634479,38.14302083
04/06/2011,17.34578125,0,338.8864167,56.7121875
05/06/2011,21.2884375,0,317.8199896,56.32145833
06/06/2011,22.26895833,0,312.9619896,42.22760417
07/06/2011,21.80239583,0,376.4833958,24.56708333
08/06/2011,16.78895833,13.8938,327.6289479,54.95177083
09/06/2011,10.58,10.6172,96.06479167,87.80447917
10/06/2011,14.28065625,0.2794,364.2861771,67.40291667
11/06/2011,16.71445833,0,325.82925,64.4775
12/06/2011,18.33697917,0,337.5306042,60.70177083
13/06/2011,20.508125,0,349.7298021,45.44052083
14/06/2011,19.61697917,1.0668,364.376375,45.20802083
15/06/2011,19.38770833,0,374.3298958,47.77239583
16/06/2011,20.01302083,1.016,291.1823542,53.2853125
17/06/2011,15.25419753,2.4892,165.3868148,73.4117284
18/06/2011,17.36489583,0,250.9725,59.2434375
19/06/2011,15.95979167,0.7874,192.2729271,75.11114583
20/06/2011,14.67333333,0.127,184.6990938,67.870625
21/06/2011,18.435625,0,348.1871563,45.61145833
22/06/2011,19.19833333,0,376.4339167,49.54895833
23/06/2011,21.40822917,0,299.8606354,49.26875
24/06/2011,20.77072917,0,276.4892813,61.84604167
25/06/2011,21.885625,0,319.0065,57.42354167
26/06/2011,22.76291667,0,374.9551458,46.20927083
27/06/2011,17.93153125,0,318.1853854,49.45135417
