@T,D1D2,,,,
descr,average observed soil water content at probe D1 D2 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1583.5,,,
x,,513610.5,,,
y,,4494889.5,,,
,12.07.2006,0.272627839,0.276616306,0.197599111,0.242169326
,13.07.2006,0.27543696,0.277332918,0.19765395,0.242159757
,14.07.2006,0.277999168,0.279038716,0.198184959,0.242174924
,15.07.2006,0.280321075,0.280835461,0.199043898,0.242252184
,16.07.2006,0.282176682,0.282726334,0.200139468,0.242393343
,17.07.2006,0.282952013,0.28423586,0.201270761,0.242643682
,18.07.2006,0.282619613,0.285115312,0.202279712,0.243001716
,19.07.2006,0.282888689,0.285705579,0.203051216,0.243418908
,20.07.2006,0.282363635,0.286133432,0.203708184,0.243888401
,21.07.2006,0.281268792,0.286052011,0.204183739,0.244346212
,22.07.2006,0.281458615,0.286075818,0.204462902,0.24478357
,23.07.2006,0.28203545,0.286447792,0.204790397,0.245188102
,24.07.2006,0.283025778,0.2871129,0.205228048,0.245531699
,25.07.2006,0.282810713,0.287829115,0.205819547,0.245871657
,26.07.2006,0.279955225,0.287401456,0.206235485,0.246265874
,27.07.2006,0.278703774,0.28633511,0.206161424,0.246667061
,28.07.2006,0.280244712,0.286250129,0.206003763,0.246968842
,29.07.2006,0.281334754,0.286919206,0.206196535,0.247205334
,30.07.2006,0.282526692,0.287697606,0.206611879,0.247433109
,31.07.2006,-9999,-9999,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999
,02.08.2006,0.28166153,0.28904615,0.208357179,0.248234981
,03.08.2006,0.280426223,0.28865162,0.208485995,0.248556464
,04.08.2006,0.279637168,0.288096689,0.208456157,0.248839342
,05.08.2006,0.27980555,0.287898245,0.208388772,0.249078243
,06.08.2006,0.27868352,0.287591762,0.208394628,0.249287652
,07.08.2006,0.279230573,0.287343574,0.208318891,0.24946267
,08.08.2006,0.280162788,0.287719128,0.208378553,0.24959709
,09.08.2006,0.280724871,0.2882638,0.208646678,0.249725762
,10.08.2006,-9999,-9999,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999
,24.08.2006,0.274810288,0.285644487,0.208150284,0.250897404
,25.08.2006,0.274426669,0.28609011,0.208359472,0.250911144
,26.08.2006,0.27138303,0.285552845,0.208484182,0.25095951
,27.08.2006,0.2681829,0.28395201,0.208132779,0.251031428
,28.08.2006,0.263989722,0.281691276,0.207295903,0.25107408
,29.08.2006,0.263128436,0.27961609,0.206101917,0.251027096
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999
,01.09.2006,-9999,-9999,-9999,-9999
,02.09.2006,0.255131299,0.251203136,0.200752079,0.240086672
,03.09.2006,0.253117814,0.249614244,0.200051007,0.239902843
,04.09.2006,0.253018439,0.248747524,0.199228825,0.239676917
,05.09.2006,0.252783734,0.248232231,0.198619544,0.239409323
,06.09.2006,0.25353528,0.248268024,0.198218705,0.239104973
,07.09.2006,0.253519383,0.248476618,0.198094712,0.238819981
,08.09.2006,0.252707295,0.248513079,0.198049407,0.238542239
,09.09.2006,0.250895987,0.247991121,0.197911301,0.238342181
,10.09.2006,0.249011476,0.247092483,0.197516076,0.23817784
,11.09.2006,0.247834036,0.246179485,0.196968221,0.237980514
,12.09.2006,0.245503196,0.245130099,0.196352299,0.237775586
,13.09.2006,0.245274262,0.244098262,0.195590312,0.237541017
,14.09.2006,0.246500779,0.243962192,0.195030671,0.237258088
,15.09.2006,0.248451999,0.244720658,0.194902823,0.236944429
,16.09.2006,0.246019498,0.245228822,0.19513665,0.236637754
,17.09.2006,0.240402308,0.243400469,0.194923427,0.236463192
,18.09.2006,0.238739186,0.24126338,0.193853981,0.23630137
,19.09.2006,0.237383029,0.23976388,0.192737233,0.236079272
,20.09.2006,0.238112827,0.239063578,0.191803217,0.235739899
,21.09.2006,0.238397842,0.239043456,0.191264249,0.235315959
,22.09.2006,0.235759898,0.238552016,0.190923825,0.234913571
,23.09.2006,0.232789417,0.237043418,0.19025503,0.23456098
,24.09.2006,0.230720348,0.235213035,0.189239702,0.234241699
,25.09.2006,0.231806142,0.234275314,0.188191595,0.233839492
,26.09.2006,0.233011436,0.234354445,0.187576021,0.233372804
,27.09.2006,0.234337037,0.234932391,0.187385927,0.232897039
,28.09.2006,0.232823638,0.235111963,0.187422947,0.232481518
,29.09.2006,0.233224503,0.234803925,0.187275544,0.232137656
,30.09.2006,0.234305782,0.235167123,0.187191391,0.231832227
,01.10.2006,0.235047836,0.235756051,0.18731543,0.231547009
,02.10.2006,0.234950779,0.236150832,0.187536077,0.231300472
,03.10.2006,0.234872132,0.23635479,0.187726923,0.231110744
,04.10.2006,0.23334949,0.236297837,0.187837291,0.230969369
,05.10.2006,0.231990949,0.235497063,0.187695286,0.230854919
,06.10.2006,0.233236538,0.235307573,0.187413307,0.230739716
,07.10.2006,0.234682591,0.235821908,0.187399272,0.23059197
,08.10.2006,0.235081506,0.236710302,0.187667881,0.230412987
,09.10.2006,0.230198032,0.236126426,0.187907558,0.230313823
,10.10.2006,0.224562138,0.233495832,0.187309006,0.230276445
,11.10.2006,0.221578547,0.230580136,0.185916588,0.230178859
,12.10.2006,0.220883685,0.228555928,0.184390966,0.22995174
,13.10.2006,0.220544439,0.227478156,0.183177665,0.229582271
,14.10.2006,0.22025959,0.226756987,0.182273946,0.229127133
,15.10.2006,0.22011534,0.226137275,0.181547911,0.228647271
,16.10.2006,0.221097029,0.226169796,0.18103345,0.228160552
,17.10.2006,0.219077181,0.225983421,0.180774111,0.227716984
,18.10.2006,0.213720554,0.224116714,0.180184432,0.227325234
,19.10.2006,0.209697363,0.221152326,0.178863648,0.226963959
,20.10.2006,0.208048731,0.218518326,0.177178015,0.226524542
,21.10.2006,0.207794201,0.217027705,0.175659526,0.225974261
,22.10.2006,0.205851044,0.215772148,0.174481296,0.22536474
,23.10.2006,0.20493965,0.214290369,0.173304082,0.224717132
,24.10.2006,0.206377822,0.213666059,0.17226443,0.223952757
,25.10.2006,0.207539672,0.213834461,0.171645496,0.223181561
,26.10.2006,0.207889333,0.214273021,0.171391657,0.222460904
,27.10.2006,0.204232757,0.213452307,0.171136766,0.221828266
,28.10.2006,0.203939106,0.212148712,0.170416178,0.22126975
,29.10.2006,0.204879803,0.211829171,0.169743489,0.220682655
,30.10.2006,0.205540715,0.211905919,0.169368579,0.220124761
,31.10.2006,0.202092606,0.211917347,0.16913215,0.219586981
,01.11.2006,0.197732916,0.224779138,0.168622619,0.219082955
,02.11.2006,0.195429062,0.2093652,0.167830456,0.218572633
,03.11.2006,0.19470501,0.207945546,0.166851179,0.218035127
,04.11.2006,0.19681874,0.207348056,0.166031141,0.217457435
,05.11.2006,0.198550212,0.207597414,0.165637502,0.216851385
,06.11.2006,0.200422902,0.208237592,0.165566711,0.256955752
,07.11.2006,0.201716636,0.209162071,0.165752055,0.215741759
,08.11.2006,0.203523767,0.210128697,0.166099838,0.215343887
,09.11.2006,0.204394529,0.211321688,0.166621184,0.215014614
,10.11.2006,0.20202277,0.211385075,0.167077133,0.214802658
,11.11.2006,0.198367807,0.210202722,0.167001319,0.214649588
,12.11.2006,0.196620529,0.208450871,0.166370843,0.214483775
,13.11.2006,0.19419867,0.207136426,0.165565232,0.21423778
,14.11.2006,0.192591283,0.205366074,0.164609285,0.213879398
,15.11.2006,0.191883083,0.204238278,0.163619563,0.213446219
,16.11.2006,0.191053029,0.203288531,0.162786205,0.212946688
,17.11.2006,0.192141352,0.202715311,0.162046495,0.212389807
,18.11.2006,0.193083632,0.202973558,0.161633858,0.211849239
,19.11.2006,0.193029774,0.203141978,0.161461651,0.211321096
,20.11.2006,0.192098199,0.202918443,0.161313682,0.210857114
,21.11.2006,0.191503597,0.202309623,0.161000389,0.21042631
,22.11.2006,0.192403704,0.202213568,0.160666715,0.210033075
,23.11.2006,0.192905801,0.202444361,0.160525174,0.209646415
,24.11.2006,0.192878213,0.202610047,0.160503317,0.209291187
,25.11.2006,0.191532076,0.202279826,0.160424864,0.208947319
,26.11.2006,0.19134285,0.201828332,0.160166809,0.208668751
,27.11.2006,0.18943925,0.201306539,0.159888443,0.208384296
,28.11.2006,0.186728829,0.199886127,0.15935414,0.208061265
,29.11.2006,0.185510561,0.198427985,0.158518949,0.207727214
,30.11.2006,0.18395367,0.197289863,0.157661138,0.207311905
,01.12.2006,0.182121763,0.195887151,0.156792537,0.206834408
,02.12.2006,0.180954322,0.194679692,0.15587371,0.206324307
,03.12.2006,0.179118438,0.19342146,0.154979944,0.205768367
,04.12.2006,0.177293479,0.191904247,0.154000758,0.205165576
,05.12.2006,0.176924384,0.190680213,0.152968682,0.204546387
,06.12.2006,0.177321486,0.1901098,0.152133911,0.20390543
,07.12.2006,0.177659708,0.18982478,0.151537057,0.203233402
,08.12.2006,0.177991587,0.189718713,0.151096831,0.202579849
,09.12.2006,0.178851243,0.189737824,0.150780683,0.201965158
,10.12.2006,0.179494422,0.190012286,0.150602776,0.201414664
,11.12.2006,0.180004265,0.190186809,0.150538306,0.200909774
,12.12.2006,0.180247393,0.190482344,0.150511414,0.200471355
,13.12.2006,0.179449048,0.190331253,0.150470614,0.200086188
,14.12.2006,0.180567717,0.190233346,0.150316655,0.199730378
,15.12.2006,0.181925592,0.190858847,0.150319577,0.199393554
,16.12.2006,0.182572147,0.191406197,0.150526837,0.199102005
,17.12.2006,0.182096238,0.191766862,0.150750016,0.198868451
,18.12.2006,0.180134733,0.191338713,0.150796001,0.198656372
,19.12.2006,0.178116881,0.1903555,0.150522988,0.198448798
,20.12.2006,0.177063517,0.189204547,0.149990928,0.198233688
,21.12.2006,0.176417548,0.188439049,0.149393021,0.19795117
,22.12.2006,0.175636502,0.187831252,0.148857414,0.197615758
,23.12.2006,0.174349453,0.186977271,0.148326588,0.197252821
,24.12.2006,0.173558989,0.18616562,0.14773682,0.196872905
,25.12.2006,0.172665154,0.185457655,0.14716337,0.196469984
,26.12.2006,0.171734543,0.184570351,0.146578483,0.196036335
,27.12.2006,0.172234129,0.184093715,0.146005769,0.19557897
,28.12.2006,0.173095623,0.18411138,0.14565238,0.195132631
,29.12.2006,0.173792394,0.18432708,0.145477042,0.194677725
,30.12.2006,0.173880622,0.184519599,0.145404369,0.194279872
,31.12.2006,0.173146035,0.184378737,0.145333228,0.193909903
,01.01.2007,0.172059762,0.183947865,0.145134915,0.193587715
,02.01.2007,0.170726532,0.183240313,0.144796802,0.193267016
,03.01.2007,0.170190424,0.182491571,0.144348778,0.192923259
,04.01.2007,0.170976719,0.182213853,0.143938868,0.192576265
,05.01.2007,0.172212962,0.182462168,0.143747236,0.192224355
,06.01.2007,0.172929162,0.182921724,0.143746115,0.191885836
,07.01.2007,0.171767531,0.182933133,0.143793717,0.19156989
,08.01.2007,0.170223936,0.182282558,0.14363036,0.191287938
,09.01.2007,0.17047844,0.181707773,0.143273046,0.19103098
,10.01.2007,0.170937396,0.181641408,0.14299499,0.190721011
,11.01.2007,0.171414485,0.181655171,0.142856608,0.190450037
,12.01.2007,0.170253193,0.181673583,0.142768012,0.190206032
,13.01.2007,0.164940757,0.18086968,0.142507162,0.189928521
,14.01.2007,0.15120962,0.179975239,0.142058167,0.189675397
,15.01.2007,0.141391114,0.178989045,0.141514235,0.189367618
,16.01.2007,0.132200064,0.177861434,0.140903194,0.189016513
,17.01.2007,0.126570877,0.176610008,0.140235836,0.188629504
,18.01.2007,0.124412089,0.174985073,0.139551053,0.188225543
,19.01.2007,0.122334206,0.171861589,0.138822638,0.187807401
,20.01.2007,0.121289191,0.167956505,0.138219665,0.187344249
,21.01.2007,0.122977655,0.164665158,0.137816662,0.186890516
,22.01.2007,0.123805084,0.163333418,0.166850698,0.18640347
,23.01.2007,0.123916008,0.162432784,0.136979661,0.185955471
,24.01.2007,0.127036163,0.162074023,0.136784336,0.185538162
,25.01.2007,0.131534873,0.163017694,0.136729215,0.185137994
,26.01.2007,0.136661993,0.16487954,0.136812198,0.18478339
,27.01.2007,0.141283796,0.167312936,0.136974215,0.184478347
,28.01.2007,0.14060124,0.169667442,0.137077698,0.184185656
,29.01.2007,0.138095199,0.170565348,0.137220951,0.183977057
,30.01.2007,0.137748502,0.170484017,0.13723674,0.183818646
,31.01.2007,0.136090503,0.170128409,0.137153309,0.183638661
,01.02.2007,0.133088809,0.16924644,0.136936811,0.183460437
,02.02.2007,0.124160962,0.166850323,0.136455086,0.183241522
,03.02.2007,0.119687771,0.161635904,0.136070822,0.183058351
,04.02.2007,0.121124599,0.157367086,0.135657255,0.182820582
,05.02.2007,0.108849719,0.155999684,0.135327062,0.182559676
,06.02.2007,0.128954934,0.15649787,0.135229108,0.182283888
,07.02.2007,0.135828481,0.158281563,0.135299865,0.182005546
,08.02.2007,0.14111963,0.160996738,0.135523615,0.181756633
,09.02.2007,0.145167776,0.164183999,0.135828507,0.181552618
,10.02.2007,0.148827061,0.167209413,0.136109529,0.181402197
,11.02.2007,0.154050492,0.16985108,0.136403201,0.181316588
,12.02.2007,0.162873712,0.172312486,0.136656873,0.18123234
,13.02.2007,0.16901314,0.174659046,0.136892979,0.181197732
,14.02.2007,0.166545786,0.176124418,0.137147948,0.181175898
,15.02.2007,0.16177151,0.176553103,0.137383278,0.181162844
,16.02.2007,0.157456732,0.176604567,0.137560771,0.181158894
,17.02.2007,0.157705392,0.176582839,0.137657647,0.181171621
,18.02.2007,0.15984558,0.176661818,0.137723145,0.181164331
,19.02.2007,0.16390302,0.176832311,0.137791117,0.181151745
,20.02.2007,0.170551432,0.177098406,0.137872381,0.181126578
,21.02.2007,0.175558859,0.177592048,0.138019368,0.181115953
,22.02.2007,0.178955473,0.178669024,0.13832521,0.18110569
,23.02.2007,0.180801749,0.180024177,0.138870568,0.181136622
,24.02.2007,0.182387496,0.181344372,0.139609458,0.181205132
,25.02.2007,0.181710778,0.182231353,0.140361638,0.181348152
,26.02.2007,0.180629427,0.182174226,0.140805026,0.181503843
,27.02.2007,0.181172765,0.182189341,0.141017214,0.181674036
,28.02.2007,0.182384658,0.182772217,0.141273765,0.181842141
,01.03.2007,0.180972374,0.182994769,0.1416145,0.181983968
,02.03.2007,0.179736863,0.182581692,0.141726913,0.182127505
,03.03.2007,0.178768463,0.182070083,0.141626641,0.182233758
,04.03.2007,0.178329713,0.181631633,0.141446275,0.182317116
,05.03.2007,0.179437946,0.181548352,0.141294854,0.182340526
,06.03.2007,0.182375468,0.182395172,0.141377282,0.182355451
,07.03.2007,0.186070028,0.184000425,0.141869904,0.182368231
,08.03.2007,0.188991812,0.18616768,0.142800718,0.182435056
,09.03.2007,0.189793566,0.187708506,0.143902963,0.182610483
,10.03.2007,0.191562422,0.188951417,0.144876384,0.18291246
,11.03.2007,0.192605448,0.190247666,0.145821105,0.183316313
,12.03.2007,0.194441284,0.191380973,0.146723892,0.183743949
,13.03.2007,0.197512051,0.193001123,0.147671133,0.184209408
,14.03.2007,0.200494651,0.195067492,0.148859139,0.184699746
,15.03.2007,0.200916592,0.196870709,0.150196179,0.185281199
,16.03.2007,0.198760894,0.197296085,0.151252662,0.185920189
,17.03.2007,0.200102755,0.197259895,0.151798489,0.186589221
,18.03.2007,0.203425744,0.198660893,0.152425848,0.187192237
,19.03.2007,0.205659309,0.200419508,0.153434771,0.187767122
,20.03.2007,0.20659209,0.20188675,0.154561905,0.188392314
,21.03.2007,0.208031993,0.203078423,0.155612335,0.189017959
,22.03.2007,0.207938272,0.204059362,0.156592987,0.189705571
,23.03.2007,0.208944765,0.204735372,0.157399314,0.190400898
,24.03.2007,0.208353334,0.205479433,0.158169224,0.225704725
,25.03.2007,0.205560142,0.204895947,0.158666044,0.191768611
,26.03.2007,0.207901107,0.204913248,0.158766726,0.1923762
,27.03.2007,0.209009262,0.205782929,0.159170896,0.192902369
,28.03.2007,0.208748119,0.206151011,0.159679067,0.193408937
,29.03.2007,0.207580925,0.20660525,0.160138697,0.193902365
,30.03.2007,0.200911586,0.204897534,0.160241146,0.194365295
,31.03.2007,0.198467569,0.202471717,0.159468668,0.19477802
,01.04.2007,0.199412626,0.201244052,0.15855504,0.195046062
,02.04.2007,0.203880369,0.201886672,0.158106063,0.19513581
,03.04.2007,0.207259298,0.203817572,0.158478313,0.195150447
,04.04.2007,0.206707285,0.205033474,0.159275647,0.195231878
,05.04.2007,0.206599032,0.205245185,0.159820869,0.195422628
,06.04.2007,0.205250348,0.20543775,0.160174375,0.195711921
,07.04.2007,0.199612075,0.204083807,0.160222025,0.195998967
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.199565738,0.199549034,0.157393546,0.196245208
,11.04.2007,0.198960658,0.20043467,0.157441342,0.196085675
,12.04.2007,0.1985502,0.200461854,0.157526711,0.195967224
,13.04.2007,0.197576477,0.200066452,0.157465457,0.195903546
,14.04.2007,0.197851241,0.199767618,0.157290714,0.195866209
,15.04.2007,0.201868684,0.200473167,0.157224248,0.195823531
,16.04.2007,0.206076387,0.202481023,0.157749855,0.195749595
,17.04.2007,0.207663549,0.204284692,0.158713649,0.195813174
,18.04.2007,0.209850488,0.205841336,0.159693741,0.195983071
,19.04.2007,0.212067314,0.207426699,0.160719747,0.196244953
,20.04.2007,0.212781447,0.208786654,0.161774548,0.196631658
,21.04.2007,0.21497286,0.209984069,0.162714194,0.197048494
,22.04.2007,0.215847086,0.211214595,0.163701931,0.19753718
,23.04.2007,0.217327303,0.212376128,0.164635377,0.198047083
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.209764466,0.209875041,0.165273222,0.1996813
,27.04.2007,0.212500996,0.209923037,0.164957509,0.200027141
,28.04.2007,0.217344865,0.211518139,0.165220906,0.200254927
,29.04.2007,0.222572262,0.214148077,0.166183767,0.200464085
,30.04.2007,0.226714531,0.217235481,0.167742258,0.20078342
,01.05.2007,0.228003182,0.219670475,0.169518205,0.201255412
,02.05.2007,0.228189626,0.221056517,0.171051575,0.201896994
,03.05.2007,0.228498324,0.221856086,0.172205006,0.202616337
,04.05.2007,0.227309589,0.222421024,0.173132722,0.203346053
,05.05.2007,0.223890441,0.221672256,0.173639767,0.204089181
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.219247085,0.218496089,0.172953434,0.205341149
,08.05.2007,0.219364203,0.217677473,0.172428397,0.205715223
,09.05.2007,0.223481456,0.218295345,0.172190921,0.205946853
,10.05.2007,0.227561565,0.220082626,0.172650011,0.206131782
,11.05.2007,0.231915046,0.222553417,0.173683767,0.20631723
,12.05.2007,0.235129185,0.225177859,0.175164664,0.206589315
,13.05.2007,0.236548957,0.227187982,0.176753833,0.206998794
,14.05.2007,0.238039233,0.228868306,0.178205915,0.207540114
,15.05.2007,0.235796797,0.229676569,0.179475694,0.208181468
,16.05.2007,0.234136477,0.229053544,0.180129453,0.208896052
,17.05.2007,0.236241034,0.229368383,0.180440738,0.20953503
,18.05.2007,0.236230213,0.229972073,0.180994646,0.210115711
,19.05.2007,0.23747981,0.230684407,0.181582603,0.210635822
,20.05.2007,0.237118517,0.231421276,0.182270712,0.211155794
,21.05.2007,0.237810245,0.232098724,0.182946772,0.211657319
,22.05.2007,0.235448095,0.232538508,0.183660282,0.212169389
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,0.227750044,0.22900247,0.183391721,0.213258686
,25.05.2007,0.22841663,0.228279009,0.182838859,0.213650177
,26.05.2007,0.230008414,0.228854799,0.182783491,0.213878945
,27.05.2007,0.230287864,0.229598239,0.183208212,0.214046451
,28.05.2007,0.231945621,0.230713031,0.183909934,0.214241287
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.220568233,0.228927935,0.185609818,0.215377268
,01.06.2007,0.219986106,0.227692607,0.185003271,0.215774047
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
