@T,B1B2B3,,,,
descr,average observed soil water content at probe B1 B2 B3 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,03.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1568.666667,,,
x,,513721.3333,,,
y,,4495332.667,,,
,13.11.2008,0.257440487,0.275067966,0.203959362,0.201941754
,14.11.2008,0.255706691,0.275151402,0.203870616,0.201658827
,15.11.2008,0.251835761,0.273354259,0.203604701,0.201350522
,16.11.2008,0.252155617,0.271044262,0.202677674,0.201078286
,17.11.2008,0.253720138,0.270687575,0.201964439,0.200764227
,18.11.2008,0.25478479,0.270962075,0.201741272,0.200379142
,19.11.2008,0.257172347,0.271836764,0.201828399,0.200032417
,20.11.2008,0.256110505,0.272626166,0.202263006,0.199775677
,21.11.2008,0.25233529,0.270961727,0.202333042,0.199540256
,22.11.2008,0.250848799,0.269142831,0.201754293,0.1993644
,23.11.2008,0.250561513,0.267856507,0.201008004,0.199115979
,24.11.2008,0.248757869,0.266772712,0.200440276,0.198815034
,25.11.2008,0.247325837,0.265248771,0.199721604,0.198488518
,26.11.2008,0.246351981,0.263722182,0.198919952,0.198086697
,27.11.2008,0.24807015,0.263354017,0.198276646,0.197690768
,28.11.2008,0.24764846,0.263334141,0.197997572,0.197261062
,29.11.2008,0.247030697,0.263011574,0.197746791,0.196866572
,30.11.2008,0.246525262,0.262272742,0.197437644,0.196504672
,01.12.2008,0.244603278,0.261279913,0.197065012,0.196138271
,02.12.2008,0.245935061,0.260390787,0.19652121,0.195792225
,03.12.2008,0.247339994,0.261380819,0.196437941,0.195489517
,04.12.2008,0.24535971,0.260862363,0.196502579,0.195144101
,05.12.2008,0.244399527,0.259937033,0.196182781,0.194852453
,06.12.2008,0.243775808,0.25907917,0.19576943,0.194561399
,07.12.2008,0.243178966,0.258334415,0.195346308,0.194243346
,08.12.2008,0.242768053,0.257699811,0.194983352,0.193950627
,09.12.2008,0.241796975,0.257035527,0.194646593,0.193638882
,10.12.2008,0.24000881,0.255821348,0.194176965,0.193296875
,11.12.2008,0.239607792,0.254588248,0.193549858,0.192969352
,12.12.2008,0.23965858,0.254040959,0.193024458,0.192625261
,13.12.2008,0.239057255,0.25343569,0.192630475,0.192233115
,14.12.2008,0.23869998,0.25293055,0.192295,0.191872959
,15.12.2008,0.23332359,0.251724906,0.191842182,0.191558229
,16.12.2008,0.219464217,0.249615951,0.191047113,0.191182605
,17.12.2008,0.207329141,0.247950759,0.190097136,0.190744922
,18.12.2008,0.198807201,0.246708294,0.189216767,0.190242916
,19.12.2008,0.196444206,0.245817524,0.188557598,0.189701415
,20.12.2008,0.195720438,0.245471667,0.187988555,0.18931177
,21.12.2008,0.180604159,0.244948828,0.187475277,0.188854491
,22.12.2008,0.162921984,0.244055,0.186821234,0.188404751
,23.12.2008,0.157596771,0.243060107,0.186191262,0.187986945
,24.12.2008,0.153894727,0.241741626,0.185621911,0.187550583
,25.12.2008,0.152166643,0.238535374,0.185084656,0.187085218
,26.12.2008,0.158633874,0.23442432,0.184643599,0.186664474
,27.12.2008,0.158718339,0.233544111,0.184477925,0.186294879
,28.12.2008,0.157567392,0.23151762,0.184237855,0.185869004
,29.12.2008,0.164616395,0.230501419,0.184083085,0.185484138
,30.12.2008,0.173134249,0.232707502,0.184098707,0.185108625
,31.12.2008,0.181280931,0.236613925,0.184145528,0.184818896
,01.01.2009,0.18235274,0.239992051,0.184202817,0.184558405
,02.01.2009,0.18734156,0.241394026,0.184304672,0.184318799
,03.01.2009,0.192842503,0.242098244,0.18447029,0.184137971
,04.01.2009,0.190083808,0.242557316,0.184601067,0.184006156
,05.01.2009,0.171519228,0.242651394,0.184635154,0.183880718
,06.01.2009,0.167988019,0.242149547,0.184581116,0.183694566
,07.01.2009,0.174849552,0.241897832,0.18448974,0.183542309
,08.01.2009,0.184482539,0.241866241,0.184481062,0.183382352
,09.01.2009,0.194021551,0.241952592,0.184546641,0.183247731
,10.01.2009,0.199557996,0.242133052,0.184630834,0.18313875
,11.01.2009,0.200797225,0.242343243,0.184728458,0.183025084
,12.01.2009,0.200896783,0.242568311,0.184834958,0.182919849
,13.01.2009,0.199209237,0.242714855,0.18490606,0.182828782
,14.01.2009,0.198711981,0.242786088,0.184950608,0.1827324
,15.01.2009,0.202867561,0.242903756,0.185015216,0.182648541
,16.01.2009,0.205209055,0.243011882,0.185047012,0.182541729
,17.01.2009,0.209901461,0.243078164,0.185095746,0.182451553
,18.01.2009,0.217329394,0.243369407,0.185171911,0.182371243
,19.01.2009,0.224854614,0.243976301,0.185308029,0.182348951
,20.01.2009,0.239213479,0.244898918,0.185532706,0.182325786
,21.01.2009,0.243660129,0.245877483,0.185941226,0.182291405
,22.01.2009,0.246205283,0.247341431,0.18649225,0.182272051
,23.01.2009,0.248265931,0.249398784,0.187396415,0.182343821
,24.01.2009,0.245641361,0.249278843,0.188220633,0.18246603
,25.01.2009,0.244288738,0.24822467,0.188364365,0.182667231
,26.01.2009,0.243293455,0.247338914,0.188218732,0.182834492
,27.01.2009,0.242533623,0.246623413,0.187996623,0.182921752
,28.01.2009,0.241655791,0.245952786,0.18771801,0.182930121
,29.01.2009,0.240688835,0.245416593,0.187464571,0.182898397
,30.01.2009,0.238977447,0.244983968,0.187228354,0.182834981
,31.01.2009,0.238635897,0.244692322,0.187005753,0.182734615
,01.02.2009,0.239843954,0.244662679,0.186885348,0.182654285
,02.02.2009,0.240318717,0.24482287,0.18684465,0.182571326
,03.02.2009,0.240806866,0.244890317,0.186840436,0.182456088
,04.02.2009,0.241816673,0.245352178,0.186916828,0.182376271
,05.02.2009,0.243170871,0.245967572,0.187069335,0.182327092
,06.02.2009,0.245256248,0.247131354,0.187400652,0.182280723
,07.02.2009,0.245947194,0.248520516,0.187965947,0.182272347
,08.02.2009,0.244025148,0.249469105,0.188621973,0.182305626
,09.02.2009,0.244116554,0.249556484,0.189042723,0.182407216
,10.02.2009,0.24404948,0.250022993,0.189398603,0.18254299
,11.02.2009,0.243359929,0.249967504,0.189704261,0.182695481
,12.02.2009,0.242798848,0.249710348,0.189835464,0.182816238
,13.02.2009,0.242807976,0.249466321,0.189864409,0.182943191
,14.02.2009,0.241938257,0.249241348,0.189885899,0.183022209
,15.02.2009,0.241027908,0.248630216,0.189793504,0.183073601
,16.02.2009,0.240696443,0.248111458,0.189605854,0.183091807
,17.02.2009,0.241656744,0.248103867,0.189460948,0.183071279
,18.02.2009,0.242685407,0.248843539,0.189537916,0.183031686
,19.02.2009,0.241134159,0.249673156,0.189889617,0.183023072
,20.02.2009,0.240195659,0.250156216,0.190231027,0.18303493
,21.02.2009,0.238552586,0.24998259,0.190471675,0.183077654
,22.02.2009,0.237824288,0.249315025,0.190438739,0.18313896
,23.02.2009,0.238863136,0.24920874,0.190323809,0.183177166
,24.02.2009,0.241353966,0.250513552,0.190476314,0.18320351
,25.02.2009,0.24300606,0.252708104,0.191207153,0.183206165
,26.02.2009,0.245354037,0.254545227,0.19219035,0.183287286
,27.02.2009,0.244389758,0.255730779,0.193191884,0.183461122
,28.02.2009,0.240394908,0.254841898,0.193709823,0.18372887
,01.03.2009,0.239141915,0.253652568,0.193600278,0.183981589
,02.03.2009,0.241955482,0.25375432,0.193425422,0.184148599
,03.03.2009,0.246345347,0.255361668,0.193757329,0.184264765
,04.03.2009,0.251686594,0.2571055,0.194521786,0.184372972
,05.03.2009,0.255940819,0.258732669,0.195455716,0.184558594
,06.03.2009,0.254499559,0.259457999,0.196360245,0.184794187
,07.03.2009,0.25420273,0.259435093,0.196871225,0.185088034
,08.03.2009,0.251955153,0.259121435,0.197167434,0.185359192
,09.03.2009,0.25171998,0.258750031,0.197239031,0.185621374
,10.03.2009,0.249179384,0.25816278,0.197260557,0.18582282
,11.03.2009,0.243523858,0.25633025,0.19695253,0.185992621
,12.03.2009,0.241503937,0.254617086,0.196239005,0.186094548
,13.03.2009,0.241245727,0.253860264,0.195596301,0.186110716
,14.03.2009,0.242565425,0.254020465,0.195256994,0.186006088
,15.03.2009,0.245722139,0.254845679,0.195260755,0.1858924
,16.03.2009,0.25020613,0.256147766,0.195610179,0.185801774
,17.03.2009,0.255403149,0.25770763,0.196217075,0.18579131
,18.03.2009,0.258877978,0.259829662,0.197133593,0.185845824
,19.03.2009,0.259443631,0.261400383,0.198186316,0.185991686
,20.03.2009,0.26045553,0.262579274,0.199094117,0.186222971
,21.03.2009,0.261324451,0.263591494,0.199950128,0.186505619
,22.03.2009,0.2639025,0.265146419,0.200804174,0.186826992
,23.03.2009,0.265418129,0.26723076,0.201972678,0.187204953
,24.03.2009,0.262303319,0.267477809,0.203057231,0.187616291
,25.03.2009,0.260319254,0.266438444,0.203411621,0.188041711
,26.03.2009,0.258028069,0.265402741,0.203375728,0.18845081
,27.03.2009,0.254439595,0.263304545,0.202987223,0.188732605
,28.03.2009,0.251832116,0.260977724,0.202169108,0.188921457
,29.03.2009,0.251099549,0.259094492,0.201197742,0.188963798
,30.03.2009,0.251903024,0.258503494,0.200430661,0.188982009
,31.03.2009,0.251036431,0.257678176,0.199921979,0.188854363
,01.04.2009,0.251734159,0.25710543,0.199395085,0.188701452
,02.04.2009,0.251829846,0.256415873,0.19898219,0.188505496
,03.04.2009,0.255206812,0.25680462,0.198644625,0.188326409
,04.04.2009,0.255982731,0.25804983,0.198874221,0.188171253
,05.04.2009,0.253589082,0.257066414,0.199031014,0.188070147
,06.04.2009,0.253722424,0.255532079,0.198577385,0.187993999
,07.04.2009,0.257034222,0.255411158,0.198062134,0.187879385
,08.04.2009,0.261828428,0.257193872,0.198162403,0.187740266
,09.04.2009,0.265611639,0.259802617,0.198960609,0.18761941
,10.04.2009,0.265815704,0.261295497,0.200000954,0.187621792
,11.04.2009,0.267000931,0.262460663,0.200794099,0.187732502
,12.04.2009,0.266578611,0.262974913,0.201492885,0.187930309
,13.04.2009,0.266245181,0.262927751,0.201888631,0.188127162
,14.04.2009,0.269463092,0.264185084,0.202214302,0.188351794
,15.04.2009,0.271108467,0.266052561,0.20297901,0.18854017
,16.04.2009,0.271311659,0.267774349,0.203906204,0.18878329
,17.04.2009,0.294480334,0.270564827,0.204514763,0.189396563
,18.04.2009,0.347033019,0.317939939,0.204428844,0.189877527
,19.04.2009,0.339659406,0.319292417,0.214520086,0.190085743
,20.04.2009,0.336174495,0.317335629,0.236066447,0.190138262
,21.04.2009,0.33507428,0.317700921,0.242730808,0.190102088
,22.04.2009,0.33604177,0.322332678,0.245707339,0.19016425
,23.04.2009,0.337335948,0.329074068,0.24797244,0.190412152
,24.04.2009,0.338571819,0.335183995,0.249783618,0.190830781
,25.04.2009,0.335246968,0.338510977,0.25118932,0.191421392
,26.04.2009,0.331364152,0.337737179,0.251826584,0.192071389
,27.04.2009,0.328273034,0.33627736,0.251807728,0.192692457
,28.04.2009,0.32666268,0.333677747,0.25138035,0.193178478
,29.04.2009,0.329621844,0.33350095,0.250935576,0.193535037
,30.04.2009,0.330583056,0.334970806,0.251289191,0.193786698
,01.05.2009,0.328540008,0.335235987,0.251910992,0.194044712
,02.05.2009,0.325139049,0.333729186,0.252143073,0.194363532
,03.05.2009,0.327357626,0.332155531,0.251896052,0.194761628
,04.05.2009,0.33092957,0.332874615,0.25174264,0.19499832
,05.05.2009,0.331888768,0.334645626,0.252045389,0.195177488
,06.05.2009,0.332845687,0.336550048,0.252665658,0.195364463
,07.05.2009,0.326828241,0.338963178,0.25354565,0.19561929
,08.05.2009,0.325377192,0.341347717,0.254778933,0.19597895
,09.05.2009,0.324146382,0.342043546,0.255908824,0.196451243
,10.05.2009,0.323594688,0.342289693,0.256694805,0.196978396
,11.05.2009,0.32964256,0.340515738,0.257094222,0.197487446
,12.05.2009,0.335297406,0.340212507,0.257127802,0.198003621
,13.05.2009,0.334695089,0.341417415,0.257645134,0.198415877
,14.05.2009,0.335648668,0.341589428,0.258340327,0.198801345
,15.05.2009,0.336640693,0.341780764,0.258804273,0.199231154
,16.05.2009,0.335916199,0.342261128,0.259414306,0.199625605
,17.05.2009,0.334297385,0.342275857,0.259954429,0.2000258
,18.05.2009,0.321970874,0.343331288,0.260610998,0.20042325
,19.05.2009,0.32208208,0.345353646,0.261676987,0.200827669
,20.05.2009,0.322739055,0.346527309,0.263060986,0.201309917
,21.05.2009,0.321885453,0.34773824,0.264484609,0.20187062
,22.05.2009,0.319446933,0.347041044,0.265629815,0.202503965
,23.05.2009,0.31828158,0.346480256,0.266376534,0.203126276
,24.05.2009,0.316578268,0.345160879,0.266929741,0.203683599
,25.05.2009,0.315798951,0.344370365,0.267276775,0.204205043
,26.05.2009,0.313362544,0.342837693,0.267573758,0.204597896
,27.05.2009,0.314516494,0.341714011,0.267618247,0.204937655
,28.05.2009,0.315761731,0.342192487,0.267862431,0.205180932
,29.05.2009,0.316419611,0.342655127,0.26844344,0.205363808
,30.05.2009,0.320429451,0.344064233,0.269130843,0.205562684
,31.05.2009,0.320680399,0.345451416,0.270211279,0.205809831
,01.06.2009,0.32014837,0.346090875,0.27125257,0.206166094
,02.06.2009,0.318533952,0.346245966,0.272196348,0.20657735
,03.06.2009,0.321657961,0.343976213,0.272578228,0.207033759
,04.06.2009,0.323547026,0.3432731,0.272173188,0.207390603
,05.06.2009,0.326061104,0.344675074,0.271961619,0.207579727
,06.06.2009,0.325513789,0.347342716,0.272315279,0.207690959
,07.06.2009,0.327795667,0.349830319,0.27326663,0.207793834
,08.06.2009,0.321510676,0.349605544,0.274221642,0.207958009
,09.06.2009,0.32340723,0.347955017,0.274436992,0.208210546
,10.06.2009,0.323513977,0.347483935,0.274510394,0.208410387
,11.06.2009,0.319789386,0.347518662,0.274866561,0.208537595
,12.06.2009,0.317943613,0.347274534,0.275378108,0.20864168
,13.06.2009,0.323846473,0.347804437,0.275932627,0.208761736
,14.06.2009,0.323953208,0.348620371,0.276763863,0.208902184
,15.06.2009,0.322989346,0.349117205,0.277679849,0.209074348
,16.06.2009,0.318076025,0.34843579,0.278407424,0.209332444
,17.06.2009,0.317077734,0.348247214,0.278768465,0.209637553
,18.06.2009,0.313824813,0.349203718,0.27945408,0.209921873
,19.06.2009,0.31304478,0.349843158,0.280312952,0.210265072
,20.06.2009,0.313346768,0.350097393,0.281081949,0.210670934
,21.06.2009,0.310768125,0.349492696,0.28165118,0.211128917
,22.06.2009,0.308752243,0.349482139,0.281997966,0.211613033
,23.06.2009,0.311117851,0.350097136,0.282526607,0.212092349
,24.06.2009,0.312138685,0.351827194,0.283129106,0.21264278
,25.06.2009,0.309025478,0.351872556,0.283721417,0.21319901
,26.06.2009,0.305531237,0.351447613,0.284326279,0.213775225
,27.06.2009,0.302204346,0.349954398,0.284707357,0.214324133
,28.06.2009,0.298647315,0.348028082,0.284719498,0.214949913
,29.06.2009,0.29772272,0.346586679,0.284813474,0.215516939
,30.06.2009,0.291525698,0.344802264,0.28497918,0.216055956
,01.07.2009,0.291139254,0.342472544,0.284920546,0.216628957
,02.07.2009,0.287632673,0.340520335,0.284789121,0.217172591
,03.07.2009,0.286981625,0.338662299,0.284609528,0.217722357
,04.07.2009,0.284202461,0.336850634,0.2843824,0.218226593
,05.07.2009,0.280746773,0.334728873,0.28406402,0.218755381
,06.07.2009,0.277957099,0.332206047,0.283325078,0.219207564
,07.07.2009,0.276971131,0.330150034,0.282496061,0.219619699
,08.07.2009,0.263108841,0.328670247,0.281755428,0.219871833
,09.07.2009,0.256930221,0.327894801,0.281191901,0.22017412
,10.07.2009,0.262943959,0.327135334,0.280869262,0.220520884
,11.07.2009,0.269250329,0.326181778,0.280500979,0.220919388
,12.07.2009,0.272551846,0.325600704,0.280181609,0.221373777
,13.07.2009,0.279288927,0.326876511,0.280030401,0.2218931
,14.07.2009,0.272835659,0.326172184,0.279485621,0.22245627
,15.07.2009,0.2724693,0.324434371,0.278727274,0.223009143
,16.07.2009,0.268157463,0.322816063,0.278000397,0.223452554
,17.07.2009,0.271633873,0.321442692,0.277283116,0.223956968
,18.07.2009,0.261103945,0.320048943,0.276563921,0.224470099
,19.07.2009,0.254155645,0.318607141,0.275759074,0.224988606
,20.07.2009,0.256362631,0.31681623,0.274791746,0.225537628
,21.07.2009,0.257541257,0.31546371,0.273897354,0.226089608
,22.07.2009,0.256238628,0.312932212,0.272786759,0.22664614
,23.07.2009,0.248021677,0.311103121,0.270873723,0.227111796
,24.07.2009,0.251421938,0.310037963,0.268810228,0.227525655
,25.07.2009,0.25636309,0.309602214,0.2672915,0.227919385
,26.07.2009,0.258321009,0.308437623,0.26612206,0.228289715
,27.07.2009,0.252910653,0.30759056,0.264588662,0.22867858
,28.07.2009,0.250926617,0.306432313,0.264013224,0.229083269
,29.07.2009,0.238120946,0.3051849,0.263613672,0.22942098
,30.07.2009,0.244405869,0.304038616,0.26298959,0.229894775
,31.07.2009,0.240404798,0.302215505,0.261922939,0.23018121
,01.08.2009,0.231057738,0.300796313,0.260806988,0.230259453
,02.08.2009,0.234683523,0.300465297,0.259316479,0.230249076
,03.08.2009,0.222661476,0.301241656,0.258038747,0.230130466
,04.08.2009,0.235953791,0.301727207,0.257471907,0.230138059
,05.08.2009,0.229695756,0.30192355,0.25702536,0.262937771
,06.08.2009,0.237883135,0.302616606,0.256770855,0.230303709
,07.08.2009,0.241488632,0.302898791,0.256802761,0.230485883
,08.08.2009,0.229396924,0.302372343,0.256654733,0.230752064
,09.08.2009,0.230293517,0.302600083,0.256734373,0.231035752
,10.08.2009,0.233955935,0.302423016,0.256621226,0.231291924
,11.08.2009,0.224094288,0.302089093,0.256329575,0.231457523
,12.08.2009,0.21073196,0.30220822,0.255914355,0.231501975
,13.08.2009,0.229083598,0.302633002,0.255705722,0.231591236
,14.08.2009,0.24933704,0.302727377,0.255953546,0.231727492
,15.08.2009,0.248277232,0.302132523,0.256205205,0.231914763
,16.08.2009,0.229327738,0.300990437,0.256126507,0.232052366
,17.08.2009,0.228026467,0.29992893,0.255830396,0.232196893
,18.08.2009,0.220875553,0.299166379,0.255460596,0.23227319
,19.08.2009,0.231425771,0.298642886,0.255092104,0.232290573
,20.08.2009,0.233100564,0.298177858,0.254734056,0.23226316
,21.08.2009,0.23488841,0.298014424,0.254403561,0.232221072
,22.08.2009,0.224700704,0.298019877,0.25415628,0.232127629
,23.08.2009,0.228546655,0.298485941,0.253979003,0.232068572
,24.08.2009,0.210448067,0.299239854,0.254181223,0.23207269
,25.08.2009,0.235190514,0.299040487,0.254527003,0.232258002
,26.08.2009,0.230870573,0.298540312,0.254641852,0.232413207
,27.08.2009,0.220056884,0.297560021,0.25449538,0.232530978
,28.08.2009,0.219596081,0.2966754,0.254062157,0.232562718
,29.08.2009,0.21536763,0.296606049,0.253873953,0.232566203
,30.08.2009,0.226293471,0.296347972,0.253855191,0.232600937
,31.08.2009,0.217043794,0.29540539,0.253733796,0.232674208
,01.09.2009,0.218620924,0.294432391,0.253217033,0.232650041
,02.09.2009,0.211835391,0.294272008,0.25273497,0.232553546
,03.09.2009,0.219100592,0.294520908,0.252596693,0.232456485
,04.09.2009,0.215639623,0.294368046,0.252599705,0.232420603
,05.09.2009,0.207926031,0.294013243,0.25253496,0.232391151
,06.09.2009,0.214464887,0.293692269,0.252424319,0.232398392
,07.09.2009,0.219371611,0.29338632,0.252288871,0.232391879
,08.09.2009,0.21352267,0.293206937,0.252171138,0.23242816
,09.09.2009,0.204681145,0.293040436,0.252099081,0.232446052
,10.09.2009,0.197291111,0.2928297,0.252023746,0.232478042
,11.09.2009,0.204540759,0.292625178,0.251903579,0.232479876
,12.09.2009,0.215413098,0.29225471,0.251837518,0.232573494
,13.09.2009,0.208418044,0.290395899,0.251541504,0.232634765
,14.09.2009,0.196758309,0.288639995,0.250808208,0.232640609
,15.09.2009,0.191160903,0.288195115,0.250153112,0.232523856
,16.09.2009,0.191820723,0.288458834,0.249860543,0.232369191
,17.09.2009,-9999,-9999,-9999,-9999
,18.09.2009,-9999,-9999,-9999,-9999
,19.09.2009,0.18849529,0.289167827,0.247550516,0.242451843
,20.09.2009,0.195875452,0.288752017,0.247300047,0.24236751
,21.09.2009,0.197212704,0.288110596,0.247083771,0.242308408
,22.09.2009,0.19121007,0.285863289,0.246574554,0.242196811
,23.09.2009,0.210621998,0.283110886,0.245547913,0.242078286
,24.09.2009,0.195066523,0.280909718,0.244360895,0.241789328
,25.09.2009,0.185457055,0.279666626,0.243307435,0.241344539
,26.09.2009,0.191447891,0.279192796,0.242569123,0.240912332
,27.09.2009,0.17597123,0.279569574,0.242152977,0.240347472
,28.09.2009,0.175555364,0.28017396,0.242118726,0.239966354
,29.09.2009,0.182851524,0.279778583,0.242052015,0.239686529
,30.09.2009,0.17967446,0.279709264,0.241867018,0.239375215
,01.10.2009,0.190378441,0.279717804,0.241822207,0.239240357
,02.10.2009,0.22008304,0.303227083,0.235185788,0.261886161
