@T,obs,,,,,,,,
descr,observed runoff at Drake,,,,,,,,
unit,m3/s  //  mg/l  //  mg/l ,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,09.01.2001,,,,,,,,
date_end,31.12.2013,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,
@H,date,orun[1],no3_n[1],sedim[1],no3_n[2],no3_n[3],no3_n_load[4],no3_n_load_ntrax[4],sedim_load[2]
name,-,SF450,SF450,SF450,SF450,SF450,SF450,SF450,SF450
ID,-,1,2,3,4,5,6,7,8
elevation,-,289,289,289,289,289,289,289,289
x,-,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4
y,-,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7
,28.05.2011,24.09763646,16.4,187,-9999,19.18,-9999,0.686815762,6.70E+00
,29.05.2011,17.4998112,16.36,239,16.4,18.2,0.426475821,0.473284143,6.22E+00
,30.05.2011,14.21505699,16.14,159,15.9,17.54,0.335863595,0.370506129,3.36E+00
,31.05.2011,11.58159026,15.91,117,-9999,17.23,-9999,0.296531392,2.01E+00
,01.06.2011,9.882579463,15.72,103,-9999,17,-9999,0.249652799,1.51E+00
,02.06.2011,9.174658298,15.53,92,-9999,16.39,-9999,0.22345293,1.25E+00
,03.06.2011,8.3251529,15.35,89,-9999,16.4,-9999,0.202886556,1.10E+00
,04.06.2011,7.475647502,15.17,82,-9999,16.31,-9999,0.181184056,9.11E-01
,05.06.2011,6.711092644,14.98,73,-9999,16.07,-9999,0.160260434,7.28E-01
,06.06.2011,6.286339945,14.74,60,14.8,15.9,0.138253706,0.148529319,5.60E-01
,07.06.2011,5.8332704,13.94,71,14.2,15.81,0.12308855,0.137044364,6.15E-01
,08.06.2011,5.323567161,12.55,80,-9999,15.6,-9999,0.123408348,6.33E-01
,09.06.2011,5.040398695,11.26,79,-9999,15.06,-9999,0.112799472,5.92E-01
,10.06.2011,10.50555009,8.1,212,8.1,14.16,0.126450636,0.221054446,3.31E+00
,11.06.2011,12.34614512,8.1,111,-9999,16.92,-9999,0.31041946,2.04E+00
,12.06.2011,10.50555009,8.1,76,-9999,17.82,-9999,0.2781914,1.19E+00
,13.06.2011,8.919806679,8.67,66,8.1,17.45,0.107363748,0.231295975,8.75E-01
,14.06.2011,7.900400201,12.71,62,-9999,17.04,-9999,0.200048769,7.28E-01
,15.06.2011,17.9245639,16.12,382,16.3,16.43,0.434163595,0.43762625,1.02E+01
,16.06.2011,30.86536279,16.3,369,-9999,20.58,-9999,0.943917329,1.69E+01
,17.06.2011,21.94555612,17.42,204,17.7,20.72,0.57721427,0.675699417,6.65E+00
,18.06.2011,14.69644339,17.53,150,-9999,20.03,-9999,0.437431846,3.28E+00
,19.06.2011,11.15683756,16.92,124,-9999,19.36,-9999,0.320969426,2.06E+00
,20.06.2011,9.174658298,16.36,93,-9999,18.76,-9999,0.255764306,1.27E+00
,21.06.2011,22.71011097,12.1,611,12.1,15.44,0.40833991,0.521055225,2.06E+01
,22.06.2011,27.83546021,12.1,247,-9999,18.62,-9999,0.770185406,1.02E+01
,23.06.2011,19.96337685,12.67,144,12.1,19.29,0.358952166,0.572246882,4.27E+00
,24.06.2011,15.09287924,17.56,101,18.5,19.21,0.414916808,0.430840642,2.27E+00
,25.06.2011,12.43109566,18.38,79,-9999,19.06,-9999,0.352086609,1.46E+00
,26.06.2011,10.70376801,18.26,56,-9999,18.67,-9999,0.296960173,8.91E-01
,27.06.2011,11.97802611,18.13,75,-9999,17.55,-9999,0.312377381,1.33E+00
,28.06.2011,12.62931358,17.97,50,18,18.36,0.33780763,0.344563782,9.38E-01
,29.06.2011,10.64713432,17.47,48,-9999,18.78,-9999,0.29712933,7.59E-01
,30.06.2011,8.834856139,16.88,45,-9999,18.51,-9999,0.243009417,5.91E-01
,01.07.2011,7.532281196,16.29,42,-9999,18.1,-9999,0.202592005,4.70E-01
,02.07.2011,6.399607332,15.7,39,-9999,17.61,-9999,0.167467249,3.71E-01
,03.07.2011,5.550101934,15.11,36,-9999,17.05,-9999,0.140618527,2.97E-01
,04.07.2011,4.955448155,14.52,33,-9999,16.6,-9999,0.122238561,2.43E-01
,05.07.2011,4.474061763,13.95,31,13.9,16.34,0.092413193,0.108635365,2.06E-01
,06.07.2011,4.049309064,13.6,28,-9999,15.93,-9999,0.095854809,1.68E-01
,07.07.2011,3.681190058,13.28,25,13.3,15.49,0.072754035,0.084733835,1.37E-01
,08.07.2011,3.313071052,12.93,23,-9999,-9999,-9999,-9999,1.13E-01
,09.07.2011,3.00158574,12.59,22,-9999,-9999,-9999,-9999,9.81E-02
,10.07.2011,2.775050967,12.24,20,-9999,-9999,-9999,-9999,8.25E-02
,11.07.2011,2.83168466,11.89,19,-9999,11.98,-9999,0.050410257,7.99E-02
,12.07.2011,2.548516194,11.55,17,-9999,12.06,-9999,0.045672197,6.44E-02
,13.07.2011,2.265347728,11.2,15,-9999,12,-9999,0.040395531,5.05E-02
,14.07.2011,2.038812955,10.79,15,10.9,11.67,0.033023347,0.035356189,4.54E-02
,15.07.2011,1.868911876,10.11,17,-9999,11.25,-9999,0.031243419,4.72E-02
,16.07.2011,1.699010796,9.41,19,-9999,10.77,-9999,0.027191242,4.80E-02
,17.07.2011,1.557426563,8.71,22,-9999,10.07,-9999,0.023305276,5.09E-02
,18.07.2011,1.387525483,8.01,24,-9999,9.36,-9999,0.019298965,4.95E-02
,19.07.2011,1.274258097,7.31,26,-9999,8.47,-9999,0.016038288,4.92E-02
,20.07.2011,1.189307557,6.62,29,-9999,7.47,-9999,0.013201765,5.13E-02
,21.07.2011,1.189307557,5.88,31,5.9,6.44,0.010427096,0.011381441,5.48E-02
,22.07.2011,1.444159177,1.34,31,-9999,5.69,-9999,0.012210812,6.65E-02
,23.07.2011,1.783961336,0,31,-9999,5.17,-9999,0.013705446,8.22E-02
,24.07.2011,1.557426563,0,31,-9999,5.45,-9999,0.012613084,7.17E-02
,25.07.2011,1.274258097,2.91,30,5.1,5.41,0.009657057,0.010244054,5.68E-02
,26.07.2011,1.132673864,4.91,30,-9999,5.07,-9999,0.008533556,5.05E-02
,27.07.2011,1.019406478,4.72,27,-9999,4.62,-9999,0.006998526,4.09E-02
,28.07.2011,1.444159177,4.53,126,-9999,4.25,-9999,0.009120554,2.70E-01
,29.07.2011,1.387525483,4.34,66,-9999,4.65,-9999,0.009587627,1.36E-01
,30.07.2011,1.189307557,4.16,37,-9999,4.72,-9999,0.008341677,6.54E-02
,31.07.2011,1.076040171,3.97,27,-9999,4.44,-9999,0.007099515,4.32E-02
,01.08.2011,0.962772784,3.68,28,3.733333333,3.91,0.005341187,0.005593939,4.01E-02
,02.08.2011,0.877822245,3.35,33,-9999,3.36,-9999,0.004382915,4.30E-02
,03.08.2011,0.792871705,3.1,38,-9999,2.87,-9999,0.003381443,4.48E-02
,04.08.2011,0.736238012,2.84,43,-9999,2.51,-9999,0.002746055,4.70E-02
,05.08.2011,0.736238012,2.59,48,-9999,2.43,-9999,0.002658531,5.25E-02
,06.08.2011,0.736238012,2.33,53,-9999,2.28,-9999,0.002494424,5.80E-02
,07.08.2011,0.707921165,2.08,59,-9999,2.03,-9999,0.002135493,6.21E-02
,08.08.2011,0.707921165,1.82,64,-9999,1.85,-9999,0.001946139,6.73E-02
,09.08.2011,0.679604318,1.57,69,-9999,1.7,-9999,0.00171681,6.97E-02
,10.08.2011,0.622970625,1.33,72,1.3,1.55,0.00120345,0.001434883,6.67E-02
,11.08.2011,0.566336932,1.16,62,-9999,1.34,-9999,0.001127709,5.22E-02
,12.08.2011,0.538020085,1.02,50,-9999,1.21,-9999,0.000967389,4.00E-02
,13.08.2011,0.509703239,0.87,37,-9999,1.03,-9999,0.000780139,2.80E-02
,14.08.2011,0.481386392,0.73,24,-9999,0.92,-9999,0.000658111,1.72E-02
,15.08.2011,0.453069546,0.6,14,0.6,0.87,0.000403955,0.000585735,9.43E-03
,16.08.2011,0.424752699,0.57,14,-9999,0.81,-9999,0.000511256,8.84E-03
,17.08.2011,0.424752699,0.54,14,-9999,0.78,-9999,0.000492321,8.84E-03
,18.08.2011,0.396435852,0.51,14,-9999,0.76,-9999,0.000447717,8.25E-03
,19.08.2011,0.396435852,0.48,15,-9999,0.74,-9999,0.000435935,8.84E-03
,20.08.2011,0.396435852,0.45,15,-9999,0.7,-9999,0.000412371,8.84E-03
,21.08.2011,0.368119006,0.42,15,-9999,0.67,-9999,0.000366505,8.21E-03
,22.08.2011,0.368119006,0.39,16,-9999,0.63,-9999,0.000344624,8.75E-03
,23.08.2011,0.396435852,0.36,16,-9999,0.62,-9999,0.000365243,9.43E-03
,24.08.2011,0.396435852,0.33,16,-9999,0.62,-9999,0.000365243,9.43E-03
,25.08.2011,0.368119006,0.31,17,0.3,0.62,0.000164107,0.000339154,9.30E-03
,26.08.2011,0.368119006,0.33,17,-9999,0.62,-9999,0.000339154,9.30E-03
,27.08.2011,0.396435852,0.35,17,-9999,0.6,-9999,0.000353461,1.00E-02
,28.08.2011,0.368119006,0.37,17,-9999,0.64,-9999,0.000350095,9.30E-03
,29.08.2011,0.368119006,0.4,17,0.4,0.7,0.000218809,0.000382916,9.30E-03
,30.08.2011,0.424752699,0.4,16,-9999,0.72,-9999,0.00045445,1.01E-02
,31.08.2011,0.453069546,0.4,16,-9999,0.76,-9999,0.000511677,1.08E-02
,01.09.2011,0.396435852,0.4,16,-9999,0.74,-9999,0.000435935,9.43E-03
,02.09.2011,0.396435852,0.41,16,0.4,0.69,0.000235641,0.00040648,9.43E-03
,03.09.2011,0.679604318,0.87,16,1.3,0.83,0.001312855,0.000838207,1.62E-02
,04.09.2011,0.538020085,1.3,15,-9999,0.91,-9999,0.00072754,1.20E-02
,05.09.2011,0.283168466,1.3,15,-9999,0.92,-9999,0.000387124,6.31E-03
,06.09.2011,0.226534773,1.01,15,0.966666667,0.96,0.000325408,0.000323164,5.05E-03
,07.09.2011,0.201049611,0.7,16,-9999,0.77,-9999,0.000230044,4.78E-03
,08.09.2011,0.186891188,0.6,17,-9999,0.58,-9999,0.000161077,4.72E-03
,09.09.2011,0.175564449,0.5,17,-9999,0.52,-9999,0.000135662,4.44E-03
,10.09.2011,0.167069395,0.4,18,-9999,0.48,-9999,0.000119167,4.47E-03
,11.09.2011,0.158574341,0.32,19,-9999,0.44,-9999,0.000103682,4.48E-03
,12.09.2011,0.152910972,0.26,20,-9999,0.4,-9999,9.09E-05,4.54E-03
,13.09.2011,0.141584233,0.21,21,-9999,0.38,-9999,7.99E-05,4.42E-03
,14.09.2011,0.135920864,0.16,22,0.15,0.37,3.03E-05,7.47E-05,4.44E-03
,15.09.2011,0.130257494,0.18,20,-9999,0.37,-9999,7.16E-05,3.87E-03
,16.09.2011,0.133089179,0.21,18,-9999,0.37,-9999,7.32E-05,3.56E-03
,17.09.2011,0.12742581,0.24,17,-9999,0.37,-9999,7.01E-05,3.22E-03
,18.09.2011,0.135920864,0.27,15,-9999,0.41,-9999,8.28E-05,3.03E-03
,19.09.2011,0.150079287,0.29,13,0.3,0.4,6.69E-05,8.92E-05,2.90E-03
,20.09.2011,0.130257494,0.29,12,-9999,0.36,-9999,6.97E-05,2.32E-03
,21.09.2011,0.113267386,0.27,11,-9999,0.29,-9999,4.88E-05,1.85E-03
,22.09.2011,0.113267386,0.26,10,-9999,0.24,-9999,4.04E-05,1.68E-03
,23.09.2011,0.107604017,0.25,9,-9999,0.21,-9999,3.36E-05,1.44E-03
,24.09.2011,0.101940648,0.23,8,-9999,0.21,-9999,3.18E-05,1.21E-03
,25.09.2011,0.107604017,0.22,7,-9999,0.23,-9999,3.68E-05,1.12E-03
,26.09.2011,0.116099071,0.2,6,-9999,0.25,-9999,4.31E-05,1.04E-03
,27.09.2011,0.124594125,0.19,5,-9999,0.26,-9999,4.81E-05,9.26E-04
,28.09.2011,0.12742581,0.18,4,-9999,0.22,-9999,4.17E-05,7.57E-04
,29.09.2011,0.110435702,0.16,3,-9999,0.22,-9999,3.61E-05,4.92E-04
,30.09.2011,0.087782224,0.15,3,0.15,0.21,1.96E-05,2.74E-05,3.91E-04
,01.10.2011,0.07928717,0.15,3,-9999,0.23,-9999,2.71E-05,3.53E-04
,02.10.2011,0.07928717,0.15,5,-9999,0.24,-9999,2.83E-05,5.89E-04
,03.10.2011,0.07928717,0.15,6,0.15,0.24,1.77E-05,2.83E-05,7.07E-04
,04.10.2011,0.07928717,0.15,7,-9999,0.22,-9999,2.59E-05,8.25E-04
,05.10.2011,0.076455486,0.15,8,-9999,0.2,-9999,2.27E-05,9.09E-04
,06.10.2011,0.073623801,0.15,9,-9999,0.2,-9999,2.19E-05,9.85E-04
,07.10.2011,0.073623801,0.15,11,0.15,0.19,1.64E-05,2.08E-05,1.20E-03
,08.10.2011,0.067960432,0.11,18,-9999,0.19,-9999,1.92E-05,1.82E-03
,09.10.2011,0.067960432,0.08,25,-9999,0.2,-9999,2.02E-05,2.52E-03
,10.10.2011,0.073623801,0.04,33,-9999,0.21,-9999,2.30E-05,3.61E-03
,11.10.2011,0.087782224,0.08,39,0.15,0.19,1.96E-05,2.48E-05,5.09E-03
,12.10.2011,0.124594125,0.15,36,-9999,0.19,-9999,3.52E-05,6.67E-03
,13.10.2011,0.257683304,0.15,31,-9999,0.2,-9999,7.66E-05,1.19E-02
,14.10.2011,0.283168466,0.15,26,-9999,0.18,-9999,7.57E-05,1.09E-02
,15.10.2011,0.232198142,0.15,22,-9999,0.19,-9999,6.56E-05,7.59E-03
,16.10.2011,0.263346673,0.15,17,-9999,0.17,-9999,6.65E-05,6.65E-03
,17.10.2011,0.21237635,0.15,12,-9999,0.18,-9999,5.68E-05,3.79E-03
,18.10.2011,0.184059503,0.15,7,-9999,0.19,-9999,5.20E-05,1.91E-03
,19.10.2011,0.181227818,0.15,3,0.15,0.2,4.04E-05,5.39E-05,8.08E-04
,20.10.2011,0.172732764,0.15,5,-9999,0.19,-9999,4.88E-05,1.28E-03
,21.10.2011,0.172732764,0.15,8,-9999,0.18,-9999,4.62E-05,2.05E-03
,22.10.2011,0.16423771,0.15,12,-9999,0.15,-9999,3.66E-05,2.93E-03
,23.10.2011,0.161406026,0.15,15,-9999,0.12,-9999,2.88E-05,3.60E-03
,24.10.2011,0.161406026,0.15,19,-9999,0.12,-9999,2.88E-05,4.56E-03
,25.10.2011,0.161406026,0.15,22,-9999,0.13,-9999,3.12E-05,5.28E-03
,26.10.2011,0.161406026,0.15,25,-9999,0.14,-9999,3.36E-05,6.00E-03
,27.10.2011,0.158574341,0.15,29,-9999,0.16,-9999,3.77E-05,6.83E-03
,28.10.2011,0.155742656,0.15,32,0.15,0.17,3.47E-05,3.93E-05,7.41E-03
,29.10.2011,0.152910972,0.15,30,-9999,0.17,-9999,3.86E-05,6.82E-03
,30.10.2011,0.161406026,0.15,27,-9999,0.18,-9999,4.32E-05,6.48E-03
,31.10.2011,0.167069395,0.15,24,-9999,0.15,-9999,3.72E-05,5.96E-03
,01.11.2011,0.144415918,0.14,21,0.15,0.14,3.22E-05,3.00E-05,4.51E-03
,02.11.2011,0.155742656,0.07,18,-9999,0.17,-9999,3.93E-05,4.17E-03
,03.11.2011,0.203881296,0.11,15,0.15,0.17,4.54E-05,5.15E-05,4.54E-03
,04.11.2011,0.167069395,0.14,12,-9999,0.14,-9999,3.48E-05,2.98E-03
,05.11.2011,0.150079287,0.14,10,-9999,0.14,-9999,3.12E-05,2.23E-03
,06.11.2011,0.141584233,0.13,7,-9999,0.15,-9999,3.16E-05,1.47E-03
,07.11.2011,0.135920864,0.13,-9999,-9999,0.13,-9999,2.63E-05,-9999
,08.11.2011,0.223703088,0.12,-9999,-9999,0.13,-9999,4.32E-05,-9999
,09.11.2011,0.877822245,0.02,-9999,0.4,0.45,0.000521776,0.000586998,-9999
,10.11.2011,0.821188551,0.03,-9999,-9999,0.84,-9999,0.001025037,-9999
,11.11.2011,0.594653779,0.27,-9999,-9999,1.25,-9999,0.001104565,-9999
,12.11.2011,0.453069546,0.55,-9999,-9999,1.55,-9999,0.001043551,-9999
,13.11.2011,0.396435852,0.83,-9999,-9999,1.53,-9999,0.000901325,-9999
,14.11.2011,0.339802159,1.11,-9999,-9999,1.68,-9999,0.000848306,-9999
,15.11.2011,0.311485313,1.39,24,-9999,1.85,-9999,0.000856301,1.11E-02
,16.11.2011,0.283168466,1.64,27,1.7,1.69,0.000715338,0.00071113,1.14E-02
,17.11.2011,0.266178358,1.61,29,-9999,1.47,-9999,0.000581443,1.15E-02
,18.11.2011,0.263346673,1.51,30,-9999,1.34,-9999,0.000524384,1.17E-02
,19.11.2011,0.269010043,1.4,31,-9999,1.29,-9999,0.000515674,1.24E-02
,20.11.2011,0.260514989,1.3,33,-9999,1.26,-9999,0.000487776,1.28E-02
,21.11.2011,0.252019935,1.2,33,1.2,1.2,0.0004494,0.0004494,1.24E-02
,22.11.2011,0.254851619,1.12,32,-9999,1.1,-9999,0.000416579,1.21E-02
,23.11.2011,0.254851619,1.05,29,-9999,1.03,-9999,0.000390069,1.10E-02
,24.11.2011,0.246356565,0.97,27,-9999,0.94,-9999,0.000344119,9.88E-03
,25.11.2011,0.243524881,0.9,25,-9999,0.83,-9999,0.000300358,9.05E-03
,26.11.2011,0.263346673,0.82,23,-9999,0.81,-9999,0.000316979,9.00E-03
,27.11.2011,0.252019935,0.75,21,-9999,0.78,-9999,0.00029211,7.86E-03
,28.11.2011,0.229366457,0.67,19,-9999,0.75,-9999,0.000255628,6.48E-03
,29.11.2011,0.226534773,0.62,16,0.6,-9999,0.000201978,-9999,5.39E-03
,30.11.2011,0.218039719,0.69,14,-9999,-9999,-9999,-9999,4.54E-03
,01.12.2011,0.220871403,0.77,12,-9999,-9999,-9999,-9999,3.94E-03
,02.12.2011,0.226534773,0.85,9,-9999,-9999,-9999,-9999,3.03E-03
,03.12.2011,0.311485313,0.93,7,-9999,-9999,-9999,-9999,3.24E-03
,04.12.2011,0.481386392,1.01,5,-9999,-9999,-9999,-9999,3.58E-03
,05.12.2011,0.368119006,1.09,2,1.1,-9999,0.000601725,-9999,1.09E-03
,06.12.2011,0.201049611,1.16,2,-9999,-9999,-9999,-9999,5.98E-04
,07.12.2011,0.218039719,1.21,2,-9999,-9999,-9999,-9999,6.48E-04
,08.12.2011,0.246356565,1.27,2,-9999,-9999,-9999,-9999,7.32E-04
,09.12.2011,0.20671298,1.33,2,-9999,-9999,-9999,-9999,6.14E-04
,10.12.2011,0.215208034,1.39,2,-9999,-9999,-9999,-9999,6.40E-04
,11.12.2011,0.226534773,1.45,2,-9999,-9999,-9999,-9999,6.73E-04
,12.12.2011,0.240693196,1.51,2,-9999,-9999,-9999,-9999,7.15E-04
,13.12.2011,0.283168466,1.57,2,-9999,-9999,-9999,-9999,8.42E-04
,14.12.2011,0.651287472,1.62,2,-9999,-9999,-9999,-9999,1.94E-03
,15.12.2011,0.594653779,1.68,2,-9999,-9999,-9999,-9999,1.77E-03
,16.12.2011,0.481386392,1.74,2,-9999,-9999,-9999,-9999,1.43E-03
,17.12.2011,0.538020085,1.8,2,-9999,-9999,-9999,-9999,1.60E-03
,18.12.2011,0.453069546,1.86,2,-9999,-9999,-9999,-9999,1.35E-03
,19.12.2011,0.481386392,1.92,2,-9999,-9999,-9999,-9999,1.43E-03
,20.12.2011,0.339802159,1.97,2,-9999,-9999,-9999,-9999,1.01E-03
,21.12.2011,0.396435852,2.03,2,-9999,-9999,-9999,-9999,1.18E-03
,22.12.2011,0.254851619,2.09,2,-9999,-9999,-9999,-9999,7.57E-04
,23.12.2011,0.215208034,2.15,2,-9999,-9999,-9999,-9999,6.40E-04
,24.12.2011,0.240693196,2.21,2,-9999,-9999,-9999,-9999,7.15E-04
,25.12.2011,0.280336781,2.27,2,-9999,-9999,-9999,-9999,8.33E-04
,26.12.2011,0.283168466,2.33,2,-9999,-9999,-9999,-9999,8.42E-04
,27.12.2011,0.283168466,2.38,2,-9999,-9999,-9999,-9999,8.42E-04
,28.12.2011,0.277505097,2.44,2,-9999,-9999,-9999,-9999,8.25E-04
,29.12.2011,0.339802159,2.5,2,-9999,-9999,-9999,-9999,1.01E-03
,30.12.2011,0.481386392,2.56,2,-9999,-9999,-9999,-9999,1.43E-03
,31.12.2011,0.594653779,2.62,2,-9999,-9999,-9999,-9999,1.77E-03
,01.01.2012,0.453069546,2.68,2,-9999,-9999,-9999,-9999,1.35E-03
,02.01.2012,0.311485313,2.74,1,-9999,-9999,-9999,-9999,4.63E-04
,03.01.2012,0.283168466,2.79,1,-9999,-9999,-9999,-9999,4.21E-04
,04.01.2012,0.396435852,2.85,1,-9999,-9999,-9999,-9999,5.89E-04
,05.01.2012,0.396435852,2.91,1,-9999,-9999,-9999,-9999,5.89E-04
,06.01.2012,0.481386392,2.97,1,-9999,-9999,-9999,-9999,7.15E-04
,07.01.2012,0.396435852,3.03,1,-9999,-9999,-9999,-9999,5.89E-04
,08.01.2012,0.339802159,3.09,1,-9999,-9999,-9999,-9999,5.05E-04
,09.01.2012,0.453069546,3.14,1,-9999,-9999,-9999,-9999,6.73E-04
,10.01.2012,0.424752699,3.19,1,3.2,-9999,0.002019777,-9999,6.31E-04
,11.01.2012,0.396435852,3.18,1,-9999,-9999,-9999,-9999,5.89E-04
,12.01.2012,0.368119006,3.17,1,-9999,-9999,-9999,-9999,5.47E-04
,13.01.2012,0.311485313,3.15,1,-9999,-9999,-9999,-9999,4.63E-04
,14.01.2012,0.269010043,3.14,1,-9999,-9999,-9999,-9999,4.00E-04
,15.01.2012,0.368119006,3.13,1,-9999,-9999,-9999,-9999,5.47E-04
,16.01.2012,0.424752699,3.11,1,-9999,-9999,-9999,-9999,6.31E-04
,17.01.2012,0.368119006,3.1,1,-9999,-9999,-9999,-9999,5.47E-04
,18.01.2012,0.339802159,3.08,1,-9999,-9999,-9999,-9999,5.05E-04
,19.01.2012,0.339802159,3.07,1,-9999,-9999,-9999,-9999,5.05E-04
,20.01.2012,0.240693196,3.05,1,-9999,-9999,-9999,-9999,3.58E-04
,21.01.2012,0.178396134,3.04,1,-9999,-9999,-9999,-9999,2.65E-04
,22.01.2012,0.215208034,3.02,1,-9999,-9999,-9999,-9999,3.20E-04
,23.01.2012,0.246356565,3.01,1,-9999,-9999,-9999,-9999,3.66E-04
,24.01.2012,0.277505097,2.99,1,-9999,-9999,-9999,-9999,4.12E-04
,25.01.2012,0.396435852,2.98,1,-9999,-9999,-9999,-9999,5.89E-04
,26.01.2012,0.453069546,2.96,1,-9999,-9999,-9999,-9999,6.73E-04
,27.01.2012,0.368119006,2.95,1,-9999,-9999,-9999,-9999,5.47E-04
,28.01.2012,0.396435852,2.93,1,-9999,-9999,-9999,-9999,5.89E-04
,29.01.2012,0.368119006,2.92,1,-9999,-9999,-9999,-9999,5.47E-04
,30.01.2012,0.509703239,2.9,1,-9999,-9999,-9999,-9999,7.57E-04
,31.01.2012,0.509703239,2.89,1,-9999,-9999,-9999,-9999,7.57E-04
,01.02.2012,0.453069546,2.87,1,-9999,-9999,-9999,-9999,6.73E-04
,02.02.2012,0.396435852,2.86,1,-9999,-9999,-9999,-9999,5.89E-04
,03.02.2012,0.339802159,2.84,1,-9999,-9999,-9999,-9999,5.05E-04
,04.02.2012,0.396435852,2.83,1,-9999,-9999,-9999,-9999,5.89E-04
,05.02.2012,0.339802159,2.81,1,-9999,-9999,-9999,-9999,5.05E-04
,06.02.2012,0.311485313,2.8,1,2.8,-9999,0.001296023,-9999,4.63E-04
,07.02.2012,0.368119006,2.75,1,-9999,-9999,-9999,-9999,5.47E-04
,08.02.2012,0.339802159,2.7,1,-9999,-9999,-9999,-9999,5.05E-04
,09.02.2012,0.396435852,2.65,1,-9999,-9999,-9999,-9999,5.89E-04
,10.02.2012,0.339802159,2.6,1,-9999,-9999,-9999,-9999,5.05E-04
,11.02.2012,0.311485313,2.55,1,-9999,-9999,-9999,-9999,4.63E-04
,12.02.2012,0.311485313,2.5,1,-9999,-9999,-9999,-9999,4.63E-04
,13.02.2012,0.339802159,2.45,1,-9999,-9999,-9999,-9999,5.05E-04
,14.02.2012,0.396435852,2.4,1,-9999,-9999,-9999,-9999,5.89E-04
,15.02.2012,0.453069546,2.35,1,-9999,-9999,-9999,-9999,6.73E-04
,16.02.2012,0.396435852,2.3,1,-9999,-9999,-9999,-9999,5.89E-04
,17.02.2012,0.481386392,2.25,0,-9999,-9999,-9999,-9999,0.00E+00
,18.02.2012,0.424752699,2.2,0,-9999,-9999,-9999,-9999,0.00E+00
,19.02.2012,0.396435852,2.15,0,-9999,-9999,-9999,-9999,0.00E+00
,20.02.2012,0.424752699,2.1,0,-9999,-9999,-9999,-9999,0.00E+00
,21.02.2012,0.453069546,2.05,0,-9999,-9999,-9999,-9999,0.00E+00
,22.02.2012,0.424752699,2,0,-9999,-9999,-9999,-9999,0.00E+00
,23.02.2012,0.453069546,1.95,0,-9999,-9999,-9999,-9999,0.00E+00
,24.02.2012,0.424752699,1.94,1,1.9,-9999,0.001199242,-9999,6.31E-04
,25.02.2012,0.339802159,2.18,3,-9999,-9999,-9999,-9999,1.51E-03
,26.02.2012,0.424752699,2.46,5,-9999,-9999,-9999,-9999,3.16E-03
,27.02.2012,0.424752699,2.74,7,-9999,-9999,-9999,-9999,4.42E-03
,28.02.2012,0.538020085,3.02,9,-9999,-9999,-9999,-9999,7.20E-03
,29.02.2012,1.104357017,3.3,12,-9999,-9999,-9999,-9999,1.97E-02
,01.03.2012,1.727327643,3.58,14,-9999,-9999,-9999,-9999,3.59E-02
,02.03.2012,1.557426563,3.86,16,-9999,-9999,-9999,-9999,3.70E-02
,03.03.2012,1.302574944,4.05,26,4.1,-9999,0.007936039,-9999,5.03E-02
,04.03.2012,0.934455938,4.05,59,1.7,-9999,0.002360614,-9999,8.19E-02
,05.03.2012,1.019406478,3.7,56,-9999,-9999,-9999,-9999,8.48E-02
,06.03.2012,1.132673864,5.02,41,4.366666667,-9999,0.007349742,-9999,6.90E-02
,07.03.2012,1.104357017,4.51,30,4.5,-9999,0.007384808,-9999,4.92E-02
,08.03.2012,1.302574944,4.39,32,-9999,-9999,-9999,-9999,6.19E-02
,09.03.2012,1.189307557,4.29,36,-9999,-9999,-9999,-9999,6.36E-02
,10.03.2012,1.019406478,4.19,40,-9999,-9999,-9999,-9999,6.06E-02
,11.03.2012,0.934455938,4.09,43,-9999,-9999,-9999,-9999,5.97E-02
,12.03.2012,1.189307557,3.99,47,-9999,-9999,-9999,-9999,8.31E-02
,13.03.2012,1.274258097,3.88,49,3.9,-9999,0.007384808,-9999,9.28E-02
,14.03.2012,1.274258097,3.74,47,-9999,-9999,-9999,-9999,8.90E-02
,15.03.2012,1.189307557,3.6,45,-9999,-9999,-9999,-9999,7.95E-02
,16.03.2012,1.132673864,3.45,43,-9999,-9999,-9999,-9999,7.24E-02
,17.03.2012,1.047723324,3.31,40,-9999,-9999,-9999,-9999,6.23E-02
,18.03.2012,0.991089631,3.16,38,-9999,-9999,-9999,-9999,5.60E-02
,19.03.2012,0.962772784,3.02,35,-9999,-9999,-9999,-9999,5.01E-02
,20.03.2012,1.076040171,2.88,33,-9999,-9999,-9999,-9999,5.28E-02
,21.03.2012,1.24594125,2.73,31,-9999,-9999,-9999,-9999,5.74E-02
,22.03.2012,1.302574944,2.67,29,2.6,-9999,0.00503261,-9999,5.61E-02
,23.03.2012,1.50079287,2.97,30,-9999,-9999,-9999,-9999,6.69E-02
,24.03.2012,1.642377103,3.3,31,-9999,-9999,-9999,-9999,7.57E-02
,25.03.2012,1.614060256,3.64,33,-9999,-9999,-9999,-9999,7.91E-02
,26.03.2012,1.472476023,3.98,34,-9999,-9999,-9999,-9999,7.44E-02
