@H,date,rain[1],rain[2],rain[3],rain[4],rain[5],rain[6],rain[7],rain[8],rain[9],rain[10],rain[11],rain[12],rain[13],rain[14],rain[21],rain[23],rain[24],rain[25],rain[26],rain[27],rain[28],rain[29],rain[30],rain[31],rain[32],rain[33],rain[34],rain[35],rain[18],rain[19],rain[20]
name,-,BELLE-PLAINE,Algona,ALLISON,AMES-8-WSW,ANKENY-3-S,Boone,DES MOINES INTERNATIONAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US,SPENCER MUNICIPAL AIRPORT IA US,CEDAR RAPIDS MUNICIPAL AIRPORT IA US,WATERLOO MUNICIPAL AIRPORT IA US,ESTHERVILLE MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,AMES MUNICIPAL AIRPORT IA US,IASF901,MARSHALLTOWN-IA5198,Clarion-IA1541,HAMPTON-2-NW-IA3584,eldora,iowa falls,webster city,SF400 buckeye,BC350 beaver creek ,TC240,hubbard,jewell,popejoy,williams,TC241,TC323 Tipton Creek U/S,TC325 Tipton Creek
,11.06.1984,0,0,1,0,19.1,0,12.2,33.5,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.06.1984,0,59.7,2.5,8.1,16,3,14.2,14.7,-9999,0,33.8,-9999,-9999,-9999,-9999,0,18,10.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.06.1984,9.4,37.3,62.7,53.8,7.9,41.9,18.8,8.4,-9999,5.6,8.9,-9999,-9999,-9999,-9999,46.2,41.7,34.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.06.1984,0,0,1,0,13.7,0,26.7,7.9,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.06.1984,2.5,14.2,0,26.7,9.4,22.9,9.7,0,-9999,0,0,-9999,-9999,-9999,-9999,23.6,8.1,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.06.1984,12.4,6.9,16.5,31.5,2.5,13.5,4.8,15.5,-9999,33,24.9,-9999,-9999,-9999,-9999,3.8,33,9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.06.1984,19.3,41.7,4.1,5.3,6.9,35.1,4.8,44.7,-9999,13.2,6.4,-9999,-9999,-9999,-9999,16,62.2,27.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.06.1984,7.4,6.1,0,0,0,1.5,0,4.6,-9999,0.3,0.5,-9999,-9999,-9999,-9999,0,18.5,11.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.06.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.06.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.06.1984,0,2.5,0,1.8,4.1,0,4.3,13.7,-9999,9.7,17,-9999,-9999,-9999,-9999,0,10.9,3.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.06.1984,4.6,5.1,15.5,9.4,0,11.7,0,30.2,-9999,3.3,14,-9999,-9999,-9999,-9999,2.5,0,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.06.1984,4.8,18.8,37.3,0,0,0,0,0,-9999,0.5,0,-9999,-9999,-9999,-9999,4.8,8.1,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.06.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.06.1984,0,0,0,0,2.3,0,1,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.06.1984,0,0,31,0,4.3,0,0,3.8,-9999,5.1,0.5,-9999,-9999,-9999,-9999,1.8,5.8,10.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.06.1984,0.8,0,0.8,1.3,0,0.8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.3,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.06.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.06.1984,0,0,0,0.8,0,2.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.06.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.07.1984,0,0,0,5.8,4.3,3.6,5.3,1.3,-9999,0.8,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.07.1984,0,0,0,0,0,0.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,3,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.07.1984,0,0,3.3,0,3,0,12.2,0,-9999,2.5,3.8,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.07.1984,4.3,0.8,0,6.6,10.9,6.9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,4.6,1.3,1.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.07.1984,1.8,49.5,10.2,0,0,0,0,7.1,-9999,15.5,15.7,-9999,-9999,-9999,-9999,0.8,32.5,17.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.07.1984,0,0,2.5,0,0,0,1,0,-9999,0,21.1,-9999,-9999,-9999,-9999,0.5,0,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.07.1984,3.8,5.1,6.4,18,19.3,7.6,4.1,5.6,-9999,32.3,46.2,-9999,-9999,-9999,-9999,9.4,16.5,8.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.07.1984,4.3,2.8,0,1.5,0,0.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,5.1,2,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0.3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.07.1984,0,1.8,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.07.1984,3.3,0,21.6,0,92.5,0,69.3,30.5,-9999,32.5,35.6,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.07.1984,31,16,7.6,13,2.8,15.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,34.3,21.1,29.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.07.1984,0,0,0,0,0,0,2.5,16.5,-9999,10.9,24.1,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.07.1984,8.9,2.3,18.3,9.1,7.9,9.9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,5.3,10.4,12.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.07.1984,39.6,0.5,0,5.6,1.3,8.1,2.8,0,-9999,13,0,-9999,-9999,-9999,-9999,27.9,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.07.1984,0,0,0,0,0.3,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.3,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.07.1984,0,0,2.8,0,0.3,0,0,0,-9999,10.4,1.8,-9999,-9999,-9999,-9999,0,0,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.07.1984,18.3,5.6,1.8,26.4,55.4,24.9,58.9,3.8,-9999,14,5.1,-9999,-9999,-9999,-9999,30.2,7.9,4.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.07.1984,1,0,2.5,0,4.1,0,1.8,4.8,-9999,16.3,0,-9999,-9999,-9999,-9999,1.5,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.07.1984,0,2.8,0,0,0,3.6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0.8,1.3,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.07.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.08.1984,0,0,0,0,0,0,0,0.5,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0.3,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.08.1984,0,0,0,2,0,0,3.6,10.2,-9999,0.5,0.8,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.08.1984,0,0,5.1,0,28.4,1.3,0,0,-9999,1.5,0,-9999,-9999,-9999,-9999,10.2,8.9,2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.08.1984,0,4.6,0,0,0,0,0,0.8,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.08.1984,0,1.3,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.08.1984,0,0.8,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.08.1984,8.6,0.8,7.4,2.8,0.8,0.5,0.5,11.7,-9999,7.4,8.4,-9999,-9999,-9999,-9999,0,0.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.08.1984,1.8,7.4,0,1,0,1.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.5,4.3,8.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.08.1984,2,0,6.4,2,0.8,0,1.8,5.6,-9999,0.8,0.3,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.08.1984,0,3.3,0,0,0,0.8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,7.6,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.08.1984,0,0,0,0,0,0,0,0,-9999,0.5,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.08.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.08.1984,0,0,0,0,1,0,0.5,0,-9999,0,0.3,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.09.1984,0,0,6.6,0,0,0,0,0.5,-9999,0.3,3.8,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.09.1984,0,1,33,7.4,3.3,11.7,2.3,0,-9999,0,1.3,-9999,-9999,-9999,-9999,1.5,19.1,22.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.09.1984,0,4.8,1.8,4.1,2,0,1.3,2.5,-9999,0,3.3,-9999,-9999,-9999,-9999,1.3,2.8,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.09.1984,5.6,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.09.1984,0.8,0,0,0,0,0,0,0,-9999,1,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.09.1984,0,0,0,0,0,0,0,10.4,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.1984,10.2,2.8,9.7,14.2,9.9,13.5,9.9,1.3,-9999,4.6,4.6,-9999,-9999,-9999,-9999,6.4,13.7,12.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.1984,0.3,0,0,1.8,21.1,0.3,1.5,0.8,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.1984,7.9,0,3,29.2,5.6,27.2,7.6,0.5,-9999,7.1,1.3,-9999,-9999,-9999,-9999,4.3,7.6,3.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.09.1984,0,0,0,0,0.3,6.4,0,0,-9999,0,0,-9999,-9999,-9999,-9999,8.9,2,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.09.1984,7.4,0,2.5,2.8,2.5,0,43.9,0,-9999,11.2,0.8,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.09.1984,0,2.5,0,0.5,0.3,1.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,1.3,1.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.09.1984,0,0,0,0,0,0,0,0.8,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.09.1984,0,1.5,0,0,0,0.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.09.1984,9.1,0,0.8,1.3,0,0,3,0,-9999,7.6,18.3,-9999,-9999,-9999,-9999,0,0.5,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.09.1984,19.1,4.6,5.1,39.6,13.2,37.1,0.5,8.1,-9999,15.7,5.3,-9999,-9999,-9999,-9999,65.8,3.6,14.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.09.1984,0.8,2.8,0,0.5,0,0,0,1,-9999,1.3,1.3,-9999,-9999,-9999,-9999,0.5,0.5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.09.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.10.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.10.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.10.1984,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.10.1984,0.5,0,0,5.1,21.6,0,22.4,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.10.1984,0.8,0,0,0,0,5.1,0,4.3,-9999,0,0,-9999,-9999,-9999,-9999,2,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.10.1984,5.1,1.3,11.9,5.1,1,1.3,3.8,15.2,-9999,12.7,3.6,-9999,-9999,-9999,-9999,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.10.1984,4.8,16.5,2.8,5.3,3,5.1,0,14.7,-9999,0,5.8,-9999,-9999,-9999,-9999,14.2,8.6,9.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
