@T,climate,,,,,,,
name,rhum.csv,,,,,,,
descr,relative humidity,,,,,,,
,,,,,,,,
missing_val,-9999,,,,,,,
date_start,01.01.1980,,,,,,,
date_end,30.04.2015,,,,,,,
date_format,dd.MM.yyyy,,,,,,,
,,,,,,,,
unit,%,,,,,,,
tres,d,,,,,,,
,,,,,,,,
@H,date,rehum[0],rehum[2],rehum[3],rehum[4],rhum[5],rhum[6],rhum[7]
name,-,IASF901,Cedar Rapids-A131329,WATERLOO MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,Ames-Airport,ESTHERVILLE MUNICIPAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US
ID,-,1,3,4,5,6,7,8
elevation,-,347.81,240,268,296.9,280,401.4,367
,05.05.2001,94.4884925,89.76,90.04,92.56,91.47,92.06,90.96
,06.05.2001,88.3220075,88.67,87.85,87.01,85.95,84.67,87.37
,07.05.2001,57.7070251,63.06,63.25,65.76,61.76,64.5,52.1
,08.05.2001,45.4595549,60.94,49.35,59.33,57.21,50.92,52.19
,09.05.2001,58.0250686,57.12,63.63,65.03,68.31,62.38,66.91
,10.05.2001,78.5686792,77.86,77.87,79.05,78.9,81.39,84.07
,11.05.2001,72.7184939,75.65,78.61,79.1,69.56,67.4,76.83
,12.05.2001,59.8737166,60.29,65.42,68.48,70.14,65.08,68.57
,13.05.2001,82.9193578,82.75,79.06,84.72,87.15,77.31,81.65
,14.05.2001,62.3857126,73.33,66.19,73.74,71.53,62.54,67.14
,15.05.2001,60.2147209,69.02,60.57,65.88,64.99,53.63,58.22
,16.05.2001,44.5907315,48.48,52.67,55.16,55.73,51.7,55.63
,17.05.2001,43.1648531,75.92,55.99,64.83,63.71,48.37,52.15
,18.05.2001,37.6021548,44.65,50.91,49.15,48.15,48.35,50.67
,19.05.2001,42.0361417,42.81,46.79,53.56,56.96,55.85,51.53
,20.05.2001,71.228365,67.24,57.58,67.37,77.45,92.57,88.09
,21.05.2001,80.6348322,75.73,75.06,81.21,78.17,81.52,80.17
,22.05.2001,71.6140192,71.95,73.48,71.67,68.14,73.55,76.16
,23.05.2001,80.9988327,76.95,78.68,78.93,77.86,83.46,82.42
,24.05.2001,89.4873029,83.85,85.46,89.1,80.1,87.41,82.35
,25.05.2001,-9999,87.17,87.55,93.09,88.66,83.21,91.22
,26.05.2001,-9999,91.2,87.93,88.1,81.58,83.25,88.15
,27.05.2001,-9999,75.81,76.49,78.76,82.4,88.45,80.24
,28.05.2001,-9999,69.44,70.51,74.13,76.93,72.07,75.15
,29.05.2001,50.0040388,58.92,67.18,65.25,67.01,67.22,66.85
,30.05.2001,45.1370844,45.38,52.25,53.31,60.17,63.68,57.54
,31.05.2001,75.7655848,83.71,71.27,85.39,86.74,64.14,64.96
,01.06.2001,70.6861174,80.1,84.29,81.59,79.79,75.3,82.79
,02.06.2001,66.4749138,74.13,77.27,75.56,71.69,74.97,78.26
,03.06.2001,64.8684696,73.98,79.37,77.19,76.47,71.15,78.01
,04.06.2001,56.313228,73.51,76.59,72.96,72.38,72.37,73.69
,05.06.2001,82.1722868,93.55,91.72,90.66,91.44,94.29,92.21
,06.06.2001,77.7360263,93.03,85.43,82.28,81.71,85.24,83.47
,07.06.2001,79.0281907,87.66,86.55,82.56,76.2,78.8,81.03
,08.06.2001,62.1129821,71.18,72.72,70.46,67.08,62.81,68.62
,09.06.2001,-9999,62.5,60.97,61.56,64.27,55.18,57.1
,10.06.2001,-9999,65.06,59.67,64.65,68.27,68.15,60.91
,11.06.2001,-9999,70.78,67.21,67.65,71.43,70.67,64.87
,12.06.2001,-9999,77.21,83.07,79.1,80.65,87.71,80.87
,13.06.2001,-9999,66.04,67.41,67.03,72.53,81.66,72.36
,14.06.2001,-9999,87.52,85.72,84.74,88.92,84.69,89.8
,15.06.2001,-9999,73.29,76.99,68.85,69.29,72.13,70.37
,16.06.2001,-9999,61.43,65.62,57.93,64.48,64.29,65.89
,17.06.2001,-9999,64.15,66.96,64.54,73.15,71.95,65.22
,18.06.2001,58.3276692,55.24,58.8,54.52,57.22,67.39,64.98
,19.06.2001,68.5920354,75.63,68.55,70.86,69.54,56.13,64.98
,20.06.2001,62.2590058,69.92,63.39,69.93,75.51,54.52,57.57
,21.06.2001,64.6677842,76.79,77.34,77.44,67.23,61.72,67.38
,22.06.2001,53.3144051,73.58,68.94,63.02,57.11,55.93,58.14
,23.06.2001,55.4603966,60.75,65.03,59.73,66.02,51.06,56.36
,24.06.2001,67.2610547,65.81,65.75,65.25,71.64,56.75,64.22
,25.06.2001,67.9947973,68.46,68.82,68.7,72.24,50.5,64.65
,26.06.2001,68.3780658,65.96,69.25,69.23,73.77,64.97,64.92
,27.06.2001,63.0431423,63.47,61.16,61.59,70.78,62.31,65.68
,28.06.2001,62.2058685,65.54,65.75,64.33,68.44,58.74,62.22
,29.06.2001,66.5643447,68.24,67.62,67.56,69.89,67.81,64.22
,30.06.2001,75.5377269,72.26,76.54,73.94,68.51,66.42,67.53
,01.07.2001,61.3103394,62.76,61.21,62.39,62.02,50.19,49.11
,02.07.2001,67.51449,57.82,63.18,61.65,70.95,69.6,65.86
,03.07.2001,71.7050449,80.46,79.34,75.25,76.82,69.85,67.04
,04.07.2001,54.8799764,62.9,66.37,61.9,58.81,55.64,52.56
,05.07.2001,51.4891895,57.33,59.48,55.55,54.64,57.89,56.19
,06.07.2001,67.4854797,72.88,66.3,63.86,71.23,69.51,67.96
,07.07.2001,81.4911982,78.02,80.17,77.48,74.26,83.18,80.16
,08.07.2001,89.1435433,87.25,82.55,87.35,88.59,68.2,69.24
,09.07.2001,68.941452,75.5,67.64,73.9,75.94,67.78,62.7
,10.07.2001,61.40709,69.28,62.82,69.85,60.39,59.13,57.06
,11.07.2001,61.2332889,63.75,60.41,62.2,58.2,61.93,60.34
,12.07.2001,60.9342832,67.26,64.63,62.54,57.81,64.52,60.68
,13.07.2001,54.2222286,61.22,59.83,60.82,61.76,59.67,56.53
,14.07.2001,50.358943,64.22,60.36,59.24,58.85,68.82,55.72
,15.07.2001,61.868461,67.51,63.9,62.06,64.84,71.52,63.2
,16.07.2001,68.9674256,69.23,61.2,62.82,70.68,77.01,72.04
,17.07.2001,85.0585938,84.33,85.88,80.27,84.7,82.66,80.11
,18.07.2001,80.7932945,84.03,76.5,79.4,77.36,77.93,72.35
,19.07.2001,88.6457451,89.8,86.09,85,85.96,84.49,86.12
,20.07.2001,90.9859833,88.74,90.83,86.99,89.51,93.21,91
,21.07.2001,89.3407702,85.66,86.7,80.78,84.98,88,86.7
,22.07.2001,89.6624607,85.25,94.29,80.47,81.69,88.81,90.45
,23.07.2001,83.2577512,85.93,82.28,78.53,80.54,84.71,82.18
,24.07.2001,94.4504049,89.96,88.91,88.54,91.85,91.24,86.79
,25.07.2001,86.884832,92.6,83.28,83.94,85.6,90.95,79.99
,26.07.2001,82.1938392,84.38,79.72,78.33,79.38,85,80.2
,27.07.2001,84.942957,81.06,73.25,79.13,82.43,89.51,81.39
,28.07.2001,84.8680344,86.34,80.98,79.59,79.1,82.6,79.74
,29.07.2001,79.6500515,78.22,80.62,75.91,79.59,84.71,83.86
,30.07.2001,83.5966726,82.54,75.42,75,81.95,86.59,83.53
,31.07.2001,80.7612032,80.98,77.76,75.51,76.95,79.21,80.47
,01.08.2001,83.9756549,81.78,77.52,72.2,74.66,88.39,83.22
,02.08.2001,90.9713795,90.66,87.58,83.48,79.91,86.63,86.36
,03.08.2001,86.0958895,92.05,85.51,83.88,85.39,85.35,84.15
,04.08.2001,82.542337,85.22,76.53,76.7,85.87,85.03,83.43
,05.08.2001,81.5644275,84.82,85.06,75.29,81.98,84.6,83.27
,06.08.2001,82.688992,79.68,78.29,77.76,81.75,83.45,81.71
,07.08.2001,77.1971899,79.41,75.73,72.89,76.56,82.19,76.54
,08.08.2001,78.2577309,80.42,73.82,71.39,78.91,76.95,75.97
,09.08.2001,82.7028872,77.15,79.5,76.38,77.08,77.12,76.92
,10.08.2001,68.5958722,64.48,73.38,68.12,66.35,71.17,70.83
,11.08.2001,64.8595409,71.88,71.57,69.11,68.83,74.71,71.56
,12.08.2001,74.6415582,73.1,77.53,73.61,72.45,74.42,76.06
,13.08.2001,65.7877212,69.62,70.37,71.51,70.13,66.23,67.74
,14.08.2001,73.113288,74.9,71.04,72.06,76.43,87.45,77.81
,15.08.2001,97.1838349,94.21,92.38,89.94,94.92,89.88,93.55
,16.08.2001,83.144634,85.09,85.55,83,81.67,82.25,81.79
,17.08.2001,74.7023656,76.34,74.8,78.49,76.45,78.19,76.33
,18.08.2001,90.5165913,87.59,90.14,88.39,83.08,85.81,89.86
,19.08.2001,80.5335749,82.31,82.77,85.97,81.09,81.63,81.66
,20.08.2001,75.322318,77.09,75.91,78.93,79.77,82.91,79.77
,21.08.2001,86.6021184,87.61,84.33,82.58,80.59,89.95,88.12
,22.08.2001,86.4931793,79.72,85.4,83.37,78.46,91.95,88.03
,23.08.2001,91.3323045,86.53,87.5,89.57,87.73,86.68,85.77
,24.08.2001,97.996357,96.88,92.66,95.92,95.45,95.4,88.27
,25.08.2001,90.6826568,90.33,92.91,89.29,89.12,87.61,87.07
,26.08.2001,78.7411914,76.61,79.78,78.59,80.5,83.15,78.77
,27.08.2001,77.3008903,80.14,77.71,77.91,78.49,73.22,74.13
,28.08.2001,67.0914324,73.21,75.93,75.33,75,73.07,74.18
,29.08.2001,77.2949885,78.43,73.02,75.35,77.27,76.89,79.68
,30.08.2001,73.689953,76.16,72.41,74.82,72.6,71.76,67.71
,31.08.2001,74.8216628,74.75,77.12,76.32,74.83,77.9,75.35
,01.09.2001,73.6550477,82.32,77.71,76.5,76.08,81.45,80.07
,02.09.2001,85.362069,83.91,76.22,80.97,82.51,79.68,82.68
,03.09.2001,73.7655996,74.19,74.17,73.01,73.58,66.04,67.79
,04.09.2001,61.1042269,70.36,68.95,69.31,68.89,70.12,67.7
,05.09.2001,71.8818919,77.88,72.37,73.99,76.43,74.06,74.95
,06.09.2001,94.8218047,90.68,86.07,87.48,91.92,90.29,89.87
,07.09.2001,94.2087923,86,91.69,92.16,92.38,87.99,88.9
,08.09.2001,80.5166751,87.21,87.13,85.32,80.83,79.17,84.24
,09.09.2001,80.231078,92.09,85.4,87.45,85.6,79.57,81.58
,10.09.2001,64.9795126,74.18,71.46,72.09,72.3,70.32,70.08
,11.09.2001,63.1960739,70.55,68.04,70.34,70.39,69.64,72.53
,12.09.2001,70.5114126,71.76,74.05,73.1,74.76,77.73,76.51
,13.09.2001,87.9747465,88.72,83.98,84.7,79.89,84.45,85.42
,14.09.2001,90.372528,79.42,83.96,85.64,83.43,89.46,88.81
,15.09.2001,84.9185624,75.14,80.28,80.76,76.4,85.06,83.73
,16.09.2001,88.8751934,84.14,86.66,85.5,88.11,93.64,85.85
,17.09.2001,88.2330247,91.66,89.51,88.83,87.47,90.44,86.54
,18.09.2001,96.756461,96.89,92.23,94.31,96.79,91.22,93.28
,19.09.2001,90.73223,87.63,88.64,89.83,85.86,87.04,92.65
,20.09.2001,86.186459,88.97,89.78,89.27,87.7,90.78,89.67
,21.09.2001,77.2322443,84.9,83.35,83.59,81.37,79.75,85.62
,22.09.2001,77.4711984,80.26,79.4,80.5,82.47,85.51,82.46
,23.09.2001,87.4374248,85.62,78.62,82.18,82.95,89.06,84.97
,24.09.2001,67.42897,66.74,71.38,70.98,70.69,76.54,73.45
,25.09.2001,53.2836626,63.33,68.88,68.84,73.25,68.99,67.7
,26.09.2001,45.5387519,57.12,64.22,64.09,71.55,63.7,62.79
,27.09.2001,44.2780951,66.71,70.04,63.96,73.35,62.42,62.54
,28.09.2001,61.840557,76.37,73.92,73.31,76.25,66.35,70.54
,29.09.2001,75.7753274,81.81,81.2,82.6,84.09,75.85,82.46
,30.09.2001,64.2478127,77.47,74.21,75.93,76.96,72.1,75.49
,01.10.2001,57.7807897,76.23,68.95,68.36,68.4,64.79,67.29
,02.10.2001,49.2845368,60.38,61.57,60.3,60.85,51.5,59.13
,03.10.2001,62.3686425,66.03,66.74,65.52,57.31,61.14,67.72
,04.10.2001,87.3542414,93.49,89.77,91.23,89.96,52.32,56.43
,05.10.2001,56.4109632,65.08,59.97,65.62,58.43,53.1,54.67
,06.10.2001,52.5389394,60.93,59.75,60.8,57.64,55.35,56.72
,07.10.2001,50.46771,63.49,57.5,59.42,57.56,47.7,47.59
,08.10.2001,56.0208647,53.58,55.85,54.35,62.79,58.19,56.61
,09.10.2001,79.649418,68.57,75.99,75.08,78.65,90.65,80.18
,10.10.2001,88.4723299,87.69,86.55,84.45,82.91,83.71,83.62
,11.10.2001,61.7256517,74.8,74.48,73.34,75.11,71.37,71.75
,12.10.2001,69.2267274,70.65,77.89,76.9,79.49,73.39,70.66
,13.10.2001,93.0731613,94.03,91.26,91.14,87.34,87.51,90.75
,14.10.2001,75.6838673,76.94,76.46,75.09,71.09,74.77,76.3
,15.10.2001,74.8178282,72.35,73.63,72.57,70.35,76.15,77.07
,16.10.2001,68.2258065,70.31,73.35,72.2,69.22,71.71,73.06
,17.10.2001,58.152437,59.98,66.04,66.48,66.01,63.57,66.4
,18.10.2001,63.4047635,65.63,68.24,65.33,65.56,61.66,66.7
,19.10.2001,68.4452349,68.93,70.59,71.9,71.73,61.22,63.66
,20.10.2001,60.5069192,65.53,69.43,66.3,67,56.78,64.01
,21.10.2001,53.3938059,61.6,60.71,58.43,61.27,59.35,61.59
,22.10.2001,90.3273361,95.92,90.04,57.65,94.47,80.02,82.3
,23.10.2001,90.9645593,92.93,90.95,71.66,90.77,72.48,82.84
,24.10.2001,76.8600277,80.16,77.23,75.85,72.94,69.99,73.24
,25.10.2001,63.3955816,60.59,59.87,60.04,53.9,61.83,63.38
,26.10.2001,64.4367602,54.62,57.63,64.12,59.03,62.73,59.51
,27.10.2001,60.7584202,59.29,61.62,67.42,63.57,63.7,68.51
,28.10.2001,53.1353537,46.38,53.59,51.36,56.8,54.86,53.48
,29.10.2001,71.1511228,60.02,71.22,70.95,73.24,56.83,53.27
,30.10.2001,88.1299475,88.45,85.32,86.52,90.04,74.16,74.88
,31.10.2001,70.9420383,55.23,65.33,67.03,68.64,68.64,70.21
,01.11.2001,60.5138155,63.11,63.99,63.34,60.16,56.56,61.46
,02.11.2001,43.2162545,52.8,56.35,54.97,59.42,44.47,52.75
,03.11.2001,53.9772264,70.91,72.03,65.23,72.95,48.76,57.18
,04.11.2001,50.3077603,65.77,69.73,65.86,66.27,56.79,55.9
,05.11.2001,61.4072374,55.85,63.79,62.36,76.77,71.11,64.32
,06.11.2001,76.7048798,56.73,73.48,73.03,82.92,75.19,79.48
,07.11.2001,66.4761824,68.54,68.6,68.47,72.42,70.32,73.36
,08.11.2001,68.8128773,66.6,70,68.75,69.2,65.41,67.47
,09.11.2001,49.0713894,60.29,57.65,59.49,58.43,45.48,51.29
,10.11.2001,48.5028385,53.45,59.58,56.79,52.7,49.22,57.44
,11.11.2001,67.4779211,74.53,75.82,74.55,75.37,61.55,72.49
,12.11.2001,62.910814,62.51,64.9,66.71,72.41,68.37,68.68
,13.11.2001,88.0233637,71.92,81,80.32,86.92,84.02,89.3
,14.11.2001,90.5688834,83.66,85.73,83.94,86.14,86.76,89.04
,15.11.2001,83.6370149,86.14,93.89,86.42,84.3,82.64,95.17
,16.11.2001,70.0270422,88.05,91.39,80.26,80.32,67.15,86.14
,17.11.2001,74.2379182,68.02,80.95,78.64,79.69,76.35,81.5
,18.11.2001,82.1893276,99.99,80.27,80.82,82.63,82.82,85.14
,19.11.2001,67.1825374,86.69,70.05,67.03,56.72,61.29,67.96
,20.11.2001,52.9547119,55.77,59.32,57.81,53.78,59.23,62.39
,21.11.2001,56.9863336,57.01,63.45,63.46,64.31,51.04,64.48
,22.11.2001,69.0139848,62.29,72.16,68.5,70.66,65.41,73.37
,23.11.2001,86.1870606,67.72,77.8,81.21,88.27,86.25,85.14
,24.11.2001,93.4312551,91.1,90.04,88.88,92.47,93.41,91.63
,25.11.2001,90.4839322,99.47,85.03,86.76,86.56,86.64,86.07
,26.11.2001,96.4615829,99.99,95.38,94.41,95.22,89.12,92.65
,27.11.2001,95.0658112,99.99,93.5,90.02,90.43,89.79,93.81
,28.11.2001,95.5295331,99.99,94.44,92.55,89.47,90.28,91.54
,29.11.2001,89.8924731,99.99,89.18,88.97,86.18,87.92,83.44
,30.11.2001,97.462247,99.99,93.68,94.16,97.02,90.23,91.42
,01.12.2001,86.0717065,99.99,84.6,84.13,86.9,85.71,86.07
,02.12.2001,84.7888814,99.99,88.29,85.23,88.12,82.48,86.93
,03.12.2001,90.2383054,99.99,86.82,91.4,93.87,88.51,84.72
,04.12.2001,93.9925383,99.99,88.61,88.48,93.73,97.61,93.22
,05.12.2001,86.3187342,97.67,81.81,80.31,84.08,83.94,85.73
,06.12.2001,81.4038482,78.4,81.96,84.07,82.75,75.36,78.16
,07.12.2001,88.0278339,82.07,84.61,86.18,88.36,93.01,86.7
,08.12.2001,83.9783912,77.98,77.41,81.57,81.26,79.18,80.29
,09.12.2001,64.9900223,58.72,62.26,62.42,65.35,73.26,70.61
,10.12.2001,66.3462632,55.99,63.93,61.32,66.36,83.76,76.02
,11.12.2001,66.5953235,71.97,70.31,68.4,69.82,72.78,72.18
,12.12.2001,97.7696739,93.89,96.73,97.3,98.78,88.36,92.36
,13.12.2001,92.1361804,84.01,85.36,90.04,89.5,84.18,84.35
,14.12.2001,98.4076935,90.75,95.05,95.36,95.83,85.92,93.24
,15.12.2001,92.7957992,89.62,88.79,89.86,88.75,86.47,88.96
,16.12.2001,97.7677734,96.65,96.61,97.87,96.76,86.02,92.52
,17.12.2001,88.6474048,87.35,86.92,87.63,89.9,74.56,84.85
,18.12.2001,86.1613019,80.31,81.74,83.63,87.04,74.48,79.42
,19.12.2001,59.3773902,59.66,56.95,60.14,59.07,51.88,59.97
,20.12.2001,65.0935665,66.38,66.85,67.93,65.56,70.14,70.57
,21.12.2001,76.9582016,73.07,73.5,76.54,76.79,75.15,74.52
,22.12.2001,90.0054098,86.25,86.19,84.98,84.4,83.73,83.23
,23.12.2001,81.7233941,78.74,77.74,78.45,74.56,77.39,77.77
,24.12.2001,80.7669875,77.64,76.92,77.42,72.3,78.67,78.16
,25.12.2001,82.615894,78.83,76.77,79.82,77.36,78.98,80.2
,26.12.2001,83.8834176,80.81,77.82,80.56,78.44,78.65,80.64
,27.12.2001,86.4103101,83.62,80.2,82.3,76.73,82.57,81.46
,28.12.2001,81.3033651,73,68.36,74.83,69.8,78.36,74.22
,29.12.2001,81.2900792,74.86,73.18,77.31,72.35,79.52,77.71
,30.12.2001,82.4540902,78.42,76.66,79.18,74.62,80.02,79.94
,31.12.2001,74.5187726,70.39,69.21,73.36,67.24,75.92,72.96
,01.01.2002,81.8988465,76.14,75.91,77.85,74.4,77.34,77.57
,02.01.2002,86.8099075,78.63,81.47,82.94,80.42,81.09,78.81
,03.01.2002,76.283871,77.67,75.74,75.75,70.45,74.92,76.85
,04.01.2002,72.5055946,63.81,70.21,69.2,67.29,78.66,77.48
,05.01.2002,88.0761592,83.59,86.87,87.88,84.36,81.71,85.67
,06.01.2002,84.4247788,76.37,77.74,81.65,76.41,77.76,80.14
,07.01.2002,64.128633,66.36,67.21,68.2,66.2,70.36,69.79
,08.01.2002,57.9440906,58.75,62.74,60.58,61.77,62.78,63.73
,09.01.2002,69.4431486,70.77,75.68,72.95,65.25,64.33,74.17
,10.01.2002,83.5809807,78.81,77.99,79.73,76.91,79.14,80.61
,11.01.2002,62.5947951,62.5,69.16,66.95,66.27,72.03,76.59
,12.01.2002,73.8374417,69.7,73.44,72.03,68.74,67.39,76.04
,13.01.2002,59.483376,63.51,63.13,54.66,57.58,66.15,69.33
,14.01.2002,92.8401487,86.75,88.28,87.22,82.66,85.6,89.9
,15.01.2002,83.9830508,76,76.4,79.5,77.1,79.41,80.65
,16.01.2002,86.663862,84.6,80.72,81.74,78.57,86.29,85.24
,17.01.2002,82.3663625,76.75,77.81,81.42,74.04,81.67,83.16
,18.01.2002,70.8719082,64.7,66.63,69.66,64.12,81.8,74.05
,19.01.2002,82.1951666,85.96,77.95,79.81,82.51,84.09,79.29
,20.01.2002,64.5706371,72.55,68.92,68.19,66.55,78.91,78.12
,21.01.2002,59.8709918,64.11,63.42,64.39,62.54,72.96,72.16
,22.01.2002,47.0072605,38.79,47.26,45.7,50.31,64.11,58.72
,23.01.2002,87.0856297,76.29,84.92,83.64,81.54,82.04,86.66
,24.01.2002,55.742801,62.87,61.06,64.4,61.93,66.55,67.9
,25.01.2002,31.1548992,33.16,37.32,37.57,36.8,42.29,42.93
,26.01.2002,29.9598365,33.41,35.54,31.94,31.83,46.09,47.9
,27.01.2002,50.6733375,46.5,59.17,52.89,51.23,64.04,61.9
,28.01.2002,93.0350987,77.37,85.5,83.61,90.16,90,93.39
,29.01.2002,99.6121839,99.62,97.96,97.71,96.05,89.44,94.16
,30.01.2002,98.2569581,95.11,84.62,94.99,96.34,85.25,89.35
,31.01.2002,98.3076923,98.78,93.38,93.88,92.86,90.93,90.77
,01.02.2002,90.4826281,87.7,84.38,86.83,85.4,82.98,85.42
,02.02.2002,87.4031798,84.21,83.62,86.61,85.1,82.81,82.82
,03.02.2002,84.2695275,81.41,80.16,82.3,79.1,77.76,77.89
,04.02.2002,77.2037074,71.07,73.21,76.01,76.04,79.61,76.64
,05.02.2002,83.6441894,78.14,79.66,82.34,83.04,82.27,80.18
,06.02.2002,95.4415429,82.84,89.24,91,92.68,80.54,87.81
,07.02.2002,85.0768767,86.82,84.72,84.48,85.08,73.18,80.27
,08.02.2002,85.1493398,85.74,86.16,81.89,84.04,79.32,81.7
,09.02.2002,86.7877095,86.55,86.37,82.68,84.82,90.47,84.21
,10.02.2002,89.5206243,84.13,86.59,84.65,81.08,96.05,81.72
,11.02.2002,73.5574581,71.07,70.63,70.76,70.12,67.24,74.17
,12.02.2002,78.3662093,70.84,71.27,73.35,72.04,73.73,74.68
,13.02.2002,68.7451832,65.77,67.9,68.79,70.95,69.78,75.22
,14.02.2002,62.381201,51.65,58.06,54.3,57.5,62.1,68.4
,15.02.2002,74.6581535,68.87,73.64,69.46,69.61,60.07,72.65
,16.02.2002,71.810089,65.37,70.28,69.96,66.22,64.26,73.59
,17.02.2002,70.1465512,65.82,70.9,70.98,70.86,73.71,76.1
,18.02.2002,65.1789925,59.04,71.29,60.56,64.5,76.64,77.26
,19.02.2002,99.8792723,96.24,99.99,98.03,96.58,97.84,97.2
,20.02.2002,95.3018792,93.94,93.72,91.81,90.44,90.12,89.87
,21.02.2002,89.6430145,86.38,84.42,87.08,82.68,82.54,82.1
,22.02.2002,73.9969978,66.34,71.55,73.32,72.34,79.44,75.15
,23.02.2002,61.6074189,50.98,59.54,55,60.03,70.65,65.35
,24.02.2002,69.8426909,54.69,71.73,66.48,72.71,84.78,74.55
,25.02.2002,78.4961349,83.26,76.48,73.41,67.29,68.92,73.78
,26.02.2002,78.8583198,83.62,78.61,76.73,70.51,69.27,75.92
,27.02.2002,56.9908815,69.56,64.29,60.87,55.19,52.49,63.41
,28.02.2002,61.3085553,61.48,63.45,60.49,54.84,66.74,67.69
,01.03.2002,82.4534593,77.67,80.12,79.02,77.98,70.09,72.75
,02.03.2002,81.0578106,86.78,75.58,77.42,76.72,65.63,70.5
,03.03.2002,65.7435897,63.32,58.79,65.98,63.54,60.74,59.45
,04.03.2002,80.4195804,75.49,73.55,78.61,75.18,73.86,76.23
,05.03.2002,79.5889199,83.12,82.78,77.98,76.75,82.32,84.68
,06.03.2002,87.3643799,89.85,81.84,84.96,81.71,74.7,81.97
,07.03.2002,90.951445,90.94,83.08,84.75,86.06,79.42,82.23
,08.03.2002,98.938213,98.88,95.79,92.74,96.6,95.27,95.4
,09.03.2002,85.3297138,80.53,76.36,79.04,76.43,91.51,81.14
,10.03.2002,68.4006775,58.05,60.18,60.55,59.01,76.68,68.88
,11.03.2002,73.9544436,61.12,69.39,68.21,69.64,84.76,81.54
,12.03.2002,72.3768847,68.75,71.73,71.25,74.63,85.8,83.97
,13.03.2002,83.2428618,66.7,78.42,74.57,76.15,81.6,82.25
,14.03.2002,88.8070692,79.53,80.25,81.83,81.54,88.58,84.83
,15.03.2002,82.7444355,65.04,73.31,72.16,73.19,83.37,84.78
,16.03.2002,65.6049801,55.96,63.49,63.85,61.68,84,74.92
,17.03.2002,83.1937645,75.27,77.46,77.65,76.55,88,82.1
,18.03.2002,76.0810882,73.35,82.29,75.34,73.94,92.26,84.92
,19.03.2002,97.0048865,93.93,97.19,93.43,91.43,93.16,91.95
,20.03.2002,72.9143581,78.04,72.99,74.1,70.28,82.62,76.11
,21.03.2002,63.7458194,58.07,59.53,56.96,53.18,64.83,62.23
,22.03.2002,49.0375802,45.85,49.9,50.48,49.56,57.57,55.48
,23.03.2002,46.2912765,41.52,47.6,44.82,44.98,66.9,60.97
,24.03.2002,52.8404149,49.99,48.61,50.72,49.07,64.37,59.34
,25.03.2002,47.2858461,58.54,49.57,51.72,46.13,63.62,58.54
,26.03.2002,45.3888507,50.02,57.51,53.63,51.1,66.58,61.53
,27.03.2002,49.675173,48.37,53.41,52.71,55.68,61.1,57.65
,28.03.2002,47.7940391,54.67,56.02,48.31,45.08,61.67,56.53
,29.03.2002,40.2182118,48.56,43.23,44.7,49.14,62.78,55.39
,30.03.2002,49.9950348,51.94,50.77,51.33,52.59,67.91,57.96
,31.03.2002,66.8463462,66.38,66.2,66.28,57.56,76.83,70.94
,01.04.2002,87.3026674,90.24,92.32,84.36,72.62,87.03,90.01
,02.04.2002,86.8559411,81.69,87.14,79.08,72.17,77.43,84.51
,03.04.2002,64.9119703,66.87,68.68,59.45,58.8,70.75,69.11
,04.04.2002,56.1692869,58.24,68.3,59.06,54.83,65.57,69.97
,05.04.2002,50.2003098,51.43,61.28,55.54,47.86,61.59,63.53
,06.04.2002,44.3118638,44.65,51.17,50.98,48.04,52.88,56.14
,07.04.2002,85.6316262,84.42,82.64,84.58,84.51,75.09,79.49
,08.04.2002,98.744868,95.65,97.28,98.02,93.29,73.29,89.79
,09.04.2002,61.3735866,67.5,70.07,71.82,65.64,60.01,65.48
,10.04.2002,51.3332889,63.09,60.37,56.79,52.52,54.24,54.73
,11.04.2002,86.2867566,55.49,70.91,71.78,82.21,89.23,86.17
,12.04.2002,91.1078605,85.23,84.73,89.94,91.03,87.61,84.08
,13.04.2002,79.2564638,77.33,76.65,80.6,83.34,83.12,80.95
,14.04.2002,63.5965174,69.33,66.47,67.7,70.55,65.55,68.71
,15.04.2002,55.7740461,58.02,58.1,60.84,61.45,53.87,58.1
,16.04.2002,66.2784152,57.27,60.81,63.75,63.79,69.33,66.12
,17.04.2002,46.3711724,43.83,52.68,56.31,56.2,61.49,58.48
,18.04.2002,66.5599351,65.9,65.47,68.49,60.3,62.75,58.46
,19.04.2002,77.2205354,69.47,77,78.35,67.33,60.16,64.28
,20.04.2002,63.5447339,60.95,60.16,65.35,60.98,45.92,46.05
,21.04.2002,93.3492876,90.27,91.3,92.68,89.75,90.92,85.68
,22.04.2002,74.3004106,72.11,74.74,74.98,73.47,74.18,75.05
,23.04.2002,73.2666737,69.8,69.63,74.16,76.49,67.18,72.08
,24.04.2002,68.2465524,70.7,67.99,70.54,62.46,54.94,64.97
,25.04.2002,37.1310333,41.06,42.07,44.84,39.14,38.73,43.29
,26.04.2002,45.4739127,44.13,49.73,51.73,46.74,43.1,45.22
,27.04.2002,89.2809614,81.03,82.54,83.93,85.11,83.12,70.68
,28.04.2002,89.8157082,81.53,84.4,85.65,83.5,87.35,83.37
,29.04.2002,53.3333333,55.57,57.24,62.33,64.16,59.84,59.43
