@T,hrus,,,,,,,,,,,,,,
name,hrus.csv,,,,,,,,,,,,,,
descr,hru input parameters,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,subcatch,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,n/a,n/a
,1122,465525,4699842,350,337050,2,1.1,-1,0,84,7,14,950.33,3,1
,1123,472808,4699974,349,19125,2,1.1,-1,0,61,3,10,186.21,-9999,1
,1124,470160,4699898,341,53550,3,4.3,117,0,51,7,6,611.99,3,0
,1125,472485,4699822,348,260100,2,1,-1,0,61,7,9,650.77,-9999,1
,1126,463808,4699798,357,22500,2,1.7,179,0,61,7,14,201.21,3,1
,1127,465990,4699814,352,21150,2,0.1,-1,0,67,7,14,180,3,1
,1128,466253,4699915,352,2025,2,0.1,-1,0,67,7,14,60,3,1
,1129,470010,4699834,343,24750,2,5.1,174,0,76,7,6,181.07,3,0
,1130,457148,4699681,352,199125,3,2.4,-1,0,19,3,13,614.56,4,1
,1131,458805,4699743,352,16425,2,0.7,-1,0,33,7,26,111.21,4,1
,1132,466613,4699728,352,23175,2,0.3,-1,0,83,7,14,708.64,3,1
,1133,454898,4699556,365,297000,2,1.1,-1,0,22,7,25,786.84,4,1
,1134,469703,4699666,336,90450,3,3,57,0,50,3,6,615.63,3,1
,1135,455768,4699691,362,75825,2,0.8,-1,0,22,7,24,493.49,4,1
,1136,465975,4699623,352,50625,2,0.8,-1,0,84,7,14,267.43,3,1
,1137,469380,4699682,346,47925,2,5.4,92,0,53,7,9,159.85,3,0
,1138,470753,4699709,351,15975,2,4.1,140,0,75,3,8,123.64,3,1
,1139,455363,4699536,362,185175,2,0.3,-1,0,22,7,25,614.12,4,1
,1140,461550,4699378,352,625050,3,0.9,-1,0,33,7,21,1627.02,3,1
,1141,462360,4699562,353,61650,2,1.3,-1,0,83,7,24,568.05,3,1
,1142,466223,4699691,352,9450,2,0.1,-1,0,83,7,14,135,3,1
,1143,469035,4699648,347,96525,2,2.8,84,0,53,3,10,746.99,3,0
,1144,471030,4699660,351,39150,2,3.4,45,0,75,3,8,752.13,3,0
,1145,456038,4699652,361,30825,2,1.5,-1,0,22,3,22,171.21,4,1
,1146,456135,4699383,361,271800,2,1.5,96,0,22,7,21,454.71,4,1
,1147,462533,4699160,355,273825,2,1.7,294,0,41,7,23,673.49,3,1
,1148,464048,4699580,353,131850,2,1.5,-1,0,41,7,13,472.28,3,1
,1149,469980,4699659,337,21150,3,3.9,187,0,40,7,6,204.85,3,1
,1150,470175,4699655,342,19575,3,5.5,286,0,53,3,7,181.07,3,0
,1151,458303,4699328,352,489150,2,1.1,-1,0,33,7,26,1089.41,4,1
,1152,462128,4699374,353,276075,2,1,-1,0,83,7,22,787.28,3,1
,1153,462990,4699145,357,353475,2,1.3,-1,0,41,7,13,673.49,3,1
,1154,459008,4699530,352,170550,2,1.1,-1,0,22,7,22,581.99,4,1
,1155,463313,4699333,357,262350,2,1.6,76,0,41,7,13,430.92,4,0
,1156,463890,4699313,354,598950,2,1.1,-1,0,41,7,13,1271.1,4,1
,1157,464535,4699511,352,165600,2,0.9,-1,0,84,7,13,529.71,4,1
,1158,457613,4699542,351,185850,3,0.4,-1,0,15,7,13,771.84,3,1
,1159,465488,4699331,352,459450,2,0.8,-1,0,84,7,13,929.56,4,1
,1160,470663,4699631,353,6300,2,7.7,305,0,75,3,8,136.07,3,0
,1161,459968,4699533,352,250425,2,1.1,-1,0,22,7,18,995.77,3,1
,1162,460823,4699527,351,238275,3,0.9,-1,0,22,7,20,599.56,3,1
,1163,466275,4699310,351,637650,2,0.7,-1,0,83,7,14,1352.76,3,1
,1164,471068,4699494,347,229275,2,2.2,-1,0,61,7,8,926.99,3,1
,1165,456908,4699456,351,63450,2,0.8,-1,0,22,7,23,389.56,3,1
,1166,459405,4699531,353,94950,2,0.5,-1,0,22,7,18,474.41,4,1
,1167,460425,4699558,351,27000,2,2.2,-1,0,19,7,19,201.21,3,1
,1168,464858,4699597,352,30600,2,0.1,-1,0,41,3,13,602.13,3,0
,1169,469838,4699564,337,34425,3,4.9,182,0,50,3,6,615.62,3,1
,1170,468923,4699352,349,220500,2,1.3,-1,0,61,7,12,608.35,3,1
,1171,470588,4699615,355,3825,2,12.6,118,0,61,7,8,36.21,3,1
,1172,473183,4699266,349,509850,2,1.5,-1,0,83,7,10,770.77,3,1
,1173,467100,4699265,351,619875,2,0.9,-1,0,84,7,14,1119.41,-9999,1
,1174,470250,4699574,348,48150,2,4.2,270,0,53,3,8,168.64,3,0
,1175,471788,4699219,347,549450,2,1.3,-1,0,61,7,8,926.99,3,1
,1176,472298,4699442,347,174600,2,0.7,-1,0,83,7,8,742.28,-9999,1
,1177,467873,4699348,351,326250,2,0.8,-1,0,84,7,13,684.41,-9999,1
,1178,472695,4699447,348,145125,2,0.9,-1,0,83,7,9,770.77,3,1
,1179,468473,4699373,351,180225,2,1.6,-1,0,61,7,13,477.43,-9999,1
,1180,464925,4699351,352,166725,2,0.9,-1,0,83,7,13,602.13,3,1
,1181,470453,4699515,349,16875,2,3.7,120,0,61,7,8,256.07,3,1
,1182,455760,4699468,362,84150,2,0.3,-1,0,22,7,23,493.49,-9999,1
,1183,469290,4699264,348,212400,2,1.5,-1,0,61,7,11,782.13,4,1
,1184,470573,4699435,347,39825,2,0.9,-1,0,84,7,8,303.64,3,1
,1185,470190,4699400,340,126000,3,4.4,197,0,55,7,7,519.41,-9999,0
,1186,469583,4699427,346,24075,2,3.9,105,0,61,7,10,207.43,3,1
,1187,469830,4699432,337,22050,3,6.5,74,0,50,7,6,434.56,3,1
,1188,469703,4699177,346,232425,2,3,95,0,55,7,9,753.2,3,0
,1189,456750,4699161,353,515475,2,1.2,-1,0,22,7,22,1165.48,3,1
,1190,457560,4699171,351,383400,3,0.7,-1,0,33,7,26,1165.48,4,1
,1191,470468,4699294,346,23175,2,1.8,188,0,75,7,8,256.07,-9999,0
,1192,471000,4699283,346,139275,2,1.7,101,0,61,7,8,535.92,-9999,1
,1193,459968,4698979,353,645750,2,0.8,-1,0,33,7,17,995.77,3,1
,1194,469920,4699340,337,9450,3,6.8,33,0,55,7,6,434.56,3,0
,1195,455370,4699223,362,69750,2,0.3,-1,0,22,7,24,542.13,4,1
,1196,459450,4698968,354,218700,2,1.3,-1,0,22,7,18,527.13,3,1
,1197,455768,4699157,362,156600,2,0.7,-1,0,22,7,22,352.28,4,1
,1198,458723,4698986,356,453825,2,1.8,95,0,12,7,22,755.33,4,0
,1199,460793,4699129,352,357975,3,1.2,-1,0,22,7,18,761.99,3,1
,1200,464535,4699142,352,154125,2,0.6,-1,0,84,7,13,518.35,4,1
,1201,459248,4698963,354,128700,2,0.9,-1,0,33,7,19,625.92,4,1
,1202,470078,4699106,336,106200,3,3.8,91,0,40,7,6,397.28,3,0
,1203,454830,4699130,365,177300,2,0.5,-1,0,22,7,25,865.92,4,1
,1204,467948,4699004,351,203175,2,0.7,-1,0,83,7,13,573.2,3,1
,1205,471360,4699056,346,121725,2,3.2,280,0,75,7,8,564.41,-9999,0
,1206,465743,4699051,352,51075,2,0.5,-1,0,84,7,13,671.99,3,1
,1207,469448,4699087,349,40050,2,1.5,97,0,41,7,10,211.07,3,1
,1208,472508,4699047,348,342225,2,2,199,0,75,7,9,720.63,-9999,0
,1209,470438,4699065,344,162450,2,2.3,197,0,61,7,8,434.56,-9999,0
,1210,464895,4699060,353,82575,2,1.2,-1,0,83,7,13,186.21,4,1
,1211,468510,4699040,350,126900,2,0.8,-1,0,61,7,13,409.71,3,1
,1212,470858,4699020,347,141750,2,2.4,189,0,75,7,8,534.41,-9999,0
,1213,455363,4699076,362,70425,2,0.6,-1,0,22,7,24,399.85,4,1
,1214,468908,4698931,350,83925,2,1.2,-1,0,41,7,12,328.49,3,1
,1215,471098,4698965,344,63225,2,5.5,110,0,51,7,7,564.41,-9999,0
,1216,455138,4698806,363,337275,2,1.2,-1,0,22,7,25,677.13,4,1
,1217,465143,4698957,354,7425,2,0.3,-1,0,83,7,13,90,4,1
,1218,455603,4698574,360,159975,2,0.9,-1,0,22,7,23,410.77,4,1
,1219,470168,4698905,336,17550,3,5.3,265,0,40,7,6,355.92,-9999,0
,1220,462075,4698690,354,233100,2,1.7,-1,0,61,7,19,640.92,3,1
,1221,456135,4698390,359,194625,2,1.2,-1,0,26,7,23,1302.61,4,1
,1222,458565,4698603,352,338175,2,1.4,-1,0,22,7,23,938.35,4,1
,1223,465645,4698747,353,203625,2,0.8,-1,0,70,7,13,640.48,3,1
,1224,460958,4698746,352,367200,3,1,-1,0,15,7,18,1450.48,3,1
,1225,464693,4698410,352,657000,2,0.7,-1,0,83,7,11,1091.98,4,1
,1226,454545,4698370,364,262575,2,0.6,-1,0,26,7,26,628.49,4,1
,1227,455798,4698297,360,452250,2,0.9,-1,0,22,7,24,551.99,4,1
,1228,456180,4698770,361,65250,2,1.4,108,0,26,7,21,264.85,4,1
,1229,456713,4698632,355,464400,2,1.5,54,0,22,7,25,941.99,4,1
,1230,461715,4698763,351,116550,2,0.8,-1,0,22,7,18,476.99,3,1
,1231,462503,4698737,357,167850,2,1.3,287,0,61,7,20,640.92,3,1
,1232,463178,4698737,358,242325,2,1.9,109,0,41,7,9,666.84,4,0
,1233,465158,4698790,353,31950,2,1.1,-1,0,83,7,13,277.28,4,1
,1234,466320,4698546,352,605925,2,0.9,-1,0,83,7,13,1185.18,4,1
,1235,467505,4698531,351,1254825,2,1,-1,0,83,7,14,1971.4,-9999,1
,1236,457388,4698766,350,58950,2,1.5,-1,0,22,7,26,333.64,4,1
,1237,457725,4698582,351,262575,3,1.3,-1,0,33,7,26,617.13,4,1
,1238,458123,4698852,355,15525,2,3.1,86,0,10,7,26,138.64,4,0
,1239,462795,4698753,360,43650,2,2.1,292,0,41,7,9,213.64,3,0
,1240,465345,4698858,353,11250,2,1.3,75,0,84,7,13,90,3,1
,1241,469155,4698877,350,2025,2,0.3,-1,0,68,7,11,21.21,3,1
,1242,470123,4698747,337,103050,3,3.8,89,0,40,7,6,443.35,-9999,0
,1243,469268,4698501,348,363825,3,1,-1,0,41,7,10,975.62,3,1
,1244,473288,4697964,348,653400,2,1.9,-1,0,61,7,11,744.41,-9999,0
,1245,457275,4698630,350,67275,2,1.9,101,0,22,7,26,402.43,4,1
,1246,464085,4698519,352,340200,2,1,-1,0,83,7,11,1091.98,4,1
,1247,463665,4698531,352,271350,2,0.9,-1,0,83,7,10,1011.84,4,1
,1248,468510,4698682,349,156825,2,0.8,-1,0,41,7,13,512.13,4,1
,1249,470498,4698649,337,150075,3,2.1,203,0,41,7,6,603.2,-9999,0
,1250,458130,4698532,352,246375,2,1.4,-1,0,22,7,24,529.26,-9999,1
,1251,468908,4698667,348,137700,2,0.5,-1,0,70,7,11,596.99,4,1
,1252,469703,4698634,348,166950,2,1.5,-1,0,61,7,10,686.99,-9999,1
,1253,470940,4698307,336,262575,3,4.2,143,0,40,7,5,723.2,-9999,0
,1254,471255,4698637,343,116550,2,3.9,181,0,75,7,7,369.85,-9999,0
,1255,471525,4698729,345,23400,2,6.1,178,0,76,7,7,159.85,-9999,0
,1256,470783,4698661,340,45675,2,2.4,191,0,41,7,6,377.13,-9999,0
,1257,472290,4698635,345,146250,2,2.7,183,0,41,7,8,503.35,-9999,0
,1258,472733,4698319,345,393525,2,1.9,111,0,41,7,8,823.05,-9999,1
,1259,473108,4698444,345,316575,2,1.3,-1,0,61,7,9,796.69,-9999,1
,1260,471930,4698659,344,57600,2,3.8,115,0,42,7,7,428.35,-9999,0
,1261,473873,4698426,347,176175,2,1,-1,0,83,7,11,580.92,-9999,1
,1262,460508,4698667,355,54225,2,2.2,195,0,12,7,18,856.69,-9999,0
,1263,471743,4698497,337,133425,3,5.2,194,0,40,7,6,495.63,4,0
,1264,460020,4698524,355,75375,2,2.1,116,0,10,7,17,787.28,-9999,0
,1265,458850,4698580,360,5625,2,2.9,295,0,10,7,21,72.43,4,0
,1266,460598,4698394,352,270675,2,1.3,-1,0,22,7,18,814.26,-9999,1
,1267,470175,4698360,344,297900,3,3.6,96,0,41,7,7,621.84,4,0
,1268,455123,4698379,360,304875,2,0.5,-1,0,22,7,25,1008.2,4,1
,1269,471383,4698356,334,63225,3,1.5,-1,0,40,7,4,493.49,4,1
,1270,458948,4698548,361,4950,2,0.6,-1,0,10,7,21,51.21,-9999,0
,1271,457380,4698191,352,199350,2,1.5,79,0,33,7,26,529.71,4,1
,1272,458880,4698356,354,223875,2,1.8,201,0,10,7,20,2954.48,4,1
,1273,461355,4698007,354,667350,2,1.3,-1,0,22,7,20,1450.48,4,1
,1274,469815,4698461,347,20475,2,2.2,108,0,84,7,9,238.49,3,1
,1275,459368,4698269,357,113175,2,2,204,0,29,7,19,399.85,-9999,0
,1276,461048,4698373,354,101025,2,1.7,95,0,10,7,18,358.49,4,1
,1277,462488,4698347,356,161550,2,1.7,276,0,41,7,9,658.49,3,0
,1278,465503,4698311,353,439650,2,1.1,-1,0,41,7,13,769.71,4,1
,1279,459960,4698345,354,213525,2,1.9,115,0,12,7,17,814.26,4,0
,1280,463088,4698339,356,311625,2,1.8,108,0,61,7,9,703.05,4,1
,1281,459465,4698422,358,26550,2,1.3,-1,0,26,7,18,527.13,3,1
,1282,472290,4698192,343,368775,3,6,127,0,55,7,7,1292.76,-9999,0
,1283,462638,4698460,361,6300,2,2.4,151,0,41,7,9,81.21,3,0
,1284,466568,4698460,353,4950,2,1,-1,0,41,3,14,66.21,-9999,0
,1285,456735,4697998,355,755325,3,1.1,-1,0,22,7,26,1497.61,4,1
,1286,457733,4697952,351,379350,3,1.3,-1,0,33,7,25,716.99,4,1
,1287,468683,4698274,347,356175,3,0.7,-1,0,83,7,11,1151.98,-9999,1
,1288,459608,4698384,359,13050,2,1.4,181,0,26,7,18,117.43,3,1
,1289,462105,4698305,355,98100,2,1.9,115,0,61,7,20,457.28,4,1
,1290,470573,4698367,334,19125,3,3.4,69,0,40,7,5,219.85,-9999,1
,1291,471698,4698301,334,93825,3,1.1,-1,0,40,7,5,533.35,-9999,0
,1292,469718,4698170,347,101025,2,1.1,-1,0,41,7,9,397.28,-9999,1
,1293,461963,4698169,355,12375,2,1.3,127,0,68,7,20,159.85,3,1
,1294,457193,4698215,357,9000,2,3.7,92,0,10,7,26,66.21,4,0
,1295,464775,4698018,352,288450,2,0.6,-1,0,70,7,11,605.77,4,1
,1296,471285,4698108,342,93150,2,4.6,79,0,55,7,6,493.49,-9999,0
,1297,465983,4698145,354,13050,2,1.1,108,0,41,7,13,117.43,4,1
,1298,471623,4697804,339,265725,2,3.2,83,0,46,7,5,708.2,-9999,0
,1299,470768,4698137,346,51525,2,3.3,292,0,53,7,7,279.85,-9999,0
,1300,455243,4697807,359,546750,2,0.8,-1,0,22,7,25,1091.54,4,1
,1301,459555,4697261,349,2683575,3,0.8,-1,0,15,7,19,2954.48,4,1
,1302,466268,4698141,354,13500,2,1.2,99,0,83,7,13,117.43,4,1
,1303,471915,4698094,333,35550,2,1.2,108,0,40,7,4,340.92,-9999,1
,1304,461040,4698040,356,53775,2,2,121,0,10,7,20,286.07,3,0
,1305,454208,4697933,363,101475,2,0.4,-1,0,22,7,26,327.43,-9999,1
,1306,454628,4697801,362,423450,2,0.7,-1,0,22,7,26,829.26,4,1
,1307,457178,4698143,356,1125,2,2.1,173,0,10,7,26,36.21,4,0
,1308,470145,4698075,348,69075,2,1.9,121,0,41,7,9,377.13,4,0
,1309,456135,4697528,359,441675,2,1,-1,0,26,7,26,701.54,4,1
,1310,457328,4697590,353,241650,3,0.8,-1,0,22,7,26,875.77,4,1
,1311,458355,4697898,349,207675,3,0.9,-1,0,15,7,21,664.26,4,1
,1312,463080,4697944,353,335475,2,1.7,111,0,83,7,9,812.13,4,1
,1313,463658,4697747,350,329850,2,0.8,-1,0,70,7,9,815.33,4,1
,1314,460658,4697936,354,319950,2,1.6,280,0,22,7,19,488.35,4,1
,1315,461753,4697784,353,276300,2,0.9,-1,0,22,7,22,1156.69,3,1
,1316,462023,4697922,354,74700,2,1.1,-1,0,68,7,22,247.28,3,1
,1317,462203,4697936,354,81000,2,1.2,75,0,41,7,10,277.28,4,1
,1318,466238,4697929,354,290025,2,1.1,-1,0,83,7,13,610.92,4,1
,1319,462488,4697754,354,295425,2,2,91,0,61,7,10,1316.1,4,0
,1320,467093,4697899,353,334575,2,0.9,-1,0,70,7,14,575.77,-9999,1
,1321,470955,4697700,346,250200,2,1.4,-1,0,53,7,7,646.69,-9999,0
,1322,465488,4697720,352,652725,2,0.5,-1,0,83,7,12,1022.76,4,1
,1323,464093,4697941,351,115875,2,0.6,-1,0,83,7,10,460.92,4,1
,1324,466635,4697902,354,38025,2,0.2,-1,0,61,7,14,229.71,4,1
,1325,458138,4697696,349,226350,3,0.5,-1,0,15,7,22,1071.4,4,1
,1326,469568,4697703,346,396450,3,1.1,-1,0,41,7,8,780.62,-9999,1
,1327,470775,4697985,347,44550,2,1.4,295,0,53,7,7,402.43,-9999,1
,1328,467865,4697675,351,627525,2,1.2,-1,0,83,7,13,1214.12,-9999,1
,1329,470265,4697819,345,336150,3,1.6,-1,0,41,7,7,690.63,-9999,1
,1330,473760,4697990,349,17775,2,2.9,79,0,61,7,12,150,-9999,0
,1331,468450,4697660,350,297675,2,1.2,-1,0,83,7,11,696.84,-9999,1
,1332,468870,4697686,348,364500,2,0.8,-1,0,83,7,9,955.48,-9999,1
,1333,469193,4697824,347,87975,3,1.2,-1,0,37,7,9,725.77,-9999,1
,1334,470550,4697978,345,4275,2,0.7,-1,0,83,7,7,123.64,-9999,1
,1335,471308,4697827,346,83700,2,2,104,0,53,7,7,258.64,-9999,0
,1336,471878,4697849,332,41625,3,0.7,-1,0,40,7,4,1292.76,-9999,1
,1337,472178,4697527,336,350775,3,1.9,211,0,40,7,6,781.69,-9999,1
,1338,464093,4697576,351,173475,2,0.7,-1,0,61,7,10,475.92,4,1
,1339,472763,4697687,349,31725,2,3,82,0,41,7,10,641.99,-9999,0
,1340,464310,4697721,352,225,2,0.1,-1,0,83,7,10,15,4,0
,1341,464663,4697531,352,329625,2,0.2,-1,0,83,7,10,1022.76,4,1
,1342,472605,4697636,347,39825,2,3.6,193,0,53,7,9,198.64,-9999,0
,1343,462075,4697535,355,101475,2,1.3,281,0,61,7,12,1038.82,3,1
,1344,466455,4697535,354,141300,2,1.2,-1,0,41,7,13,327.43,4,1
,1345,471848,4697627,332,18000,3,0.1,-1,0,40,7,4,232.28,-9999,1
,1346,460710,4697520,354,294075,2,1.4,-1,0,22,7,20,708.2,4,1
,1347,462263,4697527,357,34875,2,1.4,104,0,61,7,12,117.43,4,0
,1348,466050,4697487,353,177750,2,1.3,-1,0,83,7,13,1236.4,4,1
,1349,466860,4697619,354,102375,2,1,-1,0,41,7,14,264.85,4,1
,1350,463065,4697499,350,317475,2,1.4,-1,0,83,7,9,1316.1,4,1
,1351,457583,4697510,354,26550,2,1.5,214,0,10,7,25,111.21,4,0
,1352,467295,4697497,353,162900,2,0.9,-1,0,83,7,14,602.13,-9999,1
,1353,463830,4697369,350,54000,2,0.8,-1,0,41,7,10,475.92,4,1
,1354,471090,4697432,343,285075,3,2.4,188,0,53,7,6,693.2,-9999,0
,1355,458475,4697174,349,307350,3,0.8,-1,0,15,7,20,1071.4,4,1
,1356,469680,4697437,346,147150,2,1.5,98,0,41,7,7,609.41,-9999,1
,1357,454260,4697386,364,49050,2,0.3,-1,0,22,7,26,749.56,4,1
,1358,461100,4697538,358,2700,2,1.5,-1,0,26,7,22,30,3,1
,1359,470123,4697545,344,20925,3,2.4,221,0,42,7,7,418.49,-9999,0
,1360,471593,4697413,344,76275,2,1.8,275,0,53,7,7,412.28,-9999,0
,1361,472665,4697282,343,231075,2,2.8,271,0,53,7,8,566.99,-9999,0
,1362,473250,4697407,348,256500,2,1.1,-1,0,41,7,11,656.99,-9999,1
,1363,470280,4697258,345,489825,3,1.7,-1,0,41,7,6,1147.46,-9999,1
,1364,466785,4697406,354,78300,2,0.9,-1,0,41,7,14,291.21,4,1
,1365,457170,4697374,352,18450,3,0.7,-1,0,22,7,26,171.21,4,1
,1366,456600,4697440,355,17550,3,1,-1,0,22,7,26,640.48,4,1
,1367,457020,4697412,353,11025,3,1,-1,0,22,7,26,147.43,4,1
,1368,456720,4697132,356,375525,3,1.1,-1,0,10,7,26,1160.77,4,1
,1369,470730,4697362,341,8100,3,4.2,35,0,40,7,5,475.92,-9999,1
,1370,454320,4696993,363,661275,2,0.9,-1,0,22,7,25,1146.84,4,1
,1371,454920,4696993,360,315900,2,1.1,-1,0,22,7,25,636.84,4,1
,1372,457170,4697276,353,23175,3,1.5,23,0,26,7,26,208.49,4,1
,1373,462495,4697272,358,72000,2,2.3,98,0,41,7,13,298.49,4,0
,1374,462120,4696971,355,301950,2,0.9,-1,0,83,7,12,1038.82,3,1
,1375,457448,4697022,352,155475,3,0.8,-1,0,22,7,25,591.84,4,1
,1376,457778,4697180,351,93600,3,0.9,-1,0,22,7,24,540.62,4,1
,1377,460748,4696956,353,651600,2,1.9,-1,0,22,7,22,1001.54,4,1
,1378,461738,4696963,358,341775,2,1.7,50,0,10,7,13,644.56,3,1
,1379,455303,4696974,359,283050,2,0.8,-1,0,22,7,25,606.84,4,1
,1380,455940,4697224,358,141075,3,1,-1,0,22,7,26,616.07,4,1
,1381,457845,4697261,350,13050,2,0.8,-1,0,17,7,24,186.21,4,1
,1382,463080,4697132,351,328050,3,1.2,-1,0,83,7,10,913.05,4,1
,1383,463995,4697126,350,251550,2,0.8,-1,0,41,7,10,632.13,4,1
,1384,466268,4696928,352,542025,2,0.8,-1,0,83,7,13,1236.4,4,1
,1385,461340,4697051,360,199125,2,2.4,56,0,31,7,24,569.56,3,0
,1386,465420,4697130,351,284850,2,0.8,-1,0,83,7,10,1115.33,4,1
,1387,467865,4696749,353,913050,2,0.9,-1,0,83,7,13,979.26,4,1
,1388,458033,4697207,349,22725,3,0.8,-1,0,15,7,23,414.85,4,1
,1389,466860,4697102,353,92025,2,0.9,-1,0,61,7,14,365.77,4,1
,1390,457185,4696772,354,170325,2,1.4,-1,0,22,7,26,434.56,4,1
,1391,464573,4697113,351,209025,2,0.5,-1,0,83,7,10,1115.33,4,1
,1392,463605,4697092,350,73575,2,0.8,-1,0,41,7,10,302.13,4,1
,1393,468795,4696895,351,532350,2,0.9,-1,0,83,7,9,955.48,-9999,1
,1394,469268,4696921,349,261900,2,1.2,-1,0,41,7,8,725.77,-9999,0
,1395,472035,4696901,336,167850,3,3.2,115,0,48,7,4,428.35,-9999,0
,1396,462488,4696721,357,225900,2,1.6,284,0,61,7,13,679.71,4,1
,1397,472388,4697189,335,18000,2,5.3,209,0,57,7,6,102.43,3,0
,1398,464918,4697057,352,37800,2,0.2,-1,0,83,7,10,1115.33,-9999,1
,1399,469628,4696865,348,322200,2,1.1,-1,0,41,7,7,855.62,4,1
,1400,468383,4697027,352,115650,2,1.2,-1,0,41,7,11,603.2,-9999,1
,1401,471705,4697014,342,108225,2,3.1,271,0,53,7,6,422.13,-9999,0
,1402,472140,4697119,331,44100,3,1.6,-1,0,40,7,4,338.35,-9999,1
,1403,471053,4696867,343,394425,3,2.8,109,0,53,7,5,693.2,-9999,0
,1404,471360,4697124,336,45225,3,3.5,96,0,40,7,4,216.21,-9999,1
,1405,473213,4697078,347,153675,2,1.5,284,0,61,7,11,656.99,-9999,1
,1406,472388,4697056,331,56025,3,0.8,-1,0,40,7,5,430.92,-9999,1
,1407,455910,4697011,358,274725,3,0.9,-1,0,22,7,26,1160.77,-9999,1
,1408,458033,4697045,350,12150,2,1.4,98,0,33,7,23,123.64,4,1
,1409,457658,4697024,351,20700,3,0.7,-1,0,22,7,24,591.84,-9999,1
,1410,459465,4696422,349,271575,3,1.4,-1,0,15,7,20,666.4,4,1
,1411,458145,4697048,350,3150,2,2.6,80,0,33,7,22,36.21,4,1
,1412,467108,4696892,354,104400,2,0.5,-1,0,83,7,14,720.62,4,1
,1413,458250,4696821,351,203175,2,1.1,-1,0,22,7,22,448.49,4,1
,1414,456593,4696799,357,248175,2,0.9,-1,0,10,7,26,1278.82,4,1
,1415,457958,4696799,351,65250,3,0.8,-1,0,22,7,23,487.28,4,1
,1416,458835,4696641,351,463500,2,1.4,-1,0,22,7,20,928.49,4,1
,1417,472560,4696970,337,10125,2,10,269,0,57,7,7,168.64,4,0
,1418,457718,4696784,352,145350,3,1,-1,0,22,7,24,540.63,-9999,1
,1419,470093,4696725,347,292050,2,1.1,-1,0,41,7,6,798.2,4,1
,1420,473243,4696927,348,54900,2,2.3,140,0,41,7,11,383.35,-9999,0
,1421,464828,4696735,351,228600,2,0.6,-1,0,70,7,10,489.41,-9999,1
,1422,465443,4696705,351,396000,2,0.8,-1,0,83,7,10,1236.4,4,1
,1423,472688,4696849,341,58950,2,5.5,287,0,57,7,8,421.07,4,0
,1424,461303,4696649,361,104175,2,3.6,193,0,29,7,25,413.35,-9999,0
,1425,463613,4696799,348,57150,2,0.6,-1,0,83,7,10,226.07,4,1
,1426,464460,4696747,351,119925,2,1.1,-1,0,68,7,10,475.92,4,1
,1427,470520,4696714,346,158400,2,1.2,-1,0,41,7,6,513.2,4,1
,1428,472140,4696694,331,186750,3,2.2,-1,0,40,7,4,649.26,-9999,1
,1429,473123,4696530,346,309375,2,3,270,0,61,7,11,763.05,-9999,0
,1430,462885,4696719,354,161550,2,1.9,99,0,41,7,12,518.35,-9999,1
,1431,463290,4696732,349,142200,3,1.1,-1,0,83,7,10,514.71,4,1
,1432,467085,4696664,353,336375,2,1.2,-1,0,70,7,14,603.2,4,1
,1433,464018,4696741,350,154800,2,1,-1,0,70,7,10,514.71,4,1
,1434,466485,4696661,352,179325,2,1,-1,0,83,7,13,603.2,4,1
,1435,455910,4696698,359,187200,2,1.1,-1,0,26,7,26,821.99,4,1
,1436,471368,4696754,336,18000,2,5.1,129,0,56,7,2,338.35,4,1
,1437,472680,4696684,343,54000,2,1.9,269,0,61,7,9,292.28,-9999,0
,1438,471525,4696778,335,73125,3,4.5,186,0,40,7,4,454.71,-9999,0
,1439,457013,4696726,357,3150,2,1.4,-1,0,10,7,26,42.43,4,0
,1440,473333,4696457,347,194625,2,2,109,0,75,7,12,846.84,-9999,0
,1441,471240,4696573,343,145350,2,3.9,112,0,53,7,5,400.92,-9999,0
,1442,457005,4696646,357,9900,2,1.3,197,0,10,7,26,75,4,0
,1443,462675,4696579,359,13275,2,3.7,100,0,41,7,13,81.21,4,0
,1444,471600,4696581,334,45900,3,5.9,103,0,40,7,3,328.49,-9999,0
,1445,472193,4696566,331,49950,3,2.5,-1,0,40,7,4,553.05,-9999,0
,1446,473903,4696559,345,106875,2,1.6,-1,0,75,7,12,271.07,-9999,1
,1447,457455,4696321,353,90000,2,1.1,-1,0,26,7,25,339.85,4,1
,1448,463598,4696518,348,108000,3,0.6,-1,0,83,7,10,294.85,4,1
,1449,472320,4696508,337,31950,2,3.3,192,0,54,7,6,505.92,-9999,0
,1450,474188,4696558,345,30600,2,1,-1,0,61,7,13,198.64,-9999,0
,1451,457718,4696409,353,164925,2,0.8,-1,0,22,7,24,557.13,4,1
,1452,472680,4696482,342,125775,2,5,290,0,53,7,8,763.05,-9999,0
,1453,456818,4696197,355,539550,2,0.9,-1,0,22,7,26,1278.82,4,1
,1454,473760,4696102,343,352800,2,2.1,104,0,61,7,12,846.84,-9999,0
